ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-07T22:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.1
2026-05-07T23:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.23
2026-05-07T23:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.28
2026-05-07T23:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.22
2026-05-07T23:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.1
2026-05-07T23:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.23
2026-05-07T23:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.24
2026-05-07T23:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.19
2026-05-07T23:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.32
2026-05-07T23:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.39
2026-05-07T23:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.47
2026-05-08T00:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.56
2026-05-08T00:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.3
2026-05-08T01:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.3
2026-05-08T01:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.2
2026-05-08T01:50:00+00:00,75.0,0.283254,88.26,24.97,-0.0312,0.0,99.97,88.15
2026-05-08T02:15:00+00:00,75.0,0.283254,88.26,24.83,-0.17,0.0,99.83,87.66
2026-05-08T02:40:00+00:00,56.25,0.496565,88.105354,43.76,0.0122,0.0,100.01,88.13
2026-05-08T03:05:00+00:00,99.98,0.0,0,0.0,0.0,-0.0225,99.98,87.9
2026-05-08T03:30:00+00:00,74.98,0.284059,87.99,25.09,0.0994,-0.0225,100.08,88.34
2026-05-08T03:55:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.22
2026-05-08T04:20:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.34
2026-05-08T04:45:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.12
2026-05-08T05:10:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.22
2026-05-08T05:35:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.34
2026-05-08T06:00:00+00:00,100.04,0.0,0,0.0,0.0,0.0371,100.04,88.03
2026-05-08T06:25:00+00:00,75.03,0.283874,88.1,25.0,-0.0142,0.0371,100.02,88.05
2026-05-08T06:50:00+00:00,75.03,0.283874,88.1,24.99,-0.0199,0.0371,100.02,88.03
2026-05-08T07:15:00+00:00,75.03,0.283874,88.1,24.93,-0.0823,0.0371,99.95,87.81
2026-05-08T07:40:00+00:00,42.2,0.657245,87.994488,57.87,0.0365,0.0371,100.07,88.05
2026-05-08T08:05:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.22
2026-05-08T08:30:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.29
2026-05-08T08:55:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.38
2026-05-08T09:20:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.64
2026-05-08T09:45:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.39
2026-05-08T10:10:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.41
2026-05-08T10:35:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.64
2026-05-08T11:00:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.65
2026-05-08T11:25:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.66
2026-05-08T11:50:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.68
2026-05-08T12:15:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.62
2026-05-08T12:40:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.73
2026-05-08T13:05:00+00:00,100.17,0.0,0,0.0,0.0,0.1656,100.17,88.41
2026-05-08T13:30:00+00:00,56.34,0.495169,88.5,43.82,0.0,0.1656,100.17,88.5
2026-05-08T13:55:00+00:00,56.34,0.495169,88.5,43.74,-0.0792,0.1656,100.09,88.34
2026-05-08T14:20:00+00:00,56.34,0.495169,88.5,44.25,0.4258,0.1656,100.59,89.36
2026-05-08T14:45:00+00:00,56.34,0.495169,88.5,44.13,0.312,0.1656,100.48,89.13
2026-05-08T15:10:00+00:00,100.49,0.0,0,0.0,0.0,0.4875,100.49,88.9
