timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T07:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.22
2026-05-08T08:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,88.27
2026-05-08T08:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.4858,0.0,0.4858,100.0,0.0,0.0,100.0,88.22
2026-05-08T08:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.4858,0.0,0.4858,100.0,0.0,0.0,100.0,88.22
2026-05-08T08:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.466,0.0,0.466,100.0,0.0,0.0,100.0,88.16
2026-05-08T08:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.4205,0.0,0.4205,100.0,0.0,0.0,100.0,88.05
2026-05-08T08:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.5539,0.6818,0.1279,100.0,0.0,0.0,100.0,88.2
2026-05-08T08:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5934,1.0,0.4066,100.0,0.0,0.0,100.0,88.29
2026-05-08T08:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.6215,1.0,0.3785,100.0,0.0,0.0,100.0,88.46
2026-05-08T08:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5593,1.0,0.4407,100.0,0.0,0.0,100.0,88.48
2026-05-08T08:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5282,1.0,0.4718,100.0,0.0,0.0,100.0,88.52
2026-05-08T08:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5056,0.9787,0.4731,100.0,0.0,0.0,100.0,88.51
2026-05-08T08:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4236,0.7021,0.2785,100.0,0.0,0.0,100.0,88.38
2026-05-08T09:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4179,0.5319,0.114,100.0,0.0,0.0,100.0,88.3
2026-05-08T09:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5735,0.8936,0.3201,100.0,0.0,0.0,100.0,88.47
2026-05-08T09:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5932,1.0,0.4068,100.0,0.0,0.0,100.0,88.55
2026-05-08T09:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,1.0,0.4661,100.0,0.0,0.0,100.0,88.57
2026-05-08T09:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5451,1.0,0.4549,100.0,0.0,0.0,100.0,88.64
2026-05-08T09:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4746,0.8644,0.3898,100.0,0.0,0.0,100.0,88.56
2026-05-08T09:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4944,0.9153,0.4209,100.0,0.0,0.0,100.0,88.59
2026-05-08T09:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4746,0.8136,0.339,100.0,0.0,0.0,100.0,88.53
2026-05-08T09:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4491,0.7119,0.2628,100.0,0.0,0.0,100.0,88.47
2026-05-08T09:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4378,0.5763,0.1385,100.0,0.0,0.0,100.0,88.39
2026-05-08T09:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4717,0.5593,0.0876,100.0,0.0,0.0,100.0,88.38
2026-05-08T09:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.661,0.1299,100.0,0.0,0.0,100.0,88.44
2026-05-08T10:00:00+00:00,SOLUSDT,HOLD,HOLD,0.596,0.8983,0.3023,100.0,0.0,0.0,100.0,88.58
2026-05-08T10:05:00+00:00,SOLUSDT,HOLD,HOLD,0.3981,0.2955,0.1026,100.0,0.0,0.0,100.0,88.33
2026-05-08T10:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4746,0.3429,0.1317,100.0,0.0,0.0,100.0,88.41
2026-05-08T10:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5452,0.4412,0.104,100.0,0.0,0.0,100.0,88.45
2026-05-08T10:20:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5283,0.5294,0.0011,100.0,0.0,0.0,100.0,88.48
2026-05-08T10:25:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4972,0.4706,0.0266,100.0,0.0,0.0,100.0,88.46
2026-05-08T10:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5677,0.8529,0.2852,100.0,0.0,0.0,100.0,88.59
2026-05-08T10:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5649,1.0,0.4351,100.0,0.0,0.0,100.0,88.64
2026-05-08T10:40:00+00:00,SOLUSDT,HOLD,HOLD,0.531,1.0,0.469,100.0,0.0,0.0,100.0,88.67
2026-05-08T10:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,1.0,0.4859,100.0,0.0,0.0,100.0,88.68
2026-05-08T10:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5197,1.0,0.4803,100.0,0.0,0.0,100.0,88.71
