timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-07T04:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.36
2026-05-07T05:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,88.63
2026-05-07T05:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.5198,0.6296,0.1098,100.0,0.0,0.0,100.0,88.53
2026-05-07T05:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.4944,0.7778,0.2834,100.0,0.0,0.0,100.0,88.57
2026-05-07T05:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.5056,0.7407,0.2351,100.0,0.0,0.0,100.0,88.56
2026-05-07T05:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.4633,0.5185,0.0552,100.0,0.0,0.0,100.0,88.5
2026-05-07T05:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.5395,0.8889,0.3494,100.0,0.0,0.0,100.0,88.6
2026-05-07T05:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.7037,0.2037,100.0,0.0,0.0,100.0,88.55
2026-05-07T05:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.4802,0.6667,0.1865,100.0,0.0,0.0,100.0,88.54
2026-05-07T05:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.4576,0.4074,0.0502,100.0,0.0,0.0,100.0,88.47
2026-05-07T05:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5367,0.7778,0.2411,100.0,0.0,0.0,100.0,88.57
2026-05-07T05:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5395,0.8519,0.3124,100.0,0.0,0.0,100.0,88.59
2026-05-07T05:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5395,1.0,0.4605,100.0,0.0,0.0,100.0,88.65
2026-05-07T06:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5395,1.0,0.4605,100.0,0.0,0.0,100.0,88.69
2026-05-07T06:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4096,0.4545,0.0449,100.0,0.0,0.0,100.0,88.51
2026-05-07T06:10:00+00:00,SOLUSDT,HOLD,HOLD,0.296,0.0,0.296,100.0,0.0,0.0,100.0,88.24
2026-05-07T06:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4519,0.1111,0.3408,100.0,0.0,0.0,100.0,88.29
2026-05-07T06:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5368,0.2,0.3368,100.0,0.0,0.0,100.0,88.33
2026-05-07T06:25:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6017,0.5556,0.0461,75.0,0.282518,25.0,100.0,88.49
2026-05-07T06:30:00+00:00,SOLUSDT,HOLD,HOLD,0.7756,1.0,0.2244,75.0,0.282518,25.12,100.12,88.9
2026-05-07T06:35:00+00:00,SOLUSDT,HOLD,HOLD,0.6713,1.0,0.3287,75.0,0.282518,25.14,100.14,89.0
2026-05-07T06:40:00+00:00,SOLUSDT,HOLD,HOLD,0.6178,1.0,0.3822,75.0,0.282518,25.19,100.19,89.16
2026-05-07T06:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5056,0.9239,0.4183,75.0,0.282518,25.17,100.17,89.09
2026-05-07T06:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5252,1.0,0.4748,75.0,0.282518,25.19,100.19,89.17
2026-05-07T06:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5784,1.0,0.4216,75.0,0.282518,25.22,100.22,89.27
2026-05-07T07:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5224,0.9903,0.4679,75.0,0.282518,25.22,100.22,89.26
2026-05-07T07:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4523,0.9126,0.4603,75.0,0.282518,25.19,100.19,89.18
2026-05-07T07:10:00+00:00,SOLUSDT,HOLD,HOLD,0.6676,1.0,0.3324,75.0,0.282518,25.29,100.29,89.52
