ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T12:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.57
2026-05-08T12:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.57
2026-05-08T13:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.28
2026-05-08T13:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.14
2026-05-08T14:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.62
2026-05-08T14:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.05
2026-05-08T14:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.24
2026-05-08T15:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.7
2026-05-08T15:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.18
2026-05-08T16:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.46
2026-05-08T16:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.63
2026-05-08T16:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.59
2026-05-08T17:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.97
2026-05-08T17:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.76
2026-05-08T18:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.89
2026-05-08T18:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.54
2026-05-08T19:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.07
2026-05-08T19:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.75
2026-05-08T19:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.56
2026-05-08T20:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.26
2026-05-08T20:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.35
2026-05-08T21:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.88
2026-05-08T21:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.11
2026-05-08T21:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.3
2026-05-08T22:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.55
2026-05-08T22:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.44
2026-05-08T23:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.04
2026-05-08T23:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.76
2026-05-09T00:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.88
2026-05-09T00:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.37
2026-05-09T00:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.51
2026-05-09T01:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.57
2026-05-09T01:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.18
2026-05-09T02:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.75
2026-05-09T02:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.56
2026-05-09T02:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.51
2026-05-09T03:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.66
2026-05-09T03:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.61
2026-05-09T04:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.94
2026-05-09T04:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.53
2026-05-09T05:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.98
2026-05-09T05:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.5
2026-05-09T05:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.7
2026-05-09T06:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.63
2026-05-09T06:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.44
2026-05-09T07:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.38
2026-05-09T07:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.93
2026-05-09T07:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.76
2026-05-09T08:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.8
2026-05-09T08:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.75
2026-05-09T09:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.49
2026-05-09T09:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.35
2026-05-09T10:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.18
2026-05-09T10:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.36
