ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T08:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.27
2026-05-08T08:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.2
2026-05-08T08:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.51
2026-05-08T09:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.57
2026-05-08T09:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.47
2026-05-08T10:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.33
2026-05-08T10:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.59
2026-05-08T10:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.63
2026-05-08T11:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.68
2026-05-08T11:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.64
2026-05-08T12:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.62
2026-05-08T12:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.61
2026-05-08T13:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.51
2026-05-08T13:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.29
2026-05-08T13:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.28
2026-05-08T14:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.3
2026-05-08T14:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.22
2026-05-08T15:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.95
2026-05-08T15:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.82
2026-05-08T15:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.59
2026-05-08T16:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.72
2026-05-08T16:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.58
2026-05-08T17:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.79
2026-05-08T17:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.88
2026-05-08T18:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.77
2026-05-08T18:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.3
2026-05-08T18:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.46
2026-05-08T19:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.69
2026-05-08T19:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.48
2026-05-08T20:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.34
2026-05-08T20:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.47
2026-05-08T20:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.11
2026-05-08T21:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.0
2026-05-08T21:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.33
2026-05-08T22:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.65
2026-05-08T22:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.34
2026-05-08T23:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.24
2026-05-08T23:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.95
2026-05-08T23:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,91.88
2026-05-09T00:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.15
2026-05-09T00:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.37
2026-05-09T01:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.67
2026-05-09T01:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,92.64
2026-05-09T01:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.51
2026-05-09T02:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.44
2026-05-09T02:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.37
2026-05-09T03:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.56
2026-05-09T03:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.49
2026-05-09T04:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.77
2026-05-09T04:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.65
2026-05-09T04:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.43
2026-05-09T05:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.34
2026-05-09T05:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.71
2026-05-09T06:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,93.94
