timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-07T10:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,89.17
2026-05-07T11:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,89.4
2026-05-07T11:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.6313,1.0,0.3687,100.0,0.0,0.0,100.0,89.52
2026-05-07T11:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.8286,0.3286,100.0,0.0,0.0,100.0,89.46
2026-05-07T11:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.4776,0.8,0.3224,100.0,0.0,0.0,100.0,89.45
2026-05-07T11:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5865,1.0,0.4135,100.0,0.0,0.0,100.0,89.61
2026-05-07T11:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.4441,0.5909,0.1468,100.0,0.0,0.0,100.0,89.43
2026-05-07T11:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.4944,0.7727,0.2783,100.0,0.0,0.0,100.0,89.51
2026-05-07T11:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.5279,0.7955,0.2676,100.0,0.0,0.0,100.0,89.52
2026-05-07T11:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5474,0.9773,0.4299,100.0,0.0,0.0,100.0,89.6
2026-05-07T11:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4273,0.5909,0.1636,100.0,0.0,0.0,100.0,89.43
2026-05-07T11:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4804,0.7045,0.2241,100.0,0.0,0.0,100.0,89.48
2026-05-07T11:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5642,0.9091,0.3449,100.0,0.0,0.0,100.0,89.57
