entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-07T07:50:00+00:00,2026-05-07T07:55:00+00:00,SOLUSDT,5m,DOWN,7.314131,0.6083,0.4869,90.05,90.16,LOSS,-7.314131,92.685869
2026-05-07T08:10:00+00:00,2026-05-07T08:15:00+00:00,SOLUSDT,5m,DOWN,0.864759,0.525,0.4107,90.14,89.77,WIN,0.821521,93.50739
2026-05-07T08:15:00+00:00,2026-05-07T08:20:00+00:00,SOLUSDT,5m,DOWN,7.480591,0.7395,0.3318,89.77,89.8,LOSS,-7.480591,86.026799
2026-05-07T08:20:00+00:00,2026-05-07T08:25:00+00:00,SOLUSDT,5m,DOWN,4.842309,0.5863,0.1731,89.8,89.85,LOSS,-4.842309,81.18449
2026-05-07T08:30:00+00:00,2026-05-07T08:35:00+00:00,SOLUSDT,5m,DOWN,2.150524,0.5474,0.0518,89.74,89.74,WIN,2.042998,83.227488
2026-05-07T08:35:00+00:00,2026-05-07T08:40:00+00:00,SOLUSDT,5m,DOWN,1.133545,0.5306,0.0306,89.74,89.62,WIN,1.076867,84.304355
2026-05-07T08:50:00+00:00,2026-05-07T08:55:00+00:00,SOLUSDT,5m,UP,0.431366,0.5195,0.2785,89.67,89.58,LOSS,-0.431366,83.872989
2026-05-07T09:05:00+00:00,2026-05-07T09:10:00+00:00,SOLUSDT,5m,UP,1.688463,0.5391,0.3543,89.55,89.54,LOSS,-1.688463,82.184526
2026-05-07T09:10:00+00:00,2026-05-07T09:15:00+00:00,SOLUSDT,5m,UP,1.830752,0.5419,0.368,89.54,89.54,LOSS,-1.830752,80.353774
2026-05-07T09:30:00+00:00,2026-05-07T09:35:00+00:00,SOLUSDT,5m,UP,3.852041,0.5754,0.3509,89.5,89.33,LOSS,-3.852041,76.501733
2026-05-07T09:45:00+00:00,2026-05-07T09:50:00+00:00,SOLUSDT,5m,UP,3.345061,0.5699,0.4066,89.44,89.42,LOSS,-3.345061,73.156672
2026-05-07T21:50:00+00:00,2026-05-07T21:55:00+00:00,SOLUSDT,5m,UP,0.077308,0.5142,0.0824,88.06,87.97,LOSS,-0.077308,73.079365
