entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-06T18:40:00+00:00,2026-05-06T18:45:00+00:00,SOLUSDT,5m,UP,3.782653,0.6152,0.2614,88.96,88.89,LOSS,-3.782653,96.217347
2026-05-06T18:45:00+00:00,2026-05-06T18:50:00+00:00,SOLUSDT,5m,UP,0.244564,0.5197,0.1932,88.89,89.0,WIN,0.232336,96.449683
2026-05-06T19:10:00+00:00,2026-05-06T19:15:00+00:00,SOLUSDT,5m,DOWN,2.846555,0.5927,0.1641,88.97,89.07,LOSS,-2.846555,93.603128
2026-05-06T19:45:00+00:00,2026-05-06T19:50:00+00:00,SOLUSDT,5m,DOWN,1.303103,0.5505,0.2886,89.06,89.22,LOSS,-1.303103,92.300025
2026-05-06T20:20:00+00:00,2026-05-06T20:25:00+00:00,SOLUSDT,5m,DOWN,0.422171,0.5252,0.4158,89.46,89.41,WIN,0.401062,92.701087
2026-05-06T20:25:00+00:00,2026-05-06T20:30:00+00:00,SOLUSDT,5m,DOWN,1.187794,0.5475,0.36,89.41,89.28,WIN,1.128404,93.829491
2026-05-06T20:30:00+00:00,2026-05-06T20:35:00+00:00,SOLUSDT,5m,DOWN,2.564686,0.5868,0.177,89.28,89.17,WIN,2.436452,96.265943
2026-05-06T20:50:00+00:00,2026-05-06T20:55:00+00:00,SOLUSDT,5m,UP,0.344277,0.5225,0.375,89.01,89.19,WIN,0.327064,96.593006
2026-05-06T20:55:00+00:00,2026-05-06T21:00:00+00:00,SOLUSDT,5m,UP,3.842927,0.6205,0.1779,89.19,89.23,WIN,3.650781,100.243787
2026-05-06T21:00:00+00:00,2026-05-06T21:05:00+00:00,SOLUSDT,5m,UP,2.221487,0.5728,0.0646,89.23,89.4,WIN,2.110412,102.3542
2026-05-06T21:10:00+00:00,2026-05-06T21:15:00+00:00,SOLUSDT,5m,DOWN,1.315262,0.5476,0.0558,89.23,89.28,LOSS,-1.315262,101.038937
2026-05-06T21:15:00+00:00,2026-05-06T21:20:00+00:00,SOLUSDT,5m,DOWN,0.253087,0.5196,0.0959,89.28,89.38,LOSS,-0.253087,100.785851
2026-05-06T21:45:00+00:00,2026-05-06T21:50:00+00:00,SOLUSDT,5m,DOWN,1.082854,0.5419,0.3673,89.46,89.54,LOSS,-1.082854,99.702997
2026-05-06T21:55:00+00:00,2026-05-06T22:00:00+00:00,SOLUSDT,5m,DOWN,0.146595,0.5168,0.3581,89.47,89.49,LOSS,-0.146595,99.556402
2026-05-06T22:05:00+00:00,2026-05-06T22:10:00+00:00,SOLUSDT,5m,DOWN,2.824216,0.5896,0.1928,89.32,89.34,LOSS,-2.824216,96.732186
2026-05-07T10:35:00+00:00,2026-05-07T10:40:00+00:00,SOLUSDT,5m,UP,3.055037,0.5983,0.2983,89.02,89.18,WIN,2.902285,99.634471
2026-05-07T10:40:00+00:00,2026-05-07T10:45:00+00:00,SOLUSDT,5m,UP,3.963931,0.6205,0.101,89.18,89.11,LOSS,-3.963931,95.67054
2026-05-07T11:15:00+00:00,2026-05-07T11:20:00+00:00,SOLUSDT,5m,DOWN,0.338613,0.5224,0.4278,89.45,89.61,LOSS,-0.338613,95.331926
2026-05-07T11:25:00+00:00,2026-05-07T11:30:00+00:00,SOLUSDT,5m,DOWN,1.517373,0.5559,0.339,89.43,89.51,LOSS,-1.517373,93.814553
2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00,SOLUSDT,5m,DOWN,2.075543,0.5727,0.3558,89.43,89.48,LOSS,-2.075543,91.73901
2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00,SOLUSDT,5m,DOWN,0.229792,0.5196,0.363,89.48,89.57,LOSS,-0.229792,91.509218
