timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-07T17:15:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.3556,0.2182,NEUTRAL,0.0,0.0,0.2516929,7.249731,0.0,100.0
2026-05-07T17:20:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5141,0.5455,NEUTRAL,0.0,0.0,0.25157198,7.605687,0.0,100.0
2026-05-07T17:25:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.3923,0.0364,NEUTRAL,0.0,0.0,0.28003112,9.061984,0.0,100.0
2026-05-07T17:30:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5509,0.4545,NEUTRAL,0.0,0.0,0.28074318,10.41426,0.0,100.0
2026-05-07T17:35:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.6102,0.6,NEUTRAL,0.0,0.0,0.27211867,10.86822,0.0,100.0
2026-05-07T17:40:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5283,0.6182,NEUTRAL,0.0,0.0,0.25911019,11.160509,0.0,100.0
2026-05-07T17:45:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4689,0.5091,NEUTRAL,0.0,0.0,0.25345947,11.899718,0.0,100.0
2026-05-07T17:50:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5339,0.6727,NEUTRAL,0.0,0.0,0.24464093,12.586127,0.0,100.0
2026-05-07T17:55:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.683,1.0,NEUTRAL,0.0,0.0,0.25573801,12.172468,0.0,100.0
2026-05-07T18:00:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.6462,1.0,NEUTRAL,0.0,0.0,0.25175672,12.288119,0.0,100.0
2026-05-07T18:05:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4887,0.8933,NEUTRAL,0.0,0.0,0.24305981,12.395508,0.0,100.0
2026-05-07T18:10:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4662,0.8667,NEUTRAL,0.0,0.0,0.23641268,11.736961,0.0,100.0
2026-05-07T18:15:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4831,0.84,NEUTRAL,0.0,0.0,0.22809749,11.382754,0.0,100.0
2026-05-07T18:20:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5394,0.9467,NEUTRAL,0.0,0.0,0.22180481,11.21016,0.0,100.0
2026-05-07T18:25:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5113,0.92,NEUTRAL,0.0,0.0,0.21310447,11.210226,0.0,100.0
