timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T12:20:00Z,SOLUSDT,5m,88.61000000,88.62000000,88.52000000,88.57000000,3387.74500000,0.5000,0.5000,NEUTRAL,0.0
2026-05-08T12:25:00Z,SOLUSDT,5m,88.57000000,88.76000000,88.52000000,88.71000000,6564.51900000,0.5000,1.0000,NEUTRAL,0.0
2026-05-08T12:30:00Z,SOLUSDT,5m,88.72000000,88.87000000,88.48000000,88.66000000,15349.89900000,0.5113,0.6429,NEUTRAL,0.0
2026-05-08T12:35:00Z,SOLUSDT,5m,88.66000000,88.69000000,88.59000000,88.61000000,4266.22600000,0.4577,0.2857,NEUTRAL,0.0
2026-05-08T12:40:00Z,SOLUSDT,5m,88.62000000,88.75000000,88.61000000,88.73000000,8416.49100000,0.5535,1.0000,NEUTRAL,0.0
2026-05-08T12:45:00Z,SOLUSDT,5m,88.73000000,88.74000000,88.57000000,88.57000000,9832.83000000,0.4435,0.0000,NEUTRAL,0.0
2026-05-08T12:50:00Z,SOLUSDT,5m,88.57000000,88.59000000,88.41000000,88.55000000,6982.16200000,0.4435,0.0000,NEUTRAL,0.0
2026-05-08T12:55:00Z,SOLUSDT,5m,88.55000000,88.62000000,88.37000000,88.46000000,7280.99800000,0.4435,0.0000,NEUTRAL,0.0
2026-05-08T13:00:00Z,SOLUSDT,5m,88.47000000,88.56000000,88.42000000,88.51000000,6736.08700000,0.5028,0.1852,NEUTRAL,0.0
2026-05-08T13:05:00Z,SOLUSDT,5m,88.50000000,88.55000000,88.29000000,88.41000000,16128.88500000,0.4576,0.0000,NEUTRAL,0.0
2026-05-08T13:10:00Z,SOLUSDT,5m,88.40000000,88.48000000,88.17000000,88.28000000,13334.99400000,0.3981,0.0000,NEUTRAL,0.0
2026-05-08T13:15:00Z,SOLUSDT,5m,88.29000000,88.44000000,88.29000000,88.39000000,8771.16800000,0.5255,0.2444,NEUTRAL,0.0
2026-05-08T13:20:00Z,SOLUSDT,5m,88.38000000,88.50000000,88.38000000,88.50000000,2852.15200000,0.5932,0.4889,NEUTRAL,0.0
2026-05-08T13:25:00Z,SOLUSDT,5m,88.50000000,88.50000000,88.28000000,88.29000000,5855.89800000,0.4122,0.0222,NEUTRAL,0.0
2026-05-08T13:30:00Z,SOLUSDT,5m,88.30000000,88.51000000,88.27000000,88.50000000,8489.16200000,0.5593,0.4889,NEUTRAL,0.0
2026-05-08T13:35:00Z,SOLUSDT,5m,88.50000000,88.53000000,88.13000000,88.14000000,7275.65100000,0.3553,0.0000,NEUTRAL,0.0
2026-05-08T13:40:00Z,SOLUSDT,5m,88.14000000,88.16000000,88.01000000,88.11000000,7985.81700000,0.3808,0.0000,NEUTRAL,0.0
2026-05-08T13:45:00Z,SOLUSDT,5m,88.11000000,88.39000000,88.11000000,88.29000000,5159.93700000,0.5934,0.2903,NEUTRAL,0.0
2026-05-08T13:50:00Z,SOLUSDT,5m,88.30000000,88.42000000,88.27000000,88.28000000,4323.51100000,0.5453,0.2742,NEUTRAL,0.0
2026-05-08T13:55:00Z,SOLUSDT,5m,88.28000000,88.35000000,88.26000000,88.34000000,2491.51600000,0.5311,0.3710,NEUTRAL,0.0
2026-05-08T14:00:00Z,SOLUSDT,5m,88.34000000,88.62000000,88.34000000,88.62000000,6129.08400000,0.6749,0.8226,NEUTRAL,0.0
2026-05-08T14:05:00Z,SOLUSDT,5m,88.61000000,88.82000000,88.58000000,88.76000000,8640.84800000,0.6577,1.0000,NEUTRAL,0.0
2026-05-08T14:10:00Z,SOLUSDT,5m,88.76000000,88.86000000,88.68000000,88.82000000,7876.21400000,0.5732,1.0000,NEUTRAL,0.0
2026-05-08T14:15:00Z,SOLUSDT,5m,88.83000000,89.36000000,88.79000000,89.30000000,20760.98000000,0.7856,1.0000,NEUTRAL,0.0
2026-05-08T14:20:00Z,SOLUSDT,5m,89.30000000,89.37000000,89.15000000,89.36000000,15162.17200000,0.6679,1.0000,NEUTRAL,0.0
2026-05-08T14:25:00Z,SOLUSDT,5m,89.37000000,89.38000000,89.05000000,89.05000000,13023.89000000,0.3428,0.7520,NEUTRAL,0.0
2026-05-08T14:30:00Z,SOLUSDT,5m,89.05000000,89.11000000,88.64000000,89.09000000,14719.58400000,0.4355,0.7840,NEUTRAL,0.0
2026-05-08T14:35:00Z,SOLUSDT,5m,89.09000000,89.23000000,88.86000000,89.21000000,17257.76400000,0.5785,0.8800,NEUTRAL,0.0
2026-05-08T14:40:00Z,SOLUSDT,5m,89.20000000,89.24000000,89.11000000,89.22000000,6861.99600000,0.5392,0.8880,NEUTRAL,0.0
2026-05-08T14:45:00Z,SOLUSDT,5m,89.22000000,89.23000000,89.07000000,89.13000000,10462.60600000,0.4523,0.8160,NEUTRAL,0.0
2026-05-08T14:50:00Z,SOLUSDT,5m,89.13000000,89.24000000,89.03000000,89.24000000,12464.07100000,0.5364,0.9040,NEUTRAL,0.0
2026-05-08T14:55:00Z,SOLUSDT,5m,89.24000000,89.24000000,89.04000000,89.15000000,5678.50100000,0.4804,0.8320,NEUTRAL,0.0
2026-05-08T15:00:00Z,SOLUSDT,5m,89.16000000,89.29000000,88.95000000,88.97000000,7262.03000000,0.3736,0.6880,NEUTRAL,0.0
2026-05-08T15:05:00Z,SOLUSDT,5m,88.96000000,89.07000000,88.85000000,88.95000000,12743.85900000,0.4382,0.6720,NEUTRAL,0.0
2026-05-08T15:10:00Z,SOLUSDT,5m,88.95000000,89.08000000,88.84000000,88.90000000,6191.51900000,0.4663,0.6320,NEUTRAL,0.0
2026-05-08T15:15:00Z,SOLUSDT,5m,88.90000000,88.93000000,88.66000000,88.70000000,8501.07400000,0.3732,0.4720,NEUTRAL,0.0
2026-05-08T15:20:00Z,SOLUSDT,5m,88.70000000,88.84000000,88.44000000,88.48000000,8858.14500000,0.3192,0.2960,NEUTRAL,0.0
2026-05-08T15:25:00Z,SOLUSDT,5m,88.48000000,88.59000000,88.43000000,88.59000000,8130.80800000,0.5000,0.2870,NEUTRAL,0.0
2026-05-08T15:30:00Z,SOLUSDT,5m,88.60000000,88.82000000,88.46000000,88.82000000,5949.73400000,0.6604,0.5000,NEUTRAL,0.0
2026-05-08T15:35:00Z,SOLUSDT,5m,88.82000000,89.07000000,88.76000000,89.06000000,4049.12400000,0.6993,0.7059,NEUTRAL,0.0
2026-05-08T15:40:00Z,SOLUSDT,5m,89.06000000,89.30000000,89.02000000,89.18000000,10432.22400000,0.6346,0.7955,NEUTRAL,0.0
2026-05-08T15:45:00Z,SOLUSDT,5m,89.18000000,89.37000000,89.14000000,89.25000000,7836.70300000,0.5728,0.8750,NEUTRAL,0.0
2026-05-08T15:50:00Z,SOLUSDT,5m,89.25000000,89.51000000,89.25000000,89.50000000,7862.06600000,0.6592,1.0000,NEUTRAL,0.0
2026-05-08T15:55:00Z,SOLUSDT,5m,89.51000000,89.60000000,89.47000000,89.59000000,11127.00600000,0.6200,1.0000,NEUTRAL,0.0
2026-05-08T16:00:00Z,SOLUSDT,5m,89.60000000,89.64000000,89.34000000,89.41000000,11626.18900000,0.4245,0.8378,NEUTRAL,0.0
2026-05-08T16:05:00Z,SOLUSDT,5m,89.41000000,89.58000000,89.38000000,89.46000000,9151.62200000,0.4776,0.8829,NEUTRAL,0.0
2026-05-08T16:10:00Z,SOLUSDT,5m,89.45000000,89.54000000,89.42000000,89.49000000,7710.16200000,0.5307,0.9099,NEUTRAL,0.0
2026-05-08T16:15:00Z,SOLUSDT,5m,89.48000000,89.60000000,89.39000000,89.50000000,10186.03000000,0.5140,0.9189,NEUTRAL,0.0
2026-05-08T16:20:00Z,SOLUSDT,5m,89.50000000,89.72000000,89.43000000,89.72000000,11460.26500000,0.6254,1.0000,NEUTRAL,0.0
2026-05-08T16:25:00Z,SOLUSDT,5m,89.72000000,89.79000000,89.57000000,89.60000000,8984.07600000,0.4944,0.9032,NEUTRAL,0.0
2026-05-08T16:30:00Z,SOLUSDT,5m,89.60000000,89.65000000,89.44000000,89.63000000,7103.84500000,0.4833,0.9274,NEUTRAL,0.0
2026-05-08T16:35:00Z,SOLUSDT,5m,89.62000000,89.73000000,89.53000000,89.60000000,4642.70700000,0.4916,0.9032,NEUTRAL,0.0
2026-05-08T16:40:00Z,SOLUSDT,5m,89.59000000,89.73000000,89.53000000,89.71000000,10718.36600000,0.5529,0.9919,NEUTRAL,0.0
2026-05-08T16:45:00Z,SOLUSDT,5m,89.72000000,89.76000000,89.55000000,89.58000000,4743.20000000,0.4581,0.8871,NEUTRAL,0.0
2026-05-08T16:50:00Z,SOLUSDT,5m,89.57000000,89.74000000,89.51000000,89.57000000,5539.36000000,0.4581,0.8790,NEUTRAL,0.0
2026-05-08T16:55:00Z,SOLUSDT,5m,89.58000000,89.70000000,89.50000000,89.59000000,4102.40800000,0.5084,0.8952,NEUTRAL,0.0
2026-05-08T17:00:00Z,SOLUSDT,5m,89.60000000,89.79000000,89.56000000,89.75000000,5264.07400000,0.5947,1.0000,NEUTRAL,0.0
2026-05-08T17:05:00Z,SOLUSDT,5m,89.75000000,89.85000000,89.67000000,89.68000000,9061.00300000,0.5056,0.9397,NEUTRAL,0.0
2026-05-08T17:10:00Z,SOLUSDT,5m,89.69000000,89.82000000,89.60000000,89.79000000,15042.16400000,0.5418,1.0000,NEUTRAL,0.0
2026-05-08T17:15:00Z,SOLUSDT,5m,89.78000000,90.00000000,89.76000000,89.99000000,9018.31500000,0.6417,1.0000,NEUTRAL,0.0
2026-05-08T17:20:00Z,SOLUSDT,5m,89.99000000,90.09000000,89.92000000,89.97000000,53577.50400000,0.5445,0.9753,NEUTRAL,0.0
2026-05-08T17:25:00Z,SOLUSDT,5m,89.97000000,90.34000000,89.96000000,90.32000000,26960.69100000,0.6882,1.0000,NEUTRAL,0.0
2026-05-08T17:30:00Z,SOLUSDT,5m,90.32000000,91.77000000,90.32000000,91.61000000,145203.60400000,0.9900,1.0000,NEUTRAL,0.0
2026-05-08T17:35:00Z,SOLUSDT,5m,91.61000000,91.95000000,91.47000000,91.88000000,48885.14600000,0.9900,1.0000,NEUTRAL,0.0
2026-05-08T17:40:00Z,SOLUSDT,5m,91.89000000,91.94000000,91.48000000,91.51000000,28164.74200000,0.3716,0.8502,NEUTRAL,0.0
2026-05-08T17:45:00Z,SOLUSDT,5m,91.52000000,91.78000000,91.48000000,91.76000000,21812.85800000,0.5354,0.9504,NEUTRAL,0.0
2026-05-08T17:50:00Z,SOLUSDT,5m,91.77000000,91.83000000,91.60000000,91.78000000,19845.01000000,0.5790,0.9582,NEUTRAL,0.0
2026-05-08T17:55:00Z,SOLUSDT,5m,91.78000000,91.86000000,91.52000000,91.65000000,14650.75800000,0.4345,0.9034,NEUTRAL,0.0
2026-05-08T18:00:00Z,SOLUSDT,5m,91.66000000,92.04000000,91.65000000,91.77000000,43002.08100000,0.5300,0.9524,NEUTRAL,0.0
2026-05-08T18:05:00Z,SOLUSDT,5m,91.78000000,91.81000000,91.70000000,91.77000000,9075.30500000,0.5327,0.9524,NEUTRAL,0.0
2026-05-08T18:10:00Z,SOLUSDT,5m,91.78000000,91.91000000,91.77000000,91.89000000,16228.22500000,0.5653,1.0000,NEUTRAL,0.0
2026-05-08T18:15:00Z,SOLUSDT,5m,91.89000000,92.28000000,91.79000000,92.14000000,35822.99800000,0.6682,1.0000,NEUTRAL,0.0
2026-05-08T18:20:00Z,SOLUSDT,5m,92.13000000,92.34000000,92.10000000,92.26000000,25455.91400000,0.6328,1.0000,NEUTRAL,0.0
2026-05-08T18:25:00Z,SOLUSDT,5m,92.26000000,92.42000000,92.18000000,92.30000000,12803.22000000,0.5542,1.0000,NEUTRAL,0.0
2026-05-08T18:30:00Z,SOLUSDT,5m,92.29000000,92.56000000,92.26000000,92.48000000,18158.16500000,0.6081,1.0000,NEUTRAL,0.0
2026-05-08T18:35:00Z,SOLUSDT,5m,92.49000000,92.56000000,92.31000000,92.54000000,14120.63500000,0.5810,1.0000,NEUTRAL,0.0
2026-05-08T18:40:00Z,SOLUSDT,5m,92.53000000,92.55000000,92.26000000,92.31000000,19452.31600000,0.3917,0.9196,NEUTRAL,0.0
2026-05-08T18:45:00Z,SOLUSDT,5m,92.31000000,92.46000000,92.29000000,92.34000000,8420.03200000,0.4540,0.9301,NEUTRAL,0.0
2026-05-08T18:50:00Z,SOLUSDT,5m,92.35000000,92.55000000,92.32000000,92.46000000,12749.99000000,0.5730,0.9709,NEUTRAL,0.0
2026-05-08T18:55:00Z,SOLUSDT,5m,92.46000000,92.47000000,92.29000000,92.32000000,9094.60300000,0.4567,0.9144,NEUTRAL,0.0
2026-05-08T19:00:00Z,SOLUSDT,5m,92.32000000,92.32000000,92.04000000,92.07000000,26656.78400000,0.3262,0.8171,NEUTRAL,0.0
2026-05-08T19:05:00Z,SOLUSDT,5m,92.07000000,92.47000000,92.07000000,92.40000000,17476.32900000,0.6109,0.9369,NEUTRAL,0.0
2026-05-08T19:10:00Z,SOLUSDT,5m,92.41000000,92.45000000,92.35000000,92.40000000,10930.89300000,0.5893,0.8641,NEUTRAL,0.0
2026-05-08T19:15:00Z,SOLUSDT,5m,92.41000000,92.75000000,92.41000000,92.69000000,27124.88200000,0.6564,1.0000,NEUTRAL,0.0
2026-05-08T19:20:00Z,SOLUSDT,5m,92.69000000,92.77000000,92.50000000,92.50000000,14082.74200000,0.4757,0.8390,NEUTRAL,0.0
2026-05-08T19:25:00Z,SOLUSDT,5m,92.50000000,92.76000000,92.50000000,92.75000000,7743.23500000,0.5836,1.0000,NEUTRAL,0.0
2026-05-08T19:30:00Z,SOLUSDT,5m,92.75000000,92.80000000,92.58000000,92.60000000,17079.40800000,0.4865,0.8636,NEUTRAL,0.0
2026-05-08T19:35:00Z,SOLUSDT,5m,92.60000000,92.66000000,92.44000000,92.45000000,11285.06900000,0.3783,0.7273,NEUTRAL,0.0
2026-05-08T19:40:00Z,SOLUSDT,5m,92.45000000,92.57000000,92.42000000,92.48000000,10128.06100000,0.4757,0.7245,NEUTRAL,0.0
2026-05-08T19:45:00Z,SOLUSDT,5m,92.48000000,92.60000000,92.45000000,92.53000000,8614.33900000,0.5351,0.7755,NEUTRAL,0.0
2026-05-08T19:50:00Z,SOLUSDT,5m,92.54000000,92.62000000,92.52000000,92.56000000,6448.73200000,0.5297,0.7791,NEUTRAL,0.0
2026-05-08T19:55:00Z,SOLUSDT,5m,92.56000000,92.61000000,92.42000000,92.60000000,11824.30400000,0.5297,0.7794,NEUTRAL,0.0
2026-05-08T20:00:00Z,SOLUSDT,5m,92.61000000,92.67000000,92.33000000,92.38000000,7769.99700000,0.3918,0.4559,NEUTRAL,0.0
2026-05-08T20:05:00Z,SOLUSDT,5m,92.37000000,92.44000000,92.21000000,92.34000000,10425.70500000,0.4188,0.3971,NEUTRAL,0.0
2026-05-08T20:10:00Z,SOLUSDT,5m,92.34000000,92.46000000,92.34000000,92.42000000,7296.49300000,0.5325,0.5147,NEUTRAL,0.0
2026-05-08T20:15:00Z,SOLUSDT,5m,92.43000000,92.48000000,92.26000000,92.26000000,11703.77100000,0.4350,0.2794,NEUTRAL,0.0
2026-05-08T20:20:00Z,SOLUSDT,5m,92.25000000,92.51000000,92.23000000,92.48000000,16930.52000000,0.5757,0.6029,NEUTRAL,0.0
2026-05-08T20:25:00Z,SOLUSDT,5m,92.48000000,92.49000000,92.39000000,92.48000000,11403.07200000,0.5595,0.6029,NEUTRAL,0.0
2026-05-08T20:30:00Z,SOLUSDT,5m,92.49000000,92.51000000,92.24000000,92.47000000,17225.07600000,0.4946,0.5882,NEUTRAL,0.0
2026-05-08T20:35:00Z,SOLUSDT,5m,92.47000000,92.48000000,92.33000000,92.38000000,2230.71800000,0.4486,0.4559,NEUTRAL,0.0
2026-05-08T20:40:00Z,SOLUSDT,5m,92.37000000,92.41000000,92.29000000,92.35000000,3437.84100000,0.4594,0.4118,NEUTRAL,0.0
2026-05-08T20:45:00Z,SOLUSDT,5m,92.35000000,92.40000000,92.29000000,92.33000000,2936.15500000,0.4810,0.1429,NEUTRAL,0.0
2026-05-08T20:50:00Z,SOLUSDT,5m,92.32000000,92.33000000,92.10000000,92.11000000,5683.75600000,0.3752,0.0000,NEUTRAL,0.0
2026-05-08T20:55:00Z,SOLUSDT,5m,92.11000000,92.14000000,92.01000000,92.11000000,13168.38200000,0.4403,0.0000,NEUTRAL,0.0
2026-05-08T21:00:00Z,SOLUSDT,5m,92.12000000,92.23000000,92.07000000,92.19000000,7140.40500000,0.5434,0.1250,NEUTRAL,0.0
2026-05-08T21:05:00Z,SOLUSDT,5m,92.18000000,92.24000000,91.85000000,91.88000000,6271.17000000,0.3531,0.0000,NEUTRAL,0.0
2026-05-08T21:10:00Z,SOLUSDT,5m,91.89000000,91.95000000,91.75000000,91.91000000,19310.95400000,0.4320,0.0417,NEUTRAL,0.0
2026-05-08T21:15:00Z,SOLUSDT,5m,91.90000000,92.06000000,91.89000000,92.02000000,9025.69800000,0.5679,0.1944,NEUTRAL,0.0
2026-05-08T21:20:00Z,SOLUSDT,5m,92.03000000,92.13000000,92.00000000,92.00000000,4621.59700000,0.5190,0.1667,NEUTRAL,0.0
2026-05-08T21:25:00Z,SOLUSDT,5m,92.00000000,92.07000000,91.89000000,91.93000000,3908.25600000,0.4565,0.0694,NEUTRAL,0.0
2026-05-08T21:30:00Z,SOLUSDT,5m,91.94000000,92.13000000,91.94000000,92.11000000,13778.63600000,0.5787,0.3194,NEUTRAL,0.0
2026-05-08T21:35:00Z,SOLUSDT,5m,92.11000000,92.31000000,92.11000000,92.27000000,4983.10700000,0.6355,0.5417,NEUTRAL,0.0
2026-05-08T21:40:00Z,SOLUSDT,5m,92.27000000,92.39000000,92.22000000,92.38000000,4243.57100000,0.6028,0.8333,NEUTRAL,0.0
2026-05-08T21:45:00Z,SOLUSDT,5m,92.38000000,92.39000000,92.30000000,92.33000000,2869.11500000,0.5027,0.7500,NEUTRAL,0.0
2026-05-08T21:50:00Z,SOLUSDT,5m,92.34000000,92.36000000,92.25000000,92.33000000,4606.22000000,0.4865,0.7500,NEUTRAL,0.0
2026-05-08T21:55:00Z,SOLUSDT,5m,92.33000000,92.33000000,92.26000000,92.30000000,2966.66000000,0.4837,0.7000,NEUTRAL,0.0
2026-05-08T22:00:00Z,SOLUSDT,5m,92.31000000,92.52000000,92.28000000,92.48000000,7465.11600000,0.5892,1.0000,NEUTRAL,0.0
2026-05-08T22:05:00Z,SOLUSDT,5m,92.49000000,92.60000000,92.48000000,92.52000000,8133.21100000,0.5703,1.0000,NEUTRAL,0.0
2026-05-08T22:10:00Z,SOLUSDT,5m,92.52000000,92.65000000,92.49000000,92.65000000,5644.23400000,0.5809,1.0000,NEUTRAL,0.0
2026-05-08T22:15:00Z,SOLUSDT,5m,92.65000000,92.71000000,92.52000000,92.54000000,6641.29600000,0.4757,0.8571,NEUTRAL,0.0
2026-05-08T22:20:00Z,SOLUSDT,5m,92.54000000,92.59000000,92.47000000,92.55000000,4974.02900000,0.4757,0.8701,NEUTRAL,0.0
2026-05-08T22:25:00Z,SOLUSDT,5m,92.54000000,92.54000000,92.40000000,92.42000000,7327.03400000,0.4324,0.7013,NEUTRAL,0.0
2026-05-08T22:30:00Z,SOLUSDT,5m,92.42000000,92.48000000,92.38000000,92.39000000,8195.79300000,0.4486,0.6623,NEUTRAL,0.0
2026-05-08T22:35:00Z,SOLUSDT,5m,92.38000000,92.47000000,92.34000000,92.34000000,5244.34300000,0.4648,0.5974,NEUTRAL,0.0
2026-05-08T22:40:00Z,SOLUSDT,5m,92.35000000,92.41000000,92.34000000,92.36000000,4272.07800000,0.4973,0.6234,NEUTRAL,0.0
2026-05-08T22:45:00Z,SOLUSDT,5m,92.37000000,92.46000000,92.36000000,92.44000000,4300.92300000,0.5487,0.7273,NEUTRAL,0.0
2026-05-08T22:50:00Z,SOLUSDT,5m,92.43000000,92.45000000,92.27000000,92.28000000,4678.71900000,0.4350,0.5000,NEUTRAL,0.0
2026-05-08T22:55:00Z,SOLUSDT,5m,92.29000000,92.30000000,92.25000000,92.30000000,3694.84000000,0.4675,0.5139,NEUTRAL,0.0
