timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-06T18:40:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6152,0.3538,NEUTRAL,0.0,0.2614,0.20776483,11.024383,7.722916,92.28
2026-05-06T18:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5197,0.3265,NEUTRAL,0.0,0.1932,0.20792448,10.993565,0.478871,92.73
2026-05-06T18:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5421,0.551,NEUTRAL,0.0,-0.0089,0.20592988,10.730295,0.0,92.73
2026-05-06T18:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5253,0.6047,NEUTRAL,0.0,-0.0794,0.20336346,11.109357,0.0,92.73
2026-05-06T19:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5701,0.907,NEUTRAL,0.0,-0.3369,0.20598035,11.686503,0.0,92.73
2026-05-06T19:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5533,1.0,NEUTRAL,0.0,-0.4467,0.20126747,12.222425,0.0,92.73
2026-05-06T19:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4073,0.5714,NEUTRAL,0.0,0.1641,0.20046265,12.165589,5.587703,87.14
2026-05-06T19:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.8095,NEUTRAL,0.0,-0.3039,0.19685818,11.778567,0.0,87.14
2026-05-06T19:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5281,0.8095,NEUTRAL,0.0,-0.2814,0.19779688,12.439586,0.0,87.14
2026-05-06T19:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.8333,NEUTRAL,0.0,-0.3277,0.19152567,12.645692,0.0,87.14
2026-05-06T19:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4128,0.425,NEUTRAL,0.0,0.0122,0.18998813,12.31465,4.889456,82.25
2026-05-06T19:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5953,1.0,NEUTRAL,0.0,-0.4047,0.19641754,12.476093,0.0,82.25
2026-05-06T19:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5477,0.9048,NEUTRAL,0.0,-0.3571,0.19310201,12.728451,0.0,82.25
2026-05-06T19:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4495,0.7381,NEUTRAL,0.0,0.2886,0.18859472,12.962783,2.337948,79.92
2026-05-06T19:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5701,1.0,NEUTRAL,0.0,-0.4299,0.18726653,13.405255,0.0,79.92
