timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-07T05:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.9222,NEUTRAL,0.0,-0.4166,0.17032524,21.808015,0.0,100.0
2026-05-07T05:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4633,0.8556,NEUTRAL,0.0,0.3923,0.16601629,22.791038,1.829269,98.17
2026-05-07T05:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5395,0.9667,NEUTRAL,0.0,-0.4272,0.16915798,24.0692,0.0,98.17
2026-05-07T05:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5,0.9111,NEUTRAL,0.0,-0.4111,0.16493241,25.29198,0.0,98.17
2026-05-07T05:35:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4802,0.9,NEUTRAL,0.0,0.4198,0.16315153,26.502744,0.524878,98.67
2026-05-07T05:40:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4576,0.8222,NEUTRAL,0.0,0.3646,0.1586407,26.983813,2.235762,96.43
2026-05-07T05:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5367,0.9333,NEUTRAL,0.0,-0.3966,0.16945208,26.217386,0.0,96.43
2026-05-07T05:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5395,0.9385,NEUTRAL,0.0,-0.399,0.16377693,25.505703,0.0,96.43
2026-05-07T05:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5395,1.0,NEUTRAL,0.0,-0.4605,0.15993572,25.071734,0.0,96.43
2026-05-07T06:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5395,1.0,NEUTRAL,0.0,-0.4605,0.1556546,24.839819,0.0,96.43
2026-05-07T06:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4096,0.7465,NEUTRAL,0.0,0.3369,0.16810784,23.22131,5.730967,101.88
