ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-07T20:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.07
2026-05-07T21:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.13
2026-05-07T21:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.68
2026-05-07T21:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.89
2026-05-07T21:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.08
2026-05-07T21:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.05
2026-05-07T21:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.14
2026-05-07T21:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.18
2026-05-07T21:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-07T21:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.0
2026-05-07T21:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.07
2026-05-07T22:10:00+00:00,75.0,0.284252,87.95,25.0,-0.0,0.0,100.0,87.95
2026-05-07T22:35:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,87.92
2026-05-07T23:00:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.23
2026-05-07T23:25:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.24
2026-05-07T23:50:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.43
2026-05-08T00:15:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.56
2026-05-08T00:40:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.3
2026-05-08T01:05:00+00:00,100.02,0.0,0,0.0,0.0,0.0199,100.02,88.21
2026-05-08T01:30:00+00:00,75.01,0.28331,88.26,25.0,0.0,0.0199,100.02,88.26
2026-05-08T01:55:00+00:00,75.01,0.28331,88.26,24.97,-0.0368,0.0199,99.98,88.13
2026-05-08T02:20:00+00:00,75.01,0.28331,88.26,24.88,-0.1218,0.0199,99.9,87.83
2026-05-08T02:45:00+00:00,56.26,0.496663,88.105354,43.83,0.0669,0.0199,100.09,88.24
2026-05-08T03:10:00+00:00,75.0,0.284116,87.99,25.0,-0.0,-0.0026,100.0,87.99
2026-05-08T03:35:00+00:00,75.0,0.284116,87.99,25.1,0.0966,-0.0026,100.09,88.33
2026-05-08T04:00:00+00:00,100.06,0.0,0,0.0,0.0,0.057,100.06,88.27
2026-05-08T04:25:00+00:00,100.06,0.0,0,0.0,0.0,0.057,100.06,88.32
2026-05-08T04:50:00+00:00,100.06,0.0,0,0.0,0.0,0.057,100.06,88.2
2026-05-08T05:15:00+00:00,100.06,0.0,0,0.0,0.0,0.057,100.06,88.21
2026-05-08T05:40:00+00:00,100.06,0.0,0,0.0,0.0,0.057,100.06,88.37
