ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T08:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.51
2026-05-08T09:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.57
2026-05-08T09:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.47
2026-05-08T10:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.33
2026-05-08T10:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.59
2026-05-08T10:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.63
2026-05-08T11:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.68
2026-05-08T11:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.64
2026-05-08T12:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.62
2026-05-08T12:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.61
2026-05-08T13:00:00+00:00,98.0,-3.389639,0,-300.02,-300.0169,0.0,-202.02,88.51
2026-05-08T13:25:00+00:00,98.76,-3.422415,0,-302.17,-302.165,0.7787,-203.4,88.29
2026-05-08T13:50:00+00:00,99.68,-3.358219,0,-296.46,-296.4636,1.6547,-196.78,88.28
2026-05-08T14:15:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.3
2026-05-08T14:40:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.22
2026-05-08T15:05:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,88.95
2026-05-08T15:30:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,88.82
2026-05-08T15:55:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.59
2026-05-08T16:20:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.72
2026-05-08T16:45:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.58
2026-05-08T17:10:00+00:00,100.69,0.0,0,0.0,0.0,0.6916,100.69,89.79
2026-05-08T18:00:00+00:00,5.32,1.039064,91.78812,95.35,-0.0188,0.6916,100.67,91.77
2026-05-08T18:25:00+00:00,5.32,1.039064,91.78812,95.91,0.5319,0.6916,101.22,92.3
2026-05-08T18:50:00+00:00,5.32,1.039064,91.78812,96.07,0.6981,0.6916,101.39,92.46
2026-05-08T19:15:00+00:00,5.32,1.039064,91.78812,96.31,0.9371,0.6916,101.63,92.69
2026-05-08T19:40:00+00:00,5.32,1.039064,91.78812,96.09,0.7189,0.6916,101.41,92.48
2026-05-08T20:05:00+00:00,5.32,1.039064,91.78812,95.95,0.5734,0.6916,101.26,92.34
2026-05-08T20:30:00+00:00,5.32,1.039064,91.78812,96.08,0.7085,0.6916,101.4,92.47
2026-05-08T20:55:00+00:00,5.32,1.039064,91.78812,95.71,0.3345,0.6916,101.03,92.11
2026-05-08T21:20:00+00:00,5.32,1.039064,91.78812,95.59,0.2202,0.6916,100.91,92.0
2026-05-08T21:45:00+00:00,5.32,1.039064,91.78812,95.94,0.563,0.6916,101.25,92.33
2026-05-08T22:10:00+00:00,5.32,1.039064,91.78812,96.27,0.8955,0.6916,101.59,92.65
2026-05-08T22:35:00+00:00,5.32,1.039064,91.78812,95.95,0.5734,0.6916,101.26,92.34
2026-05-08T23:00:00+00:00,5.32,1.039064,91.78812,95.84,0.4695,0.6916,101.16,92.24
2026-05-08T23:25:00+00:00,5.32,1.039064,91.78812,95.54,0.1682,0.6916,100.86,91.95
2026-05-08T23:50:00+00:00,5.21,0.865355,110.213389,79.51,-15.8649,0.6916,84.72,91.88
2026-05-09T00:15:00+00:00,5.28,1.039064,91.78812,95.75,0.376,0.6537,101.03,92.15
2026-05-09T00:40:00+00:00,5.28,1.039064,91.78812,95.98,0.6046,0.6537,101.26,92.37
2026-05-09T01:05:00+00:00,5.28,1.039064,91.78812,96.29,0.9163,0.6537,101.57,92.67
2026-05-09T01:30:00+00:00,5.28,1.039064,91.78812,96.26,0.8852,0.6537,101.54,92.64
2026-05-09T01:55:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.51
2026-05-09T02:20:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.44
2026-05-09T02:45:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.37
2026-05-09T03:10:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.56
2026-05-09T03:35:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.49
2026-05-09T04:00:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.77
2026-05-09T04:25:00+00:00,102.67,0.0,0,0.0,-95.3738,2.6675,102.67,93.65
2026-05-09T04:50:00+00:00,100.61,-3.294674,0,-307.82,-403.1952,2.6675,-207.21,93.43
2026-05-09T05:15:00+00:00,102.43,-3.368866,0,-314.45,-409.8237,4.5168,-212.02,93.34
2026-05-09T05:40:00+00:00,103.35,0.0,0,0.0,-95.3738,3.3477,103.35,93.71
2026-05-09T06:05:00+00:00,103.35,0.0,0,0.0,-95.3738,3.3477,103.35,93.94
2026-05-09T06:30:00+00:00,103.35,0.0,0,0.0,-95.3738,3.3477,103.35,93.52
2026-05-09T06:55:00+00:00,103.35,0.0,0,0.0,-95.3738,3.3477,103.35,93.54
