timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-06T22:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,89.07
2026-05-06T23:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.0,0.5,100.0,0.0,0.0,100.0,88.76
2026-05-06T23:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.5646,0.871,0.3064,100.0,0.0,0.0,100.0,89.03
2026-05-06T23:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5309,0.6129,0.082,100.0,0.0,0.0,100.0,88.95
2026-05-06T23:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.5225,0.871,0.3485,100.0,0.0,0.0,100.0,89.03
2026-05-06T23:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5897,1.0,0.4103,100.0,0.0,0.0,100.0,89.15
2026-05-06T23:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.5337,1.0,0.4663,100.0,0.0,0.0,100.0,89.15
2026-05-06T23:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.4944,0.9744,0.48,100.0,0.0,0.0,100.0,89.14
2026-05-06T23:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.4354,0.6923,0.2569,100.0,0.0,0.0,100.0,89.03
2026-05-06T23:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5084,0.8718,0.3634,100.0,0.0,0.0,100.0,89.1
2026-05-06T23:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4916,0.7436,0.252,100.0,0.0,0.0,100.0,89.05
2026-05-06T23:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5421,1.0,0.4579,100.0,0.0,0.0,100.0,89.15
2026-05-06T23:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5336,1.0,0.4664,100.0,0.0,0.0,100.0,89.16
2026-05-07T00:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5252,1.0,0.4748,100.0,0.0,0.0,100.0,89.2
2026-05-07T00:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4158,0.6136,0.1978,100.0,0.0,0.0,100.0,89.03
2026-05-07T00:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4466,0.5909,0.1443,100.0,0.0,0.0,100.0,89.02
2026-05-07T00:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4803,0.5227,0.0424,100.0,0.0,0.0,100.0,88.99
2026-05-07T00:20:00+00:00,SOLUSDT,HOLD,HOLD,0.3959,0.1364,0.2595,100.0,0.0,0.0,100.0,88.82
2026-05-07T00:25:00+00:00,SOLUSDT,HOLD,HOLD,0.3618,0.0,0.3618,100.0,0.0,0.0,100.0,88.66
2026-05-07T00:30:00+00:00,SOLUSDT,HOLD,HOLD,0.421,0.0,0.421,100.0,0.0,0.0,100.0,88.6
2026-05-07T00:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4492,0.0,0.4492,100.0,0.0,0.0,100.0,88.54
2026-05-07T00:40:00+00:00,SOLUSDT,HOLD,HOLD,0.3471,0.0,0.3471,100.0,0.0,0.0,100.0,88.3
2026-05-07T00:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,0.2,0.3339,100.0,0.0,0.0,100.0,88.48
2026-05-07T00:50:00+00:00,SOLUSDT,HOLD,HOLD,0.432,0.0,0.432,100.0,0.0,0.0,100.0,88.27
2026-05-07T00:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.0538,0.4151,100.0,0.0,0.0,100.0,88.32
2026-05-07T01:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4178,0.0,0.4178,100.0,0.0,0.0,100.0,88.15
2026-05-07T01:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5085,0.0952,0.4133,100.0,0.0,0.0,100.0,88.25
2026-05-07T01:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6018,0.219,0.3828,75.0,0.282869,25.0,100.0,88.38
2026-05-07T01:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4235,0.0286,0.3949,75.0,0.282869,24.94,99.94,88.18
2026-05-07T01:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5283,0.1714,0.3569,75.0,0.282869,24.99,99.99,88.33
2026-05-07T01:25:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5764,0.2286,0.3478,56.25,0.494997,43.75,100.0,88.39
2026-05-07T01:30:00+00:00,SOLUSDT,HOLD,HOLD,0.432,0.0857,0.3463,56.25,0.494997,43.68,99.93,88.24
2026-05-07T01:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5198,0.1905,0.3293,56.25,0.494997,43.73,99.98,88.35
2026-05-07T01:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.1905,0.3406,56.25,0.494997,43.73,99.98,88.35
2026-05-07T01:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5,0.2273,0.2727,56.25,0.494997,43.73,99.98,88.35
2026-05-07T01:50:00+00:00,SOLUSDT,HOLD,HOLD,0.3866,0.0,0.3866,56.25,0.494997,43.63,99.88,88.15
2026-05-07T01:55:00+00:00,SOLUSDT,HOLD,HOLD,0.534,0.1905,0.3435,56.25,0.494997,43.71,99.96,88.31
2026-05-07T02:00:00+00:00,SOLUSDT,HOLD,HOLD,0.483,0.0746,0.4084,56.25,0.494997,43.66,99.91,88.2
2026-05-07T02:05:00+00:00,SOLUSDT,HOLD,HOLD,0.3893,0.0,0.3893,56.25,0.494997,43.59,99.84,88.06
2026-05-07T02:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4148,0.0,0.4148,56.25,0.494997,43.55,99.8,87.98
2026-05-07T02:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4602,0.0,0.4602,56.25,0.494997,43.54,99.79,87.95
2026-05-07T02:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4801,0.0,0.4801,56.25,0.494997,43.53,99.78,87.93
2026-05-07T02:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4943,0.0,0.4943,56.25,0.494997,43.53,99.78,87.93
2026-05-07T02:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5738,0.2826,0.2912,42.19,0.65469,57.65,99.84,88.06
2026-05-07T02:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4801,0.0652,0.4149,42.19,0.65469,57.59,99.77,87.96
2026-05-07T02:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4545,0.0,0.4545,42.19,0.65469,57.57,99.75,87.93
2026-05-07T02:45:00+00:00,SOLUSDT,TIMEOUT_SELL,TIMEOUT_SELL_EXECUTED,0.5483,0.2174,0.3309,99.82,0.0,0.0,99.82,88.03
