ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-05-07T01:10:00+00:00,SOLUSDT,BUY,0.28286943,88.38,25.0,0.0,SIGNAL_BUY
2026-05-07T01:25:00+00:00,SOLUSDT,BUY,0.21212807,88.39,18.75,0.0,SIGNAL_BUY
2026-05-07T02:30:00+00:00,SOLUSDT,BUY,0.15969226,88.06,14.06,0.0,SIGNAL_BUY
2026-05-07T02:45:00+00:00,SOLUSDT,SELL,0.65468975,88.03,57.63,-0.1802,MAX_HOLD
2026-05-07T02:50:00+00:00,SOLUSDT,BUY,0.28319292,88.12,24.95,0.0,SIGNAL_BUY
2026-05-07T03:40:00+00:00,SOLUSDT,BUY,0.21273266,87.98,18.72,0.0,SIGNAL_BUY
2026-05-07T04:25:00+00:00,SOLUSDT,SELL,0.49592558,88.11,43.7,0.0248,MAX_HOLD
2026-05-07T09:30:00+00:00,SOLUSDT,BUY,0.2788957,89.5,24.96,0.0,SIGNAL_BUY
2026-05-07T09:45:00+00:00,SOLUSDT,BUY,0.2093121,89.44,18.72,0.0,SIGNAL_BUY
2026-05-07T10:35:00+00:00,SOLUSDT,BUY,0.15772473,89.02,14.04,0.0,SIGNAL_BUY
2026-05-07T10:40:00+00:00,SOLUSDT,BUY,0.11808132,89.18,10.53,0.0,SIGNAL_BUY
2026-05-07T11:05:00+00:00,SOLUSDT,SELL,0.76401385,89.52,68.39,0.1413,MAX_HOLD
2026-05-07T13:15:00+00:00,SOLUSDT,BUY,0.27963417,89.39,25.0,0.0,SIGNAL_BUY
2026-05-07T14:35:00+00:00,SOLUSDT,SELL,0.27963417,88.0,24.61,-0.3887,STOP_LOSS
