ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-07T14:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-07T15:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.27
2026-05-07T15:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.48
2026-05-07T15:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.36
2026-05-07T15:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.11
2026-05-07T15:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.02
2026-05-07T15:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.06
2026-05-07T15:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.33
2026-05-07T15:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.37
2026-05-07T15:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.42
2026-05-07T15:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.52
2026-05-07T16:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.35
2026-05-07T16:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.46
2026-05-07T17:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.47
2026-05-07T17:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.17
2026-05-07T17:50:00+00:00,75.0,0.282805,88.4,25.03,0.0339,0.0,100.03,88.52
2026-05-07T18:15:00+00:00,75.0,0.282805,88.4,25.11,0.1131,0.0,100.11,88.8
2026-05-07T18:40:00+00:00,100.06,0.0,0,0.0,0.0,0.0622,100.06,88.62
2026-05-07T19:05:00+00:00,75.05,0.282406,88.58,24.96,-0.0565,0.0622,100.01,88.38
2026-05-07T19:30:00+00:00,42.21,0.653388,88.536181,57.79,-0.0628,0.0622,100.0,88.44
2026-05-07T19:55:00+00:00,31.66,0.772474,88.549102,68.33,-0.0766,0.0622,99.99,88.45
2026-05-07T20:20:00+00:00,23.75,0.861729,88.56266,76.31,-0.0109,0.0622,100.05,88.55
2026-05-07T20:45:00+00:00,99.93,0.0,0,0.0,0.0,-0.0693,99.93,88.26
2026-05-07T21:10:00+00:00,99.93,0.0,0,0.0,0.0,-0.0693,99.93,87.89
