timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-07T14:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.15
2026-05-07T15:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,88.27
2026-05-07T15:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.6526,1.0,0.3474,100.0,0.0,0.0,100.0,88.48
2026-05-07T15:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.4915,0.6364,0.1449,100.0,0.0,0.0,100.0,88.36
2026-05-07T15:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.3241,0.0,0.3241,100.0,0.0,0.0,100.0,88.11
2026-05-07T15:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.3779,0.0,0.3779,100.0,0.0,0.0,100.0,88.02
2026-05-07T15:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.4972,0.087,0.4102,100.0,0.0,0.0,100.0,88.06
2026-05-07T15:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.6642,0.6739,0.0097,100.0,0.0,0.0,100.0,88.33
2026-05-07T15:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.599,0.7609,0.1619,100.0,0.0,0.0,100.0,88.37
2026-05-07T15:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5396,0.8696,0.33,100.0,0.0,0.0,100.0,88.42
2026-05-07T15:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5706,1.0,0.4294,100.0,0.0,0.0,100.0,88.52
2026-05-07T15:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.86,0.3713,100.0,0.0,0.0,100.0,88.45
2026-05-07T15:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4066,0.6,0.1934,100.0,0.0,0.0,100.0,88.32
2026-05-07T16:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.62,0.1511,100.0,0.0,0.0,100.0,88.33
2026-05-07T16:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.6,0.1028,100.0,0.0,0.0,100.0,88.32
2026-05-07T16:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.66,0.1459,100.0,0.0,0.0,100.0,88.35
2026-05-07T16:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3951,0.26,0.1351,100.0,0.0,0.0,100.0,88.15
2026-05-07T16:20:00+00:00,SOLUSDT,HOLD,HOLD,0.6412,0.96,0.3188,100.0,0.0,0.0,100.0,88.5
2026-05-07T16:25:00+00:00,SOLUSDT,HOLD,HOLD,0.7114,1.0,0.2886,100.0,0.0,0.0,100.0,88.7
2026-05-07T16:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4718,0.7794,0.3076,100.0,0.0,0.0,100.0,88.55
2026-05-07T16:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4067,0.6471,0.2404,100.0,0.0,0.0,100.0,88.46
2026-05-07T16:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5085,0.7353,0.2268,100.0,0.0,0.0,100.0,88.52
2026-05-07T16:45:00+00:00,SOLUSDT,HOLD,HOLD,0.6015,0.9559,0.3544,100.0,0.0,0.0,100.0,88.67
2026-05-07T16:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.8235,0.332,100.0,0.0,0.0,100.0,88.58
2026-05-07T16:55:00+00:00,SOLUSDT,HOLD,HOLD,0.3897,0.6029,0.2132,100.0,0.0,0.0,100.0,88.43
2026-05-07T17:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.6618,0.1816,100.0,0.0,0.0,100.0,88.47
2026-05-07T17:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.6406,0.1293,100.0,0.0,0.0,100.0,88.47
2026-05-07T17:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5621,0.7818,0.2197,100.0,0.0,0.0,100.0,88.58
2026-05-07T17:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3556,0.2182,0.1374,100.0,0.0,0.0,100.0,88.27
2026-05-07T17:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.5455,0.0314,100.0,0.0,0.0,100.0,88.45
2026-05-07T17:25:00+00:00,SOLUSDT,HOLD,HOLD,0.3923,0.0364,0.3559,100.0,0.0,0.0,100.0,88.17
2026-05-07T17:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5509,0.4545,0.0964,75.0,0.282805,25.0,100.0,88.4
2026-05-07T17:35:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.6102,0.6,0.0102,75.0,0.282805,25.02,100.02,88.48
2026-05-07T17:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5283,0.6182,0.0899,75.0,0.282805,25.03,100.03,88.49
2026-05-07T17:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.5091,0.0402,75.0,0.282805,25.01,100.01,88.43
2026-05-07T17:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,0.6727,0.1388,75.0,0.282805,25.03,100.03,88.52
2026-05-07T17:55:00+00:00,SOLUSDT,HOLD,HOLD,0.683,1.0,0.317,75.0,0.282805,25.11,100.11,88.8
2026-05-07T18:00:00+00:00,SOLUSDT,HOLD,HOLD,0.6462,1.0,0.3538,75.0,0.282805,25.15,100.15,88.92
2026-05-07T18:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.8933,0.4046,75.0,0.282805,25.12,100.12,88.84
2026-05-07T18:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4662,0.8667,0.4005,75.0,0.282805,25.12,100.12,88.82
2026-05-07T18:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4831,0.84,0.3569,75.0,0.282805,25.11,100.11,88.8
2026-05-07T18:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5394,0.9467,0.4073,75.0,0.282805,25.14,100.14,88.88
2026-05-07T18:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.92,0.4087,75.0,0.282805,25.13,100.13,88.86
2026-05-07T18:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5506,1.0,0.4494,75.0,0.282805,25.16,100.16,88.96
2026-05-07T18:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5281,1.0,0.4719,75.0,0.282805,25.16,100.16,88.96
2026-05-07T18:40:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.3082,0.5696,0.2614,100.06,0.0,0.0,100.06,88.62
2026-05-07T18:45:00+00:00,SOLUSDT,HOLD,HOLD,0.3021,0.3418,0.0397,100.06,0.0,0.0,100.06,88.44
2026-05-07T18:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4095,0.2532,0.1563,100.06,0.0,0.0,100.06,88.37
2026-05-07T18:55:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5988,0.519,0.0798,75.05,0.282406,25.02,100.06,88.58
2026-05-07T19:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4406,0.2532,0.1874,75.05,0.282406,24.96,100.0,88.37
2026-05-07T19:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4463,0.2658,0.1805,75.05,0.282406,24.96,100.01,88.38
2026-05-07T19:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5988,0.3051,0.2937,56.28,0.494283,43.77,100.05,88.55
2026-05-07T19:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4066,0.0,0.4066,56.28,0.494283,43.65,99.93,88.3
2026-05-07T19:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4179,0.0,0.4179,56.28,0.494283,43.64,99.92,88.28
2026-05-07T19:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5,0.0147,0.4853,56.28,0.494283,43.64,99.93,88.29
2026-05-07T19:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5876,0.2353,0.3523,42.21,0.653388,57.79,100.0,88.44
