timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-01-01T00:00:00+00:00,BTC,HOLD,WARMUP,0.6881,0.5314,0.1567,1000.0,0.0,0.0,1000.0,18.0
2026-01-01T00:05:00+00:00,BTC,HOLD,WARMUP,0.4805,0.4761,0.0044,1000.0,0.0,0.0,1000.0,17.99
2026-01-01T00:10:00+00:00,BTC,HOLD,WARMUP,0.6807,0.4713,0.2094,1000.0,0.0,0.0,1000.0,18.13
2026-01-01T00:15:00+00:00,BTC,HOLD,WARMUP,0.7621,0.5126,0.2495,1000.0,0.0,0.0,1000.0,18.33
2026-01-01T00:20:00+00:00,BTC,HOLD,WARMUP,0.396,0.4712,0.0752,1000.0,0.0,0.0,1000.0,18.23
2026-01-01T00:25:00+00:00,BTC,HOLD,WARMUP,0.6649,0.5202,0.1447,1000.0,0.0,0.0,1000.0,18.36
2026-01-01T00:30:00+00:00,BTC,HOLD,WARMUP,0.5737,0.4685,0.1052,1000.0,0.0,0.0,1000.0,18.42
2026-01-01T00:35:00+00:00,BTC,HOLD,WARMUP,0.6834,0.4606,0.2228,1000.0,0.0,0.0,1000.0,18.58
2026-01-01T00:40:00+00:00,BTC,HOLD,WARMUP,0.7181,0.4804,0.2377,1000.0,0.0,0.0,1000.0,18.74
2026-01-01T00:45:00+00:00,BTC,HOLD,WARMUP,0.7023,0.4702,0.2321,1000.0,0.0,0.0,1000.0,18.9
2026-01-01T00:50:00+00:00,BTC,BUY,BUY_EXECUTED,0.5495,0.5186,0.0309,600.0,21.125573,400.0,1000.0,18.93
2026-01-01T00:55:00+00:00,BTC,SELL,SELL_EXECUTED,0.358,0.4643,0.1063,997.48,0.0,0.0,997.48,18.81
2026-01-01T01:00:00+00:00,BTC,HOLD,HOLD,0.2622,0.4744,0.2122,997.48,0.0,0.0,997.48,18.62
2026-01-01T01:05:00+00:00,BTC,BUY,BUY_EXECUTED,0.6453,0.4993,0.146,598.49,21.289669,398.99,997.48,18.74
2026-01-01T01:10:00+00:00,BTC,SELL,SELL_EXECUTED,0.3393,0.5265,0.1872,994.4,0.0,0.0,994.4,18.6
2026-01-01T01:15:00+00:00,BTC,HOLD,HOLD,0.2144,0.5269,0.3125,994.4,0.0,0.0,994.4,18.39
2026-01-01T01:20:00+00:00,BTC,HOLD,HOLD,0.4168,0.5345,0.1177,994.4,0.0,0.0,994.4,18.31
2026-01-01T01:25:00+00:00,BTC,BUY,BUY_EXECUTED,0.7071,0.5317,0.1754,596.64,21.551321,397.76,994.4,18.46
2026-01-01T01:30:00+00:00,BTC,BUY,BUY_EXECUTED,0.5391,0.5052,0.0339,357.99,34.450607,637.39,995.38,18.5
2026-01-01T01:35:00+00:00,BTC,HOLD,HOLD,0.5153,0.4718,0.0435,357.99,34.450607,637.6,995.58,18.51
2026-01-01T01:40:00+00:00,BTC,SELL,SELL_EXECUTED,0.3168,0.5082,0.1914,990.01,0.0,0.0,990.01,18.35
2026-01-01T01:45:00+00:00,BTC,HOLD,HOLD,0.3342,0.5021,0.1679,990.01,0.0,0.0,990.01,18.2
2026-01-01T01:50:00+00:00,BTC,HOLD,HOLD,0.236,0.5322,0.2962,990.01,0.0,0.0,990.01,18.0
2026-01-01T01:55:00+00:00,BTC,BUY,BUY_EXECUTED,0.5752,0.4698,0.1054,594.01,21.922898,396.0,990.01,18.06
2026-01-01T02:00:00+00:00,BTC,SELL,SELL_EXECUTED,0.4387,0.5119,0.0732,988.99,0.0,0.0,988.99,18.02
2026-01-01T02:05:00+00:00,BTC,HOLD,HOLD,0.3921,0.495,0.1029,988.99,0.0,0.0,988.99,17.95
2026-01-01T02:10:00+00:00,BTC,BUY,BUY_EXECUTED,0.6573,0.5278,0.1295,593.4,21.920826,395.6,988.99,18.05
2026-01-01T02:15:00+00:00,BTC,SL_SELL,MAX_TRADES_DAY,0.2888,0.53,0.2412,985.0,0.0,0.0,985.0,17.86
2026-01-01T02:20:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.7097,0.5219,0.1878,985.0,0.0,0.0,985.0,18.03
2026-01-01T02:25:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.4258,0.47,0.0442,985.0,0.0,0.0,985.0,17.99
2026-01-01T02:30:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.7178,0.5222,0.1956,985.0,0.0,0.0,985.0,18.16
2026-01-01T02:35:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.68,0.5011,0.1789,985.0,0.0,0.0,985.0,18.31
2026-01-01T02:40:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.3407,0.5016,0.1609,985.0,0.0,0.0,985.0,18.2
2026-01-01T02:45:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.7555,0.5381,0.2174,985.0,0.0,0.0,985.0,18.38
2026-01-01T02:50:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.2136,0.5344,0.3208,985.0,0.0,0.0,985.0,18.17
2026-01-01T02:55:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.7353,0.4689,0.2664,985.0,0.0,0.0,985.0,18.33
2026-01-01T03:00:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.675,0.483,0.192,985.0,0.0,0.0,985.0,18.46
2026-01-01T03:05:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.4075,0.5114,0.1039,985.0,0.0,0.0,985.0,18.39
2026-01-01T03:10:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.6227,0.4715,0.1512,985.0,0.0,0.0,985.0,18.47
2026-01-01T03:15:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.2783,0.512,0.2337,985.0,0.0,0.0,985.0,18.31
2026-01-01T03:20:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.2404,0.4783,0.2379,985.0,0.0,0.0,985.0,18.11
2026-01-01T03:25:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.4717,0.5284,0.0567,985.0,0.0,0.0,985.0,18.08
2026-01-01T03:30:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.7315,0.5074,0.2241,985.0,0.0,0.0,985.0,18.26
2026-01-01T03:35:00+00:00,BTC,HOLD,MAX_TRADES_DAY,0.3997,0.4803,0.0806,985.0,0.0,0.0,985.0,18.17
