ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-05-07T14:10:00+00:00,SOLUSDT,BUY,0.28127813,88.88,25.0,0.0,SIGNAL_BUY
2026-05-07T14:45:00+00:00,SOLUSDT,BUY,0.21282633,88.1,18.75,0.0,SIGNAL_BUY
2026-05-07T14:50:00+00:00,SOLUSDT,BUY,0.1593665,88.24,14.06,0.0,SIGNAL_BUY
2026-05-07T15:05:00+00:00,SOLUSDT,BUY,0.11920067,88.48,10.55,0.0,SIGNAL_BUY
2026-05-07T15:30:00+00:00,SOLUSDT,BUY,0.08955232,88.33,7.91,0.0,SIGNAL_BUY
2026-05-07T15:35:00+00:00,SOLUSDT,BUY,0.06713384,88.37,5.93,0.0,SIGNAL_BUY
2026-05-07T15:45:00+00:00,SOLUSDT,SELL,0.92935778,88.52,82.27,0.0646,MAX_HOLD
2026-05-07T17:30:00+00:00,SOLUSDT,BUY,0.28298813,88.4,25.02,0.0,SIGNAL_BUY
2026-05-07T18:40:00+00:00,SOLUSDT,SELL,0.28298813,88.62,25.08,0.0623,SIGNAL_SELL
2026-05-07T18:55:00+00:00,SOLUSDT,BUY,0.28258879,88.58,25.03,0.0,SIGNAL_BUY
2026-05-07T19:10:00+00:00,SOLUSDT,BUY,0.2120134,88.55,18.77,0.0,SIGNAL_BUY
2026-05-07T20:30:00+00:00,SOLUSDT,SELL,0.49460219,88.41,43.73,-0.0777,MAX_HOLD
2026-05-08T01:30:00+00:00,SOLUSDT,BUY,0.28339321,88.26,25.01,0.0,SIGNAL_BUY
2026-05-08T02:25:00+00:00,SOLUSDT,BUY,0.2134154,87.9,18.76,0.0,SIGNAL_BUY
2026-05-08T02:55:00+00:00,SOLUSDT,SELL,0.4968086,88.06,43.75,-0.0225,SIGNAL_SELL
2026-05-08T03:10:00+00:00,SOLUSDT,BUY,0.28419879,87.99,25.01,0.0,SIGNAL_BUY
2026-05-08T03:45:00+00:00,SOLUSDT,SELL,0.28419879,88.2,25.07,0.0597,SIGNAL_SELL
2026-05-08T06:10:00+00:00,SOLUSDT,BUY,0.2840133,88.1,25.02,0.0,SIGNAL_BUY
2026-05-08T07:30:00+00:00,SOLUSDT,BUY,0.21354323,87.88,18.77,0.0,SIGNAL_BUY
2026-05-08T07:35:00+00:00,SOLUSDT,BUY,0.16001176,87.96,14.07,0.0,SIGNAL_BUY
2026-05-08T07:45:00+00:00,SOLUSDT,SELL,0.65756829,88.19,57.99,0.1286,MAX_HOLD
2026-05-08T13:20:00+00:00,SOLUSDT,BUY,0.2830928,88.5,25.05,0.0,SIGNAL_BUY
2026-05-08T13:30:00+00:00,SOLUSDT,BUY,0.2123196,88.5,18.79,0.0,SIGNAL_BUY
