timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-07T12:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,89.77
2026-05-07T13:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.0,0.5,100.0,0.0,0.0,100.0,89.56
2026-05-07T13:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.2956,0.0,0.2956,100.0,0.0,0.0,100.0,89.3
2026-05-07T13:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.3261,0.0,0.3261,100.0,0.0,0.0,100.0,89.12
2026-05-07T13:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.6007,0.4154,0.1853,100.0,0.0,0.0,100.0,89.39
2026-05-07T13:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5978,0.4769,0.1209,100.0,0.0,0.0,100.0,89.43
2026-05-07T13:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.4104,0.2,0.2104,100.0,0.0,0.0,100.0,89.25
2026-05-07T13:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.4047,0.0769,0.3278,100.0,0.0,0.0,100.0,89.17
2026-05-07T13:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.382,0.0,0.382,100.0,0.0,0.0,100.0,89.0
2026-05-07T13:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.4129,0.0,0.4129,100.0,0.0,0.0,100.0,88.93
2026-05-07T13:45:00+00:00,SOLUSDT,HOLD,HOLD,0.2827,0.0,0.2827,100.0,0.0,0.0,100.0,88.58
2026-05-07T13:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4577,0.084,0.3737,100.0,0.0,0.0,100.0,88.68
2026-05-07T13:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5282,0.084,0.4442,100.0,0.0,0.0,100.0,88.68
2026-05-07T14:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4379,0.0,0.4379,100.0,0.0,0.0,100.0,88.57
2026-05-07T14:05:00+00:00,SOLUSDT,HOLD,HOLD,0.469,0.0,0.469,100.0,0.0,0.0,100.0,88.57
2026-05-07T14:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6744,0.2583,0.4161,75.0,0.281278,25.0,100.0,88.88
2026-05-07T14:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3955,0.0,0.3955,75.0,0.281278,24.9,99.9,88.54
2026-05-07T14:20:00+00:00,SOLUSDT,HOLD,HOLD,0.3927,0.0,0.3927,75.0,0.281278,24.9,99.9,88.52
2026-05-07T14:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4831,0.0,0.4831,75.0,0.281278,24.89,99.89,88.5
2026-05-07T14:30:00+00:00,SOLUSDT,HOLD,HOLD,0.3243,0.0,0.3243,75.0,0.281278,24.81,99.81,88.2
2026-05-07T14:35:00+00:00,SOLUSDT,HOLD,HOLD,0.3011,0.0,0.3011,75.0,0.281278,24.75,99.75,88.0
2026-05-07T14:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4489,0.0064,0.4425,75.0,0.281278,24.76,99.76,88.01
2026-05-07T14:45:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5539,0.0699,0.484,56.25,0.494104,43.53,99.78,88.1
2026-05-07T14:50:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6048,0.1678,0.437,42.19,0.653471,57.66,99.85,88.24
2026-05-07T14:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.1049,0.3838,42.19,0.653471,57.6,99.79,88.15
2026-05-07T15:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5425,0.1888,0.3537,42.19,0.653471,57.68,99.87,88.27
2026-05-07T15:05:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6526,0.384,0.2686,31.64,0.772672,68.37,100.01,88.48
2026-05-07T15:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.3077,0.1838,31.64,0.772672,68.27,99.91,88.36
2026-05-07T15:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3241,0.11,0.2141,31.64,0.772672,68.08,99.72,88.11
2026-05-07T15:20:00+00:00,SOLUSDT,HOLD,HOLD,0.3779,0.0215,0.3564,31.64,0.772672,68.01,99.65,88.02
2026-05-07T15:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.0682,0.429,31.64,0.772672,68.04,99.68,88.06
2026-05-07T15:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6642,0.375,0.2892,23.73,0.862224,76.16,99.89,88.33
2026-05-07T15:35:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.599,0.4205,0.1785,17.8,0.929358,82.13,99.93,88.37
2026-05-07T15:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5396,0.4773,0.0623,17.8,0.929358,82.17,99.97,88.42
2026-05-07T15:45:00+00:00,SOLUSDT,TIMEOUT_SELL,EDGE_TOO_LOW,0.5706,0.5909,0.0203,100.06,0.0,0.0,100.06,88.52
2026-05-07T15:50:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4887,0.5114,0.0227,100.06,0.0,0.0,100.06,88.45
2026-05-07T15:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4066,0.5926,0.186,100.06,0.0,0.0,100.06,88.32
2026-05-07T16:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.6346,0.1657,100.06,0.0,0.0,100.06,88.33
2026-05-07T16:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.6154,0.1182,100.06,0.0,0.0,100.06,88.32
2026-05-07T16:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.6731,0.159,100.06,0.0,0.0,100.06,88.35
2026-05-07T16:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3951,0.2885,0.1066,100.06,0.0,0.0,100.06,88.15
2026-05-07T16:20:00+00:00,SOLUSDT,HOLD,HOLD,0.6412,0.9608,0.3196,100.06,0.0,0.0,100.06,88.5
2026-05-07T16:25:00+00:00,SOLUSDT,HOLD,HOLD,0.7114,1.0,0.2886,100.06,0.0,0.0,100.06,88.7
2026-05-07T16:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4718,0.7794,0.3076,100.06,0.0,0.0,100.06,88.55
2026-05-07T16:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4067,0.6471,0.2404,100.06,0.0,0.0,100.06,88.46
2026-05-07T16:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5085,0.7353,0.2268,100.06,0.0,0.0,100.06,88.52
2026-05-07T16:45:00+00:00,SOLUSDT,HOLD,HOLD,0.6015,0.9559,0.3544,100.06,0.0,0.0,100.06,88.67
2026-05-07T16:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.8235,0.332,100.06,0.0,0.0,100.06,88.58
2026-05-07T16:55:00+00:00,SOLUSDT,HOLD,HOLD,0.3897,0.6029,0.2132,100.06,0.0,0.0,100.06,88.43
2026-05-07T17:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.6618,0.1816,100.06,0.0,0.0,100.06,88.47
2026-05-07T17:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.6406,0.1293,100.06,0.0,0.0,100.06,88.47
2026-05-07T17:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5621,0.7818,0.2197,100.06,0.0,0.0,100.06,88.58
2026-05-07T17:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3556,0.2182,0.1374,100.06,0.0,0.0,100.06,88.27
2026-05-07T17:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.5455,0.0314,100.06,0.0,0.0,100.06,88.45
2026-05-07T17:25:00+00:00,SOLUSDT,HOLD,HOLD,0.3923,0.0364,0.3559,100.06,0.0,0.0,100.06,88.17
2026-05-07T17:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5509,0.4545,0.0964,75.05,0.282988,25.02,100.06,88.4
2026-05-07T17:35:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.6102,0.6,0.0102,75.05,0.282988,25.04,100.09,88.48
2026-05-07T17:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5283,0.6182,0.0899,75.05,0.282988,25.04,100.09,88.49
2026-05-07T17:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.5091,0.0402,75.05,0.282988,25.02,100.07,88.43
2026-05-07T17:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,0.6727,0.1388,75.05,0.282988,25.05,100.1,88.52
2026-05-07T17:55:00+00:00,SOLUSDT,HOLD,HOLD,0.683,1.0,0.317,75.05,0.282988,25.13,100.18,88.8
2026-05-07T18:00:00+00:00,SOLUSDT,HOLD,HOLD,0.6462,1.0,0.3538,75.05,0.282988,25.16,100.21,88.92
2026-05-07T18:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.8933,0.4046,75.05,0.282988,25.14,100.19,88.84
2026-05-07T18:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4662,0.8667,0.4005,75.05,0.282988,25.14,100.18,88.82
2026-05-07T18:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4831,0.84,0.3569,75.05,0.282988,25.13,100.18,88.8
2026-05-07T18:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5394,0.9467,0.4073,75.05,0.282988,25.15,100.2,88.88
2026-05-07T18:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.92,0.4087,75.05,0.282988,25.15,100.19,88.86
2026-05-07T18:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5506,1.0,0.4494,75.05,0.282988,25.17,100.22,88.96
2026-05-07T18:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5281,1.0,0.4719,75.05,0.282988,25.17,100.22,88.96
2026-05-07T18:40:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.3082,0.5696,0.2614,100.13,0.0,0.0,100.13,88.62
2026-05-07T18:45:00+00:00,SOLUSDT,HOLD,HOLD,0.3021,0.3418,0.0397,100.13,0.0,0.0,100.13,88.44
2026-05-07T18:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4095,0.2532,0.1563,100.13,0.0,0.0,100.13,88.37
