ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-07T12:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.77
2026-05-07T13:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.56
2026-05-07T13:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.3
2026-05-07T13:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.12
2026-05-07T13:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.39
2026-05-07T13:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.43
2026-05-07T13:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.25
2026-05-07T13:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.17
2026-05-07T13:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.0
2026-05-07T13:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.93
2026-05-07T13:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.58
2026-05-07T14:10:00+00:00,75.0,0.281278,88.88,25.0,0.0,0.0,100.0,88.88
2026-05-07T14:35:00+00:00,75.0,0.281278,88.88,24.75,-0.2475,0.0,99.75,88.0
2026-05-07T15:00:00+00:00,42.19,0.653471,88.469884,57.68,-0.1306,0.0,99.87,88.27
2026-05-07T15:25:00+00:00,31.64,0.772672,88.471444,68.04,-0.3179,0.0,99.68,88.06
2026-05-07T15:50:00+00:00,100.06,0.0,0,0.0,0.0,0.0646,100.06,88.45
2026-05-07T16:15:00+00:00,100.06,0.0,0,0.0,0.0,0.0646,100.06,88.15
2026-05-07T16:40:00+00:00,100.06,0.0,0,0.0,0.0,0.0646,100.06,88.52
2026-05-07T17:05:00+00:00,100.06,0.0,0,0.0,0.0,0.0646,100.06,88.47
2026-05-07T17:30:00+00:00,75.05,0.282988,88.4,25.02,0.0,0.0646,100.06,88.4
2026-05-07T17:55:00+00:00,75.05,0.282988,88.4,25.13,0.1132,0.0646,100.18,88.8
2026-05-07T18:20:00+00:00,75.05,0.282988,88.4,25.15,0.1358,0.0646,100.2,88.88
2026-05-07T18:45:00+00:00,100.13,0.0,0,0.0,0.0,0.1269,100.13,88.44
2026-05-07T19:10:00+00:00,56.32,0.494602,88.56714,43.8,-0.0085,0.1269,100.12,88.55
2026-05-07T19:35:00+00:00,56.32,0.494602,88.56714,43.83,0.0261,0.1269,100.15,88.62
2026-05-07T20:00:00+00:00,56.32,0.494602,88.56714,43.86,0.0558,0.1269,100.18,88.68
2026-05-07T20:25:00+00:00,56.32,0.494602,88.56714,43.8,-0.0035,0.1269,100.12,88.56
2026-05-07T20:50:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.14
2026-05-07T21:15:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.08
2026-05-07T21:40:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.0
2026-05-07T22:05:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,87.83
2026-05-07T22:30:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,87.8
2026-05-07T22:55:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.1
2026-05-07T23:20:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.23
2026-05-07T23:45:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.47
2026-05-08T00:10:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.56
2026-05-08T00:35:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.3
2026-05-08T01:00:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.3
2026-05-08T01:25:00+00:00,100.05,0.0,0,0.0,0.0,0.0491,100.05,88.2
2026-05-08T01:50:00+00:00,75.04,0.283393,88.26,24.98,-0.0312,0.0491,100.02,88.15
2026-05-08T02:15:00+00:00,75.04,0.283393,88.26,24.84,-0.17,0.0491,99.88,87.66
2026-05-08T02:40:00+00:00,56.28,0.496809,88.105354,43.78,0.0122,0.0491,100.06,88.13
2026-05-08T03:05:00+00:00,100.03,0.0,0,0.0,0.0,0.0266,100.03,87.9
2026-05-08T03:30:00+00:00,75.02,0.284199,87.99,25.11,0.0995,0.0266,100.13,88.34
2026-05-08T03:55:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.22
2026-05-08T04:20:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.34
2026-05-08T04:45:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.12
2026-05-08T05:10:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.22
2026-05-08T05:35:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.34
2026-05-08T06:00:00+00:00,100.09,0.0,0,0.0,0.0,0.0863,100.09,88.03
2026-05-08T06:25:00+00:00,75.06,0.284013,88.1,25.01,-0.0142,0.0863,100.07,88.05
2026-05-08T06:50:00+00:00,75.06,0.284013,88.1,25.0,-0.0199,0.0863,100.07,88.03
2026-05-08T07:15:00+00:00,75.06,0.284013,88.1,24.94,-0.0824,0.0863,100.0,87.81
2026-05-08T07:40:00+00:00,42.22,0.657568,87.994488,57.9,0.0365,0.0863,100.12,88.05
2026-05-08T08:05:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.22
2026-05-08T08:30:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.29
2026-05-08T08:55:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.38
2026-05-08T09:20:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.64
2026-05-08T09:45:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.39
2026-05-08T10:10:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.41
2026-05-08T10:35:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.64
2026-05-08T11:00:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.65
2026-05-08T11:25:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.66
2026-05-08T11:50:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.68
2026-05-08T12:15:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.62
2026-05-08T12:40:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.73
2026-05-08T13:05:00+00:00,100.21,0.0,0,0.0,0.0,0.2148,100.21,88.41
2026-05-08T13:30:00+00:00,56.37,0.495412,88.5,43.84,0.0,0.2148,100.21,88.5
