ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-05-07T18:55:00+00:00,SOLUSDT,BUY,0.28223075,88.58,25.0,0.0,SIGNAL_BUY
2026-05-07T19:10:00+00:00,SOLUSDT,BUY,0.21174478,88.55,18.75,0.0,SIGNAL_BUY
2026-05-07T19:30:00+00:00,SOLUSDT,BUY,0.15900611,88.44,14.06,0.0,SIGNAL_BUY
2026-05-07T19:35:00+00:00,SOLUSDT,BUY,0.11901236,88.62,10.55,0.0,SIGNAL_BUY
2026-05-07T20:00:00+00:00,SOLUSDT,BUY,0.08919888,88.68,7.91,0.0,SIGNAL_BUY
2026-05-07T20:30:00+00:00,SOLUSDT,SELL,0.86119287,88.41,76.14,-0.1315,MAX_HOLD
2026-05-07T21:15:00+00:00,SOLUSDT,BUY,0.28345972,88.08,24.97,0.0,SIGNAL_BUY
2026-05-07T22:10:00+00:00,SOLUSDT,BUY,0.21290903,87.95,18.73,0.0,SIGNAL_BUY
2026-05-07T22:25:00+00:00,SOLUSDT,SELL,0.49636876,88.02,43.69,-0.0021,SIGNAL_SELL
2026-05-08T01:30:00+00:00,SOLUSDT,BUY,0.28287567,88.26,24.97,0.0,SIGNAL_BUY
2026-05-08T02:25:00+00:00,SOLUSDT,BUY,0.21302565,87.9,18.72,0.0,SIGNAL_BUY
2026-05-08T02:55:00+00:00,SOLUSDT,SELL,0.49590132,88.06,43.67,-0.0225,SIGNAL_SELL
2026-05-08T03:10:00+00:00,SOLUSDT,BUY,0.28367978,87.99,24.96,0.0,SIGNAL_BUY
2026-05-08T03:45:00+00:00,SOLUSDT,SELL,0.28367978,88.2,25.02,0.0596,SIGNAL_SELL
2026-05-08T06:10:00+00:00,SOLUSDT,BUY,0.28349463,88.1,24.98,0.0,SIGNAL_BUY
2026-05-08T07:30:00+00:00,SOLUSDT,BUY,0.21315325,87.88,18.73,0.0,SIGNAL_BUY
2026-05-08T07:35:00+00:00,SOLUSDT,BUY,0.15971954,87.96,14.05,0.0,SIGNAL_BUY
2026-05-08T07:45:00+00:00,SOLUSDT,SELL,0.65636742,88.19,57.89,0.1283,MAX_HOLD
2026-05-08T13:20:00+00:00,SOLUSDT,BUY,0.28257581,88.5,25.01,0.0,SIGNAL_BUY
2026-05-08T13:30:00+00:00,SOLUSDT,BUY,0.21193185,88.5,18.76,0.0,SIGNAL_BUY
2026-05-08T14:55:00+00:00,SOLUSDT,SELL,0.49450766,89.15,44.09,0.3214,MAX_HOLD
