timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-07T16:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.43
2026-05-07T17:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,88.47
2026-05-07T17:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.5113,1.0,0.4887,100.0,0.0,0.0,100.0,88.47
2026-05-07T17:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5621,1.0,0.4379,100.0,0.0,0.0,100.0,88.58
2026-05-07T17:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.3556,0.0,0.3556,100.0,0.0,0.0,100.0,88.27
2026-05-07T17:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5141,0.5806,0.0665,100.0,0.0,0.0,100.0,88.45
2026-05-07T17:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.3923,0.0,0.3923,100.0,0.0,0.0,100.0,88.17
2026-05-07T17:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5509,0.561,0.0101,100.0,0.0,0.0,100.0,88.4
2026-05-07T17:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.6102,0.7561,0.1459,100.0,0.0,0.0,100.0,88.48
2026-05-07T17:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5283,0.7805,0.2522,100.0,0.0,0.0,100.0,88.49
2026-05-07T17:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4689,0.6341,0.1652,100.0,0.0,0.0,100.0,88.43
2026-05-07T17:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,0.8537,0.3198,100.0,0.0,0.0,100.0,88.52
2026-05-07T17:55:00+00:00,SOLUSDT,HOLD,HOLD,0.683,1.0,0.317,100.0,0.0,0.0,100.0,88.8
2026-05-07T18:00:00+00:00,SOLUSDT,HOLD,HOLD,0.6462,1.0,0.3538,100.0,0.0,0.0,100.0,88.92
2026-05-07T18:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.8933,0.4046,100.0,0.0,0.0,100.0,88.84
2026-05-07T18:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4662,0.8667,0.4005,100.0,0.0,0.0,100.0,88.82
2026-05-07T18:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4831,0.84,0.3569,100.0,0.0,0.0,100.0,88.8
2026-05-07T18:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5394,0.9467,0.4073,100.0,0.0,0.0,100.0,88.88
2026-05-07T18:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.92,0.4087,100.0,0.0,0.0,100.0,88.86
2026-05-07T18:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5506,1.0,0.4494,100.0,0.0,0.0,100.0,88.96
2026-05-07T18:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5281,1.0,0.4719,100.0,0.0,0.0,100.0,88.96
2026-05-07T18:40:00+00:00,SOLUSDT,HOLD,HOLD,0.3082,0.5696,0.2614,100.0,0.0,0.0,100.0,88.62
2026-05-07T18:45:00+00:00,SOLUSDT,HOLD,HOLD,0.3021,0.3418,0.0397,100.0,0.0,0.0,100.0,88.44
2026-05-07T18:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4095,0.2532,0.1563,100.0,0.0,0.0,100.0,88.37
2026-05-07T18:55:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5988,0.519,0.0798,75.0,0.282231,25.0,100.0,88.58
2026-05-07T19:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4406,0.2532,0.1874,75.0,0.282231,24.94,99.94,88.37
2026-05-07T19:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4463,0.2658,0.1805,75.0,0.282231,24.94,99.94,88.38
2026-05-07T19:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5988,0.3051,0.2937,56.25,0.493976,43.74,99.99,88.55
2026-05-07T19:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4066,0.0,0.4066,56.25,0.493976,43.62,99.87,88.3
2026-05-07T19:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4179,0.0,0.4179,56.25,0.493976,43.61,99.86,88.28
2026-05-07T19:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5,0.0147,0.4853,56.25,0.493976,43.61,99.86,88.29
2026-05-07T19:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5876,0.2353,0.3523,42.19,0.652982,57.75,99.94,88.44
2026-05-07T19:35:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6439,0.5,0.1439,31.64,0.771994,68.41,100.05,88.62
2026-05-07T19:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.3971,0.1142,31.64,0.771994,68.36,100.0,88.55
2026-05-07T19:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5028,0.4559,0.0469,31.64,0.771994,68.39,100.03,88.59
2026-05-07T19:50:00+00:00,SOLUSDT,HOLD,HOLD,0.3982,0.1618,0.2364,31.64,0.771994,68.24,99.88,88.39
2026-05-07T19:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4774,0.25,0.2274,31.64,0.771994,68.28,99.92,88.45
2026-05-07T20:00:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6466,0.5882,0.0584,23.73,0.861193,76.37,100.1,88.68
2026-05-07T20:05:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5479,0.5441,0.0038,23.73,0.861193,76.34,100.08,88.65
2026-05-07T20:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4351,0.3971,0.038,23.73,0.861193,76.26,99.99,88.55
2026-05-07T20:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4378,0.3088,0.129,23.73,0.861193,76.21,99.94,88.49
2026-05-07T20:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5169,0.675,0.1581,23.73,0.861193,76.26,99.99,88.55
2026-05-07T20:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5226,0.7,0.1774,23.73,0.861193,76.27,100.0,88.56
2026-05-07T20:30:00+00:00,SOLUSDT,TIMEOUT_SELL,TIMEOUT_SELL_EXECUTED,0.418,0.325,0.093,99.87,0.0,0.0,99.87,88.41
2026-05-07T20:35:00+00:00,SOLUSDT,HOLD,HOLD,0.3441,0.0,0.3441,99.87,0.0,0.0,99.87,88.21
2026-05-07T20:40:00+00:00,SOLUSDT,HOLD,HOLD,0.449,0.0213,0.4277,99.87,0.0,0.0,99.87,88.22
2026-05-07T20:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5255,0.1064,0.4191,99.87,0.0,0.0,99.87,88.26
2026-05-07T20:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4433,0.0,0.4433,99.87,0.0,0.0,99.87,88.14
2026-05-07T20:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4262,0.0,0.4262,99.87,0.0,0.0,99.87,88.07
2026-05-07T21:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5142,0.0984,0.4158,99.87,0.0,0.0,99.87,88.13
2026-05-07T21:05:00+00:00,SOLUSDT,HOLD,HOLD,0.2605,0.0,0.2605,99.87,0.0,0.0,99.87,87.68
2026-05-07T21:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.21,0.2815,99.87,0.0,0.0,99.87,87.89
2026-05-07T21:15:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6675,0.4,0.2675,74.9,0.28346,24.97,99.87,88.08
2026-05-07T21:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5369,0.37,0.1669,74.9,0.28346,24.96,99.86,88.05
2026-05-07T21:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5425,0.46,0.0825,74.9,0.28346,24.98,99.89,88.14
2026-05-07T21:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5482,0.5,0.0482,74.9,0.28346,25.0,99.9,88.18
2026-05-07T21:35:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4943,0.47,0.0243,74.9,0.28346,24.99,99.89,88.15
2026-05-07T21:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4063,0.32,0.0863,74.9,0.28346,24.94,99.85,88.0
2026-05-07T21:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.4021,0.0951,74.9,0.28346,24.96,99.87,88.07
2026-05-07T21:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5142,0.4318,0.0824,74.9,0.28346,24.96,99.86,88.06
2026-05-07T21:55:00+00:00,SOLUSDT,HOLD,HOLD,0.446,0.3295,0.1165,74.9,0.28346,24.94,99.84,87.97
2026-05-07T22:00:00+00:00,SOLUSDT,HOLD,HOLD,0.3661,0.1136,0.2525,74.9,0.28346,24.88,99.78,87.78
2026-05-07T22:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4744,0.1705,0.3039,74.9,0.28346,24.9,99.8,87.83
2026-05-07T22:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5824,0.3699,0.2125,56.18,0.496369,43.66,99.83,87.95
2026-05-07T22:15:00+00:00,SOLUSDT,HOLD,HOLD,0.6079,0.6897,0.0818,56.18,0.496369,43.72,99.9,88.08
2026-05-07T22:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5709,0.7931,0.2222,56.18,0.496369,43.75,99.93,88.14
2026-05-07T22:25:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4489,0.5862,0.1373,99.87,0.0,0.0,99.87,88.02
2026-05-07T22:30:00+00:00,SOLUSDT,HOLD,HOLD,0.3405,0.24,0.1005,99.87,0.0,0.0,99.87,87.8
2026-05-07T22:35:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5057,0.48,0.0257,99.87,0.0,0.0,99.87,87.92
2026-05-07T22:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5114,0.4,0.1114,99.87,0.0,0.0,99.87,87.88
2026-05-07T22:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5511,0.62,0.0689,99.87,0.0,0.0,99.87,87.99
2026-05-07T22:50:00+00:00,SOLUSDT,HOLD,HOLD,0.588,0.775,0.187,99.87,0.0,0.0,99.87,88.09
2026-05-07T22:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5341,0.8,0.2659,99.87,0.0,0.0,99.87,88.1
2026-05-07T23:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5765,1.0,0.4235,99.87,0.0,0.0,99.87,88.23
2026-05-07T23:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5651,1.0,0.4349,99.87,0.0,0.0,99.87,88.28
2026-05-07T23:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.88,0.3998,99.87,0.0,0.0,99.87,88.22
2026-05-07T23:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4149,0.64,0.2251,99.87,0.0,0.0,99.87,88.1
2026-05-07T23:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5397,0.9,0.3603,99.87,0.0,0.0,99.87,88.23
2026-05-07T23:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5425,0.92,0.3775,99.87,0.0,0.0,99.87,88.24
2026-05-07T23:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4745,0.82,0.3455,99.87,0.0,0.0,99.87,88.19
2026-05-07T23:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5594,1.0,0.4406,99.87,0.0,0.0,99.87,88.32
2026-05-07T23:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5764,1.0,0.4236,99.87,0.0,0.0,99.87,88.39
2026-05-07T23:45:00+00:00,SOLUSDT,HOLD,HOLD,0.565,1.0,0.435,99.87,0.0,0.0,99.87,88.47
2026-05-07T23:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5,0.9403,0.4403,99.87,0.0,0.0,99.87,88.43
2026-05-07T23:55:00+00:00,SOLUSDT,HOLD,HOLD,0.483,0.9254,0.4424,99.87,0.0,0.0,99.87,88.42
2026-05-08T00:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5537,1.0,0.4463,99.87,0.0,0.0,99.87,88.52
2026-05-08T00:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5621,1.0,0.4379,99.87,0.0,0.0,99.87,88.58
2026-05-08T00:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5056,0.9744,0.4688,99.87,0.0,0.0,99.87,88.56
2026-05-08T00:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4944,0.9714,0.477,99.87,0.0,0.0,99.87,88.56
2026-05-08T00:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5169,1.0,0.4831,99.87,0.0,0.0,99.87,88.59
2026-05-08T00:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4067,0.7,0.2933,99.87,0.0,0.0,99.87,88.41
2026-05-08T00:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4434,0.62,0.1766,99.87,0.0,0.0,99.87,88.4
2026-05-08T00:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4405,0.4082,0.0323,99.87,0.0,0.0,99.87,88.3
2026-05-08T00:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4717,0.4082,0.0635,99.87,0.0,0.0,99.87,88.3
2026-05-08T00:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4717,0.3061,0.1656,99.87,0.0,0.0,99.87,88.25
2026-05-08T00:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4461,0.1633,0.2828,99.87,0.0,0.0,99.87,88.18
