ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-01-01T00:00:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.0
2026-01-01T00:05:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,17.99
2026-01-01T00:10:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.13
2026-01-01T00:15:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.33
2026-01-01T00:20:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.23
2026-01-01T00:25:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.36
2026-01-01T00:30:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.42
2026-01-01T00:35:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.58
2026-01-01T00:40:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.74
2026-01-01T00:45:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.9
2026-01-01T00:50:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,18.93
2026-01-01T01:15:00+00:00,998.08,0.0,0,0.0,0.0,-1.9244,998.08,18.39
2026-01-01T01:40:00+00:00,996.58,0.0,0,0.0,0.0,-3.42,996.58,18.35
2026-01-01T02:05:00+00:00,995.94,0.0,0,0.0,0.0,-4.0604,995.94,17.95
2026-01-01T02:30:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.16
2026-01-01T02:55:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.33
2026-01-01T03:20:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.11
2026-01-01T03:45:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.0
2026-01-01T04:10:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.9
2026-01-01T04:35:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.68
2026-01-01T05:00:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.79
2026-01-01T05:25:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.69
2026-01-01T05:50:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.54
2026-01-01T06:15:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.59
2026-01-01T06:40:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.76
2026-01-01T07:05:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.0
2026-01-01T07:30:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.96
2026-01-01T07:55:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.7
2026-01-01T08:20:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.91
2026-01-01T08:45:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.2
2026-01-01T09:10:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.26
2026-01-01T09:35:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.99
2026-01-01T10:00:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.81
2026-01-01T10:25:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.06
2026-01-01T10:50:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.13
2026-01-01T11:15:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.01
2026-01-01T11:40:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.92
2026-01-01T12:05:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.33
2026-01-01T12:30:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.48
2026-01-01T12:55:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.43
2026-01-01T13:20:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.11
2026-01-01T13:45:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,16.76
2026-01-01T14:10:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,16.6
2026-01-01T14:35:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.25
2026-01-01T15:00:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.41
2026-01-01T15:25:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.46
2026-01-01T15:50:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.89
2026-01-01T16:15:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.1
2026-01-01T16:40:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.3
2026-01-01T17:05:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.53
2026-01-01T17:30:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.2
2026-01-01T17:55:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.26
2026-01-01T18:20:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.57
2026-01-01T18:45:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.09
2026-01-01T19:10:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,18.3
2026-01-01T19:35:00+00:00,992.92,0.0,0,0.0,0.0,-7.0766,992.92,17.87
