timestamp_utc,instrument,timeframe,open,high,low,close,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-01-01T00:00:00Z,BTC,5m,0.50000000,0.50050000,0.49950000,0.50000000,0.6881,0.5314,SELL,0.3462
2026-01-01T00:05:00Z,BTC,5m,0.50000000,0.50000551,0.49997613,0.49998163,0.4805,0.4761,SELL,0.3462
2026-01-01T00:10:00Z,BTC,5m,0.49998163,0.50045738,0.49987187,0.50034753,0.6807,0.4713,SELL,0.3462
2026-01-01T00:15:00Z,BTC,5m,0.50034753,0.50107812,0.50017898,0.50090937,0.7621,0.5126,SELL,0.3462
2026-01-01T00:20:00Z,BTC,5m,0.50090937,0.50098874,0.50056549,0.50064482,0.3960,0.4712,SELL,0.3462
2026-01-01T00:25:00Z,BTC,5m,0.50064482,0.50111211,0.50053700,0.50100421,0.6649,0.5202,SELL,0.3462
2026-01-01T00:30:00Z,BTC,5m,0.50100421,0.50119844,0.50095939,0.50115361,0.5737,0.4685,SELL,0.3462
2026-01-01T00:35:00Z,BTC,5m,0.50115361,0.50172223,0.50102241,0.50159092,0.6834,0.4606,SELL,0.3462
2026-01-01T00:40:00Z,BTC,5m,0.50159092,0.50214374,0.50146337,0.50201608,0.7181,0.4804,SELL,0.3462
2026-01-01T00:45:00Z,BTC,5m,0.50201608,0.50257217,0.50188778,0.50244376,0.7023,0.4702,SELL,0.3462
2026-01-01T00:50:00Z,BTC,5m,0.50244376,0.50257918,0.50241251,0.50254792,0.5495,0.5186,SELL,0.3462
2026-01-01T00:55:00Z,BTC,5m,0.50254792,0.50264308,0.50213563,0.50223073,0.3580,0.4643,SELL,0.3462
2026-01-01T01:00:00Z,BTC,5m,0.50223073,0.50238478,0.50156333,0.50171722,0.2622,0.4744,SELL,0.3462
2026-01-01T01:05:00Z,BTC,5m,0.50171722,0.50213233,0.50162145,0.50203649,0.6453,0.4993,SELL,0.3462
2026-01-01T01:10:00Z,BTC,5m,0.50203649,0.50215242,0.50153419,0.50165004,0.3393,0.5265,SELL,0.3462
2026-01-01T01:15:00Z,BTC,5m,0.50165004,0.50181762,0.50092403,0.50109142,0.2144,0.5269,SELL,0.3462
2026-01-01T01:20:00Z,BTC,5m,0.50109142,0.50115447,0.50081826,0.50088128,0.4168,0.5345,SELL,0.3462
2026-01-01T01:25:00Z,BTC,5m,0.50088128,0.50139316,0.50076317,0.50127496,0.7071,0.5317,SELL,0.3462
2026-01-01T01:30:00Z,BTC,5m,0.50127496,0.50143413,0.50123823,0.50139739,0.5391,0.5052,SELL,0.3462
2026-01-01T01:35:00Z,BTC,5m,0.50139739,0.50141858,0.50139251,0.50141369,0.5153,0.4718,SELL,0.3462
2026-01-01T01:40:00Z,BTC,5m,0.50141369,0.50154513,0.50084424,0.50097557,0.3168,0.5082,SELL,0.3462
2026-01-01T01:45:00Z,BTC,5m,0.50097557,0.50109312,0.50046624,0.50058371,0.3342,0.5021,SELL,0.3462
2026-01-01T01:50:00Z,BTC,5m,0.50058371,0.50075348,0.49984819,0.50001778,0.2360,0.5322,SELL,0.3462
2026-01-01T01:55:00Z,BTC,5m,0.50001778,0.50025957,0.49996199,0.50020376,0.5752,0.4698,SELL,0.3462
2026-01-01T02:00:00Z,BTC,5m,0.50020376,0.50024233,0.50003661,0.50007518,0.4387,0.5119,SELL,0.3462
2026-01-01T02:05:00Z,BTC,5m,0.50007518,0.50013042,0.49983583,0.49989105,0.3921,0.4950,SELL,0.3462
2026-01-01T02:10:00Z,BTC,5m,0.49989105,0.50023829,0.49981092,0.50015813,0.6573,0.5278,SELL,0.3462
2026-01-01T02:15:00Z,BTC,5m,0.50015813,0.50030942,0.49950268,0.49965382,0.2888,0.5300,SELL,0.3462
2026-01-01T02:20:00Z,BTC,5m,0.49965382,0.50025665,0.49951474,0.50011744,0.7097,0.5219,SELL,0.3462
2026-01-01T02:25:00Z,BTC,5m,0.50011744,0.50014799,0.49998506,0.50001560,0.4258,0.4700,SELL,0.3462
2026-01-01T02:30:00Z,BTC,5m,0.50001560,0.50060444,0.49987975,0.50046846,0.7178,0.5222,SELL,0.3462
2026-01-01T02:35:00Z,BTC,5m,0.50046846,0.50101521,0.50034231,0.50088896,0.6800,0.5011,SELL,0.3462
2026-01-01T02:40:00Z,BTC,5m,0.50088896,0.50097851,0.50050093,0.50059044,0.3407,0.5016,SELL,0.3462
2026-01-01T02:45:00Z,BTC,5m,0.50059044,0.50123558,0.50044159,0.50108658,0.7555,0.5381,SELL,0.3462
2026-01-01T02:50:00Z,BTC,5m,0.50108658,0.50125819,0.50034314,0.50051456,0.2136,0.5344,SELL,0.3462
2026-01-01T02:55:00Z,BTC,5m,0.50051456,0.50108009,0.50038407,0.50094950,0.7353,0.4689,SELL,0.3462
2026-01-01T03:00:00Z,BTC,5m,0.50094950,0.50143085,0.50083843,0.50131970,0.6750,0.4830,SELL,0.3462
2026-01-01T03:05:00Z,BTC,5m,0.50131970,0.50138018,0.50105767,0.50111812,0.4075,0.5114,SELL,0.3462
2026-01-01T03:10:00Z,BTC,5m,0.50111812,0.50140557,0.50105179,0.50133921,0.6227,0.4715,SELL,0.3462
2026-01-01T03:15:00Z,BTC,5m,0.50133921,0.50146771,0.50078251,0.50091090,0.2783,0.5120,SELL,0.3462
2026-01-01T03:20:00Z,BTC,5m,0.50091090,0.50107438,0.50020266,0.50036596,0.2404,0.4783,SELL,0.3462
2026-01-01T03:25:00Z,BTC,5m,0.50036596,0.50039212,0.50025260,0.50027875,0.4717,0.5284,SELL,0.3462
2026-01-01T03:30:00Z,BTC,5m,0.50027875,0.50091613,0.50013170,0.50076893,0.7315,0.5074,SELL,0.3462
2026-01-01T03:35:00Z,BTC,5m,0.50076893,0.50083957,0.50046290,0.50053349,0.3997,0.4803,SELL,0.3462
2026-01-01T03:40:00Z,BTC,5m,0.50053349,0.50070152,0.49980558,0.49997341,0.2567,0.5040,SELL,0.3462
2026-01-01T03:45:00Z,BTC,5m,0.49997341,0.50009400,0.49994559,0.50006617,0.5237,0.5210,SELL,0.3462
2026-01-01T03:50:00Z,BTC,5m,0.50006617,0.50025265,0.50002313,0.50020961,0.5532,0.5119,SELL,0.3462
2026-01-01T03:55:00Z,BTC,5m,0.50020961,0.50031633,0.49974721,0.49985386,0.3140,0.4666,SELL,0.3462
2026-01-01T04:00:00Z,BTC,5m,0.49985386,0.49993998,0.49983398,0.49992010,0.5298,0.4819,SELL,0.3462
2026-01-01T04:05:00Z,BTC,5m,0.49992010,0.49992944,0.49987961,0.49988895,0.4685,0.4973,SELL,0.3462
2026-01-01T04:10:00Z,BTC,5m,0.49988895,0.49992466,0.49973425,0.49976994,0.4512,0.5177,SELL,0.3462
2026-01-01T04:15:00Z,BTC,5m,0.49976994,0.49998720,0.49971981,0.49993705,0.5631,0.5047,SELL,0.3462
2026-01-01T04:20:00Z,BTC,5m,0.49993705,0.49995216,0.49993356,0.49994867,0.4971,0.5021,SELL,0.3462
2026-01-01T04:25:00Z,BTC,5m,0.49994867,0.49996499,0.49987796,0.49989428,0.4953,0.5054,SELL,0.3462
2026-01-01T04:30:00Z,BTC,5m,0.49989428,0.49995264,0.49964138,0.49969972,0.4156,0.5213,SELL,0.3462
2026-01-01T04:35:00Z,BTC,5m,0.49969972,0.49985854,0.49901166,0.49917032,0.2447,0.4779,SELL,0.3462
2026-01-01T04:40:00Z,BTC,5m,0.49917032,0.49918089,0.49916788,0.49917845,0.5220,0.5079,SELL,0.3462
2026-01-01T04:45:00Z,BTC,5m,0.49917845,0.49944631,0.49911664,0.49938448,0.5967,0.5239,SELL,0.3462
2026-01-01T04:50:00Z,BTC,5m,0.49938448,0.49943319,0.49917338,0.49922208,0.4170,0.4625,SELL,0.3462
2026-01-01T04:55:00Z,BTC,5m,0.49922208,0.49941415,0.49917776,0.49936982,0.5791,0.4668,SELL,0.3462
2026-01-01T05:00:00Z,BTC,5m,0.49936982,0.49950029,0.49933971,0.49947018,0.5487,0.5008,SELL,0.3462
2026-01-01T05:05:00Z,BTC,5m,0.49947018,0.49958554,0.49897038,0.49908565,0.3038,0.5158,SELL,0.3462
2026-01-01T05:10:00Z,BTC,5m,0.49908565,0.49972378,0.49893842,0.49957640,0.7297,0.5255,SELL,0.3462
2026-01-01T05:15:00Z,BTC,5m,0.49957640,0.49961893,0.49939215,0.49943466,0.4594,0.5141,SELL,0.3462
2026-01-01T05:20:00Z,BTC,5m,0.49943466,0.49948324,0.49922415,0.49927272,0.4522,0.4931,SELL,0.3462
2026-01-01T05:25:00Z,BTC,5m,0.49927272,0.49929920,0.49915797,0.49918445,0.4821,0.5240,SELL,0.3462
2026-01-01T05:30:00Z,BTC,5m,0.49918445,0.49925364,0.49888463,0.49895379,0.3751,0.5091,SELL,0.3462
2026-01-01T05:35:00Z,BTC,5m,0.49895379,0.49907139,0.49844429,0.49856180,0.3200,0.5383,SELL,0.3462
2026-01-01T05:40:00Z,BTC,5m,0.49856180,0.49906917,0.49844473,0.49895201,0.6590,0.4966,SELL,0.3462
