timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T05:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.35
2026-05-08T05:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.0,0.5,100.0,0.0,0.0,100.0,88.34
2026-05-08T05:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5141,1.0,0.4859,100.0,0.0,0.0,100.0,88.37
2026-05-08T05:45:00+00:00,SOLUSDT,HOLD,WARMUP,0.4462,0.0,0.4462,100.0,0.0,0.0,100.0,88.26
2026-05-08T05:50:00+00:00,SOLUSDT,HOLD,WARMUP,0.4291,0.0,0.4291,100.0,0.0,0.0,100.0,88.19
2026-05-08T05:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.4006,0.0,0.4006,100.0,0.0,0.0,100.0,88.05
2026-05-08T06:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.4489,0.0,0.4489,100.0,0.0,0.0,100.0,88.03
2026-05-08T06:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.4431,0.0,0.4431,100.0,0.0,0.0,100.0,87.94
2026-05-08T06:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5653,0.3721,0.1932,100.0,0.0,0.0,100.0,88.1
2026-05-08T06:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.5964,0.5814,0.015,100.0,0.0,0.0,100.0,88.19
2026-05-08T06:20:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5028,0.4884,0.0144,100.0,0.0,0.0,100.0,88.15
2026-05-08T06:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4319,0.2558,0.1761,100.0,0.0,0.0,100.0,88.05
2026-05-08T06:30:00+00:00,SOLUSDT,HOLD,HOLD,0.3919,0.0,0.3919,100.0,0.0,0.0,100.0,87.91
2026-05-08T06:35:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5341,0.2826,0.2515,65.0,0.397547,35.0,100.0,88.04
2026-05-08T06:40:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5312,0.2609,0.2703,42.25,0.655981,57.75,100.0,88.03
2026-05-08T06:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4517,0.087,0.3647,42.25,0.655981,57.69,99.94,87.95
2026-05-08T06:50:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5227,0.2609,0.2618,27.46,0.823964,72.53,100.0,88.03
2026-05-08T06:55:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5341,0.3043,0.2298,17.85,0.933128,82.16,100.01,88.05
2026-05-08T07:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4431,0.0652,0.3779,17.85,0.933128,82.06,99.91,87.94
2026-05-08T07:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4346,0.0,0.4346,17.85,0.933128,82.0,99.85,87.88
2026-05-08T07:10:00+00:00,SOLUSDT,HOLD,HOLD,0.426,0.0,0.426,17.85,0.933128,81.91,99.76,87.78
2026-05-08T07:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4886,0.0508,0.4378,17.85,0.933128,81.94,99.79,87.81
2026-05-08T07:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4744,0.0,0.4744,17.85,0.933128,81.88,99.73,87.75
2026-05-08T07:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5171,0.1176,0.3995,17.85,0.933128,81.94,99.79,87.81
2026-05-08T07:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5569,0.2955,0.2614,11.6,1.004221,88.25,99.85,87.88
2026-05-08T07:35:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5654,0.4773,0.0881,7.54,1.05039,92.39,99.93,87.96
2026-05-08T07:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5738,0.6818,0.108,7.54,1.05039,92.49,100.03,88.05
2026-05-08T07:45:00+00:00,SOLUSDT,HOLD,HOLD,0.6049,1.0,0.3951,7.54,1.05039,92.63,100.18,88.19
2026-05-08T07:50:00+00:00,SOLUSDT,HOLD,HOLD,0.534,0.9773,0.4433,7.54,1.05039,92.62,100.17,88.18
2026-05-08T07:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5198,1.0,0.4802,7.54,1.05039,92.67,100.21,88.22
2026-05-08T08:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5397,1.0,0.4603,7.54,1.05039,92.72,100.26,88.27
2026-05-08T08:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.9038,0.418,7.54,1.05039,92.67,100.21,88.22
2026-05-08T08:10:00+00:00,SOLUSDT,TIMEOUT_SELL,TIMEOUT_SELL_EXECUTED,0.4858,0.9038,0.418,100.21,0.0,0.0,100.21,88.22
2026-05-08T08:15:00+00:00,SOLUSDT,HOLD,HOLD,0.466,0.7885,0.3225,100.21,0.0,0.0,100.21,88.16
