ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-01-01T01:05:00+00:00,BTC,BUY,0.00579992,43104.05,250.0,0.0,SIGNAL_BUY
2026-01-01T01:10:00+00:00,BTC,SELL,0.00579992,43087.46,249.9,-0.0962,SIGNAL_SELL
2026-01-01T01:25:00+00:00,BTC,BUY,0.00580376,43071.36,249.98,0.0,SIGNAL_BUY
2026-01-01T01:40:00+00:00,BTC,SELL,0.00580376,43058.5,249.9,-0.0746,SIGNAL_SELL
2026-01-01T01:55:00+00:00,BTC,BUY,0.00580954,43025.33,249.96,0.0,SIGNAL_BUY
2026-01-01T02:00:00+00:00,BTC,SELL,0.00580954,43019.8,249.93,-0.0321,SIGNAL_SELL
2026-01-01T02:10:00+00:00,BTC,BUY,0.00580962,43023.37,249.95,0.0,SIGNAL_BUY
2026-01-01T02:15:00+00:00,BTC,SELL,0.00580962,43001.68,249.82,-0.126,SIGNAL_SELL
2026-01-01T02:20:00+00:00,BTC,BUY,0.00580912,43021.63,249.92,0.0,SIGNAL_BUY
2026-01-01T02:25:00+00:00,BTC,SELL,0.00580912,43017.25,249.89,-0.0254,SIGNAL_SELL
