timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-07T01:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4235,0.0286,NEUTRAL,0.0,-0.3949,0.21589723,61.449811,0.0,100.0
2026-05-07T01:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5283,0.1714,NEUTRAL,0.0,0.3569,0.23333315,62.076948,0.686312,100.65
2026-05-07T01:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5764,0.2286,NEUTRAL,0.0,0.3478,0.22595221,62.195632,2.837293,97.81
2026-05-07T01:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.432,0.0857,NEUTRAL,0.0,-0.3463,0.23052705,61.336762,0.0,97.81
2026-05-07T01:35:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5198,0.1905,NEUTRAL,0.0,0.3293,0.22477512,60.539241,0.302686,97.51
2026-05-07T01:40:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5311,0.1905,NEUTRAL,0.0,0.3406,0.21943404,59.34976,0.790291,96.72
2026-05-07T01:45:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5,0.2273,NEUTRAL,0.0,0.2727,0.21233161,58.4509,0.0,96.72
2026-05-07T01:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3866,0.0,NEUTRAL,0.0,-0.3866,0.21716506,58.077769,0.0,96.72
2026-05-07T01:55:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.534,0.1905,NEUTRAL,0.0,0.3435,0.21665327,57.73129,0.908248,95.81
2026-05-07T02:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.483,0.0746,NEUTRAL,0.0,-0.4084,0.21546375,57.307803,0.0,95.81
2026-05-07T02:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3893,0.0,NEUTRAL,0.0,-0.3893,0.21150206,57.283833,0.0,95.81
2026-05-07T02:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4148,0.0,NEUTRAL,0.0,-0.4148,0.2099662,57.555848,0.0,95.81
2026-05-07T02:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4602,0.0,NEUTRAL,0.0,-0.4602,0.20425432,57.808433,0.0,95.81
2026-05-07T02:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4801,0.0,NEUTRAL,0.0,-0.4801,0.20395044,58.201695,0.0,95.81
2026-05-07T02:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4943,0.0,NEUTRAL,0.0,-0.4943,0.1972397,58.61951,0.0,95.81
2026-05-07T02:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5738,0.2826,NEUTRAL,0.0,0.2912,0.20315115,57.761418,2.59045,93.22
2026-05-07T02:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4801,0.0652,NEUTRAL,0.0,0.0,0.19649749,56.964619,0.0,93.22
2026-05-07T02:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4545,0.0,NEUTRAL,0.0,0.0,0.18817625,56.348837,0.0,93.22
2026-05-07T02:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5483,0.2174,NEUTRAL,0.0,0.0,0.18330651,55.30405,0.0,93.22
2026-05-07T02:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5794,0.413,NEUTRAL,0.0,0.0,0.18164176,53.05799,0.0,93.22
2026-05-07T02:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5425,0.4783,NEUTRAL,0.0,0.0,0.17581021,50.589403,0.0,93.22
2026-05-07T03:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4574,0.2826,NEUTRAL,0.0,0.0,0.17039519,48.617692,0.0,93.22
2026-05-07T03:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4574,0.2174,NEUTRAL,0.0,0.0,0.16679554,47.094754,0.0,93.22
2026-05-07T03:10:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4574,0.0952,NEUTRAL,0.0,0.0,0.16273871,45.97586,0.0,93.22
2026-05-07T03:15:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5057,0.1905,NEUTRAL,0.0,0.0,0.15825738,44.936887,0.0,93.22
2026-05-07T03:20:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3518,0.0,NEUTRAL,0.0,0.0,0.17409613,45.457325,0.0,93.22
2026-05-07T03:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5114,0.2581,NEUTRAL,0.0,0.0,0.17523213,45.940589,0.0,93.22
2026-05-07T03:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4487,0.0,NEUTRAL,0.0,0.0,0.17842983,46.52886,0.0,93.22
2026-05-07T03:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.537,0.2542,NEUTRAL,0.0,0.0,0.17711341,47.075112,0.0,93.22
2026-05-07T03:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6051,0.5417,NEUTRAL,0.0,0.0,0.1723196,46.415234,0.0,93.22
2026-05-07T03:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5313,0.6047,NEUTRAL,0.0,0.0,0.16501106,45.476545,0.0,93.22
2026-05-07T03:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4716,0.4884,NEUTRAL,0.0,0.0,0.16179598,44.277192,0.0,93.22
2026-05-07T03:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3832,0.0698,NEUTRAL,0.0,0.0,0.16381055,44.090412,0.0,93.22
2026-05-07T04:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4544,0.093,NEUTRAL,0.0,0.0,0.15996694,44.00577,0.0,93.22
2026-05-07T04:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4858,0.0233,NEUTRAL,0.0,0.0,0.15568359,44.062886,0.0,93.22
2026-05-07T04:10:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6505,0.6744,NEUTRAL,0.0,0.0,0.1659919,41.811268,0.0,93.22
2026-05-07T04:15:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6192,0.8372,NEUTRAL,0.0,0.0,0.16342105,39.194677,0.0,93.22
2026-05-07T04:20:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5539,0.9767,NEUTRAL,0.0,0.0,0.15817669,36.452908,0.0,93.22
2026-05-07T04:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5,0.907,NEUTRAL,0.0,0.0,0.15687836,34.251424,0.0,93.22
2026-05-07T04:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5028,0.9535,NEUTRAL,0.0,0.0,0.15638705,32.345455,0.0,93.22
2026-05-07T04:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4659,0.7907,NEUTRAL,0.0,0.0,0.15450226,30.409565,0.0,93.22
2026-05-07T04:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4346,0.619,NEUTRAL,0.0,0.0,0.15132352,28.64661,0.0,93.22
2026-05-07T04:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5624,0.9762,NEUTRAL,0.0,0.0,0.15265756,26.813633,0.0,93.22
2026-05-07T04:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6387,1.0,NEUTRAL,0.0,0.0,0.15818202,26.15618,0.0,93.22
