timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-08T05:15:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5028,0.375,NEUTRAL,0.0,0.0,0.12808068,10.715591,0.0,100.0
2026-05-08T05:20:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5142,0.5,NEUTRAL,0.0,0.0,0.12464634,9.952164,0.0,100.0
2026-05-08T05:25:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5312,0.6667,NEUTRAL,0.0,0.0,0.12145732,9.766218,0.0,100.0
2026-05-08T05:30:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5509,0.9583,NEUTRAL,0.0,0.0,0.1227818,10.429556,0.0,100.0
2026-05-08T05:35:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5141,0.9167,NEUTRAL,0.0,0.0,0.11901167,11.045514,0.0,100.0
2026-05-08T05:40:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5141,1.0,NEUTRAL,0.0,0.0,0.11479655,11.839621,0.0,100.0
2026-05-08T05:45:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4462,0.56,NEUTRAL,0.0,0.0,0.12373965,11.08122,0.0,100.0
2026-05-08T05:50:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4291,0.28,NEUTRAL,0.0,0.0,0.12204396,10.37699,0.0,100.0
2026-05-08T05:55:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4006,0.0,NEUTRAL,0.0,0.0,0.12404082,10.611136,0.0,100.0
2026-05-08T06:00:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4489,0.0,NEUTRAL,0.0,0.0,0.13018076,12.084389,0.0,100.0
2026-05-08T06:05:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4431,0.0,NEUTRAL,0.0,0.0,0.13231071,13.452409,0.0,100.0
2026-05-08T06:10:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5653,0.3721,NEUTRAL,0.0,0.0,0.1400028,13.608146,0.0,100.0
2026-05-08T06:15:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5964,0.5814,NEUTRAL,0.0,0.0,0.14071689,13.029067,0.0,100.0
2026-05-08T06:20:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5028,0.4884,NEUTRAL,0.0,0.0,0.13709425,12.491351,0.0,100.0
2026-05-08T06:25:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4319,0.2558,NEUTRAL,0.0,0.0,0.14515895,12.737764,0.0,100.0
2026-05-08T06:30:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.3919,0.0,NEUTRAL,0.0,0.0,0.14836188,13.804722,0.0,100.0
2026-05-08T06:35:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5341,0.2826,NEUTRAL,0.0,0.0,0.1527646,15.088495,0.0,100.0
2026-05-08T06:40:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5312,0.2609,NEUTRAL,0.0,0.0,0.15185285,15.490504,0.0,100.0
2026-05-08T06:45:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4517,0.087,NEUTRAL,0.0,0.0,0.1517205,16.235793,0.0,100.0
2026-05-08T06:50:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5227,0.2609,NEUTRAL,0.0,0.0,0.14731189,16.927847,0.0,100.0
2026-05-08T06:55:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5341,0.3043,NEUTRAL,0.0,0.0,0.14393247,17.570469,0.0,100.0
2026-05-08T07:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4431,0.0652,NEUTRAL,0.0,-0.3779,0.14365158,18.404134,0.0,100.0
2026-05-08T07:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4346,0.0,NEUTRAL,0.0,-0.4346,0.14696218,19.952306,0.0,100.0
2026-05-08T07:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.426,0.0,NEUTRAL,0.0,-0.426,0.14717917,21.389894,0.0,100.0
2026-05-08T07:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4886,0.0508,NEUTRAL,0.0,-0.4378,0.14380923,22.724797,0.0,100.0
2026-05-08T07:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4744,0.0,NEUTRAL,0.0,-0.4744,0.14996571,24.532394,0.0,100.0
2026-05-08T07:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5171,0.1176,NEUTRAL,0.0,0.3995,0.1478253,26.210877,0.087842,100.08
2026-05-08T07:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5569,0.2955,NEUTRAL,0.0,0.2614,0.14655207,26.462058,0.905545,100.94
2026-05-08T07:35:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5654,0.4773,NEUTRAL,0.0,0.0881,0.14751263,25.784936,1.089448,101.98
2026-05-08T07:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5738,0.6818,NEUTRAL,0.0,-0.108,0.14697602,24.437892,0.0,101.98
2026-05-08T07:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6049,1.0,NEUTRAL,0.0,-0.3951,0.15004916,23.196302,0.0,101.98
2026-05-08T07:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.534,0.9773,NEUTRAL,0.0,-0.4433,0.15004565,22.043396,0.0,101.98
2026-05-08T07:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5198,1.0,NEUTRAL,0.0,-0.4802,0.14575667,21.124203,0.0,101.98
2026-05-08T08:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5397,1.0,NEUTRAL,0.0,-0.4603,0.14105977,20.574333,0.0,101.98
2026-05-08T08:05:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4858,0.9038,NEUTRAL,0.0,0.418,0.14526978,20.693661,0.0,101.98
2026-05-08T08:10:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4858,0.9038,NEUTRAL,0.0,0.418,0.14275051,20.804464,0.0,101.98
2026-05-08T08:15:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.466,0.7885,NEUTRAL,0.0,0.3225,0.13969691,20.576525,0.0,101.98
2026-05-08T08:20:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4205,0.5769,NEUTRAL,0.0,0.1564,0.14043284,19.271578,0.0,101.98
2026-05-08T08:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5539,0.8654,NEUTRAL,0.0,-0.3115,0.14968764,18.705303,0.0,101.98
2026-05-08T08:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5934,1.0,NEUTRAL,0.0,-0.4066,0.14613852,18.257358,0.0,101.98
2026-05-08T08:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6215,1.0,NEUTRAL,0.0,-0.3785,0.14784291,18.990896,0.0,101.98
2026-05-08T08:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5593,1.0,NEUTRAL,0.0,-0.4407,0.1472827,20.005369,0.0,101.98
2026-05-08T08:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5282,1.0,NEUTRAL,0.0,-0.4718,0.14890537,21.492281,0.0,101.98
2026-05-08T08:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.987,NEUTRAL,0.0,-0.4814,0.14398356,22.872984,0.0,101.98
2026-05-08T08:55:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4236,0.8182,NEUTRAL,0.0,0.3946,0.14584187,22.978743,0.0,101.98
2026-05-08T09:00:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4179,0.7143,NEUTRAL,0.0,0.2964,0.14685317,22.004002,0.0,101.98
2026-05-08T09:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5735,0.9296,NEUTRAL,0.0,-0.3561,0.15064937,21.674574,0.0,101.98
2026-05-08T09:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5932,1.0,NEUTRAL,0.0,-0.4068,0.14774584,21.8314,0.0,101.98
