entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-06T18:40:00+00:00,2026-05-06T18:45:00+00:00,SOLUSDT,5m,UP,5.40499,0.6152,0.2614,88.96,88.89,LOSS,-5.40499,94.59501
2026-05-06T18:45:00+00:00,2026-05-06T18:50:00+00:00,SOLUSDT,5m,UP,0.343563,0.5197,0.1932,88.89,89.0,WIN,0.326385,94.921394
2026-05-06T19:10:00+00:00,2026-05-06T19:15:00+00:00,SOLUSDT,5m,DOWN,4.002961,0.5927,0.1641,88.97,89.07,LOSS,-4.002961,90.918434
2026-05-06T19:45:00+00:00,2026-05-06T19:50:00+00:00,SOLUSDT,5m,DOWN,1.808585,0.5505,0.2886,89.06,89.22,LOSS,-1.808585,89.109849
2026-05-06T20:20:00+00:00,2026-05-06T20:25:00+00:00,SOLUSDT,5m,DOWN,0.582385,0.5252,0.4158,89.46,89.41,WIN,0.553266,89.663115
2026-05-06T20:25:00+00:00,2026-05-06T20:30:00+00:00,SOLUSDT,5m,DOWN,1.641604,0.5475,0.36,89.41,89.28,WIN,1.559524,91.222639
2026-05-06T20:30:00+00:00,2026-05-06T20:35:00+00:00,SOLUSDT,5m,DOWN,3.562837,0.5868,0.177,89.28,89.17,WIN,3.384695,94.607333
2026-05-06T20:50:00+00:00,2026-05-06T20:55:00+00:00,SOLUSDT,5m,UP,0.483458,0.5225,0.375,89.01,89.19,WIN,0.459285,95.066619
2026-05-06T20:55:00+00:00,2026-05-06T21:00:00+00:00,SOLUSDT,5m,UP,5.404344,0.6205,0.1779,89.19,89.23,WIN,5.134127,100.200746
2026-05-06T21:00:00+00:00,2026-05-06T21:05:00+00:00,SOLUSDT,5m,UP,3.172895,0.5728,0.0646,89.23,89.4,WIN,3.01425,103.214996
2026-05-06T21:10:00+00:00,2026-05-06T21:15:00+00:00,SOLUSDT,5m,DOWN,1.895169,0.5476,0.0558,89.23,89.28,LOSS,-1.895169,101.319827
2026-05-06T21:15:00+00:00,2026-05-06T21:20:00+00:00,SOLUSDT,5m,DOWN,0.362638,0.5196,0.0959,89.28,89.38,LOSS,-0.362638,100.957189
2026-05-06T21:45:00+00:00,2026-05-06T21:50:00+00:00,SOLUSDT,5m,DOWN,1.549908,0.5419,0.3673,89.46,89.54,LOSS,-1.549908,99.407281
2026-05-06T21:55:00+00:00,2026-05-06T22:00:00+00:00,SOLUSDT,5m,DOWN,0.208847,0.5168,0.3581,89.47,89.49,LOSS,-0.208847,99.198434
2026-05-06T22:05:00+00:00,2026-05-06T22:10:00+00:00,SOLUSDT,5m,DOWN,4.020981,0.5896,0.1928,89.32,89.34,LOSS,-4.020981,95.177454
2026-05-07T10:35:00+00:00,2026-05-07T10:40:00+00:00,SOLUSDT,5m,UP,4.295146,0.5983,0.2983,89.02,89.18,WIN,4.080389,99.257843
2026-05-07T10:40:00+00:00,2026-05-07T10:45:00+00:00,SOLUSDT,5m,UP,5.642607,0.6205,0.101,89.18,89.11,LOSS,-5.642607,93.615236
2026-05-07T11:15:00+00:00,2026-05-07T11:20:00+00:00,SOLUSDT,5m,DOWN,0.473446,0.5224,0.4278,89.45,89.61,LOSS,-0.473446,93.141789
2026-05-07T11:25:00+00:00,2026-05-07T11:30:00+00:00,SOLUSDT,5m,DOWN,2.118347,0.5559,0.339,89.43,89.51,LOSS,-2.118347,91.023443
2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00,SOLUSDT,5m,DOWN,2.877487,0.5727,0.3558,89.43,89.48,LOSS,-2.877487,88.145956
2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00,SOLUSDT,5m,DOWN,0.315487,0.5196,0.363,89.48,89.57,LOSS,-0.315487,87.830469
