ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-06T18:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.0
2026-05-06T19:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.07
2026-05-06T19:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.13
2026-05-06T20:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.45
2026-05-06T20:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.28
2026-05-06T20:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.19
2026-05-06T21:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.38
2026-05-06T21:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.46
2026-05-06T22:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.34
2026-05-06T22:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.1
2026-05-06T23:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.76
2026-05-06T23:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.15
2026-05-06T23:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.15
2026-05-07T00:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.99
2026-05-07T00:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.3
2026-05-07T01:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.25
2026-05-07T01:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.24
2026-05-07T01:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.31
2026-05-07T02:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.93
2026-05-07T02:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.03
2026-05-07T03:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.97
2026-05-07T03:35:00+00:00,98.0,-3.416167,0,-300.18,-300.1786,0.0,-202.18,87.87
2026-05-07T04:00:00+00:00,98.0,-3.416167,0,-299.8,-299.8028,0.0,-201.8,87.76
2026-05-07T04:25:00+00:00,99.11,0.0,0,0.0,0.0,-0.8898,99.11,88.11
2026-05-07T04:50:00+00:00,99.11,0.0,0,0.0,0.0,-0.8898,99.11,88.3
2026-05-07T05:15:00+00:00,99.11,0.0,0,0.0,0.0,-0.8898,99.11,88.56
2026-05-07T05:40:00+00:00,99.11,0.0,0,0.0,0.0,-0.8898,99.11,88.47
2026-05-07T06:05:00+00:00,99.11,0.0,0,0.0,0.0,-0.8898,99.11,88.51
2026-05-07T06:30:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,88.9
2026-05-07T06:55:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,89.27
2026-05-07T07:20:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,89.53
2026-05-07T07:45:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,90.3
2026-05-07T08:10:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,90.14
2026-05-07T08:35:00+00:00,98.18,0.0,0,0.0,0.0,-1.816,98.18,89.74
2026-05-07T09:25:00+00:00,96.22,-3.292209,0,-293.93,-293.9285,-1.816,-197.71,89.28
2026-05-07T09:50:00+00:00,96.22,-3.292209,0,-294.39,-294.3894,-1.816,-198.17,89.42
2026-05-07T10:15:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.12
2026-05-07T10:40:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.18
2026-05-07T11:05:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.52
2026-05-07T11:30:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.51
2026-05-07T11:55:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.57
2026-05-07T12:20:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.82
2026-05-07T12:45:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.74
2026-05-07T13:10:00+00:00,99.31,0.0,0,0.0,0.0,-0.6941,99.31,89.12
2026-05-07T14:00:00+00:00,98.37,-3.396158,0,-300.8,-300.7978,0.3775,-202.43,88.57
2026-05-07T14:25:00+00:00,98.37,-3.396158,0,-300.56,-300.56,0.3775,-202.19,88.5
2026-05-07T14:50:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.24
2026-05-07T15:15:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.11
2026-05-07T15:40:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.42
2026-05-07T16:05:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.32
2026-05-07T16:30:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.55
2026-05-07T16:55:00+00:00,101.64,0.0,0,0.0,0.0,1.6389,101.64,88.43
