entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-07T09:30:00+00:00,2026-05-07T09:35:00+00:00,SOLUSDT,5m,UP,5.752109,0.5754,0.3509,89.5,89.33,LOSS,-5.752109,94.247891
2026-05-07T09:45:00+00:00,2026-05-07T09:50:00+00:00,SOLUSDT,5m,UP,4.944778,0.5699,0.4066,89.44,89.42,LOSS,-4.944778,89.303113
2026-05-07T09:50:00+00:00,2026-05-07T09:55:00+00:00,SOLUSDT,5m,UP,1.246002,0.528,0.3652,89.42,89.46,WIN,1.183702,90.486815
2026-05-07T09:55:00+00:00,2026-05-07T10:00:00+00:00,SOLUSDT,5m,UP,0.330984,0.5168,0.201,89.46,89.48,WIN,0.314435,90.80125
2026-05-07T10:00:00+00:00,2026-05-07T10:05:00+00:00,SOLUSDT,5m,UP,0.79952,0.5224,0.1715,89.48,89.35,LOSS,-0.79952,90.001731
2026-05-07T10:35:00+00:00,2026-05-07T10:40:00+00:00,SOLUSDT,5m,UP,7.07144,0.5983,0.2983,89.02,89.18,WIN,6.717868,96.719599
2026-05-07T10:40:00+00:00,2026-05-07T10:45:00+00:00,SOLUSDT,5m,UP,7.737568,0.6205,0.101,89.18,89.11,LOSS,-7.737568,88.982031
2026-05-07T11:15:00+00:00,2026-05-07T11:20:00+00:00,SOLUSDT,5m,DOWN,0.783501,0.5224,0.4278,89.45,89.61,LOSS,-0.783501,88.19853
2026-05-07T11:25:00+00:00,2026-05-07T11:30:00+00:00,SOLUSDT,5m,DOWN,3.492424,0.5559,0.339,89.43,89.51,LOSS,-3.492424,84.706106
2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00,SOLUSDT,5m,DOWN,4.662168,0.5727,0.3558,89.43,89.48,LOSS,-4.662168,80.043938
2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00,SOLUSDT,5m,DOWN,0.498793,0.5196,0.363,89.48,89.57,LOSS,-0.498793,79.545145
2026-05-07T23:55:00+00:00,2026-05-08T00:00:00+00:00,SOLUSDT,5m,DOWN,0.305585,0.517,0.4424,88.42,88.52,LOSS,-0.305585,79.23956
