timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-06T23:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5225,0.3333,NEUTRAL,0.0,0.1892,0.17396582,16.263099,0.429158,100.41
2026-05-06T23:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5897,0.5,NEUTRAL,0.0,0.0897,0.1708254,16.757036,3.422491,96.99
2026-05-06T23:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5337,0.5,NEUTRAL,0.0,0.0337,0.1629093,17.016304,0.897822,96.09
2026-05-06T23:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4944,0.4872,NEUTRAL,0.0,-0.0072,0.15841578,17.5217,0.0,96.09
2026-05-06T23:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4354,0.3699,NEUTRAL,0.0,-0.0655,0.1556718,18.310646,0.0,96.09
2026-05-06T23:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5084,0.4658,NEUTRAL,0.0,0.0426,0.1538381,19.169608,0.0,96.09
2026-05-06T23:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4916,0.5,NEUTRAL,0.0,0.0084,0.15284966,19.725359,0.0,96.09
2026-05-06T23:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5421,0.6724,NEUTRAL,0.0,-0.1303,0.15264612,20.116317,0.0,96.09
2026-05-06T23:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5336,0.8333,NEUTRAL,0.0,-0.2997,0.14602854,20.221293,0.0,96.09
2026-05-07T00:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5252,0.9778,NEUTRAL,0.0,-0.4526,0.14416935,19.253281,0.0,96.09
2026-05-07T00:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4158,0.6,NEUTRAL,0.0,0.1842,0.14815726,19.422782,3.040917,98.98
2026-05-07T00:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4466,0.5778,NEUTRAL,0.0,0.1312,0.1475746,19.653523,1.780748,100.67
2026-05-07T00:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4803,0.5111,NEUTRAL,0.0,0.0308,0.14703355,20.724108,0.307052,100.96
2026-05-07T00:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3959,0.1333,NEUTRAL,0.0,-0.2626,0.15295973,22.29599,0.0,100.96
2026-05-07T00:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3618,0.0,NEUTRAL,0.0,-0.3618,0.15417689,24.274866,0.0,100.96
2026-05-07T00:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.421,0.0,NEUTRAL,0.0,-0.421,0.15530711,26.541905,0.0,100.96
2026-05-07T00:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4492,0.0,NEUTRAL,0.0,-0.4492,0.15564232,28.647013,0.0,100.96
2026-05-07T00:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3471,0.0,NEUTRAL,0.0,-0.3471,0.16738215,31.393819,0.0,100.96
2026-05-07T00:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5339,0.2,NEUTRAL,0.0,0.3339,0.17542629,33.944423,0.943567,100.02
2026-05-07T00:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.432,0.0,NEUTRAL,0.0,-0.432,0.18503869,36.425611,0.0,100.02
2026-05-07T00:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4689,0.0538,NEUTRAL,0.0,-0.4151,0.18967879,38.72957,0.0,100.02
2026-05-07T01:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4178,0.0,NEUTRAL,0.0,-0.4178,0.1961303,41.051885,0.0,100.02
2026-05-07T01:05:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5085,0.0952,NEUTRAL,0.0,0.4133,0.20926385,43.623307,0.0,100.02
2026-05-07T01:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6018,0.219,NEUTRAL,0.0,0.3828,0.20788786,44.721861,3.945705,96.07
2026-05-07T01:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4235,0.0286,NEUTRAL,0.0,-0.3949,0.21303873,45.94165,0.0,96.07
2026-05-07T01:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5283,0.1714,NEUTRAL,0.0,0.3569,0.23067882,47.532809,0.659342,96.7
2026-05-07T01:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5764,0.2286,NEUTRAL,0.0,0.3478,0.22348748,48.535677,2.725799,93.97
2026-05-07T01:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.432,0.0857,NEUTRAL,0.0,-0.3463,0.22823837,48.479243,0.0,93.97
2026-05-07T01:35:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5198,0.1905,NEUTRAL,0.0,0.3293,0.22264992,48.426839,0.290792,93.68
2026-05-07T01:40:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5311,0.1905,NEUTRAL,0.0,0.3406,0.21746064,47.922625,0.759235,92.92
2026-05-07T01:45:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5,0.2273,NEUTRAL,0.0,0.2727,0.21049916,47.675711,0.0,92.92
2026-05-07T01:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3866,0.0,NEUTRAL,0.0,-0.3866,0.21546351,47.940446,0.0,92.92
2026-05-07T01:55:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.534,0.1905,NEUTRAL,0.0,0.3435,0.21507326,48.186271,0.872557,92.05
2026-05-07T02:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.483,0.0746,NEUTRAL,0.0,-0.4084,0.2139966,48.311411,0.0,92.05
2026-05-07T02:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3893,0.0,NEUTRAL,0.0,-0.3893,0.2101397,48.819977,0.0,92.05
2026-05-07T02:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4148,0.0,NEUTRAL,0.0,-0.4148,0.20870115,49.603348,0.0,92.05
2026-05-07T02:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4602,0.0,NEUTRAL,0.0,-0.4602,0.20307964,50.330763,0.0,92.05
2026-05-07T02:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4801,0.0,NEUTRAL,0.0,-0.4801,0.20285966,51.173466,0.0,92.05
