entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-06T23:15:00+00:00,2026-05-06T23:20:00+00:00,SOLUSDT,5m,UP,0.429158,0.5225,0.1892,89.03,89.15,WIN,0.4077,100.4077
2026-05-06T23:20:00+00:00,2026-05-06T23:25:00+00:00,SOLUSDT,5m,UP,3.422491,0.5897,0.0897,89.15,89.15,LOSS,-3.422491,96.985209
2026-05-06T23:25:00+00:00,2026-05-06T23:30:00+00:00,SOLUSDT,5m,UP,0.897822,0.5337,0.0337,89.15,89.14,LOSS,-0.897822,96.087388
2026-05-07T00:05:00+00:00,2026-05-07T00:10:00+00:00,SOLUSDT,5m,DOWN,3.040917,0.5842,0.1842,89.03,89.02,WIN,2.888871,98.976259
2026-05-07T00:10:00+00:00,2026-05-07T00:15:00+00:00,SOLUSDT,5m,DOWN,1.780748,0.5534,0.1312,89.02,88.99,WIN,1.69171,100.667969
2026-05-07T00:15:00+00:00,2026-05-07T00:20:00+00:00,SOLUSDT,5m,DOWN,0.307052,0.5197,0.0308,88.99,88.82,WIN,0.2917,100.959669
2026-05-07T00:45:00+00:00,2026-05-07T00:50:00+00:00,SOLUSDT,5m,UP,0.943567,0.5339,0.3339,88.48,88.27,LOSS,-0.943567,100.016102
2026-05-07T01:10:00+00:00,2026-05-07T01:15:00+00:00,SOLUSDT,5m,UP,3.945705,0.6018,0.3828,88.38,88.18,LOSS,-3.945705,96.070397
2026-05-07T01:20:00+00:00,2026-05-07T01:25:00+00:00,SOLUSDT,5m,UP,0.659342,0.5283,0.3569,88.33,88.39,WIN,0.626375,96.696772
2026-05-07T01:25:00+00:00,2026-05-07T01:30:00+00:00,SOLUSDT,5m,UP,2.725799,0.5764,0.3478,88.39,88.24,LOSS,-2.725799,93.970974
2026-05-07T01:35:00+00:00,2026-05-07T01:40:00+00:00,SOLUSDT,5m,UP,0.290792,0.5198,0.3293,88.35,88.35,LOSS,-0.290792,93.680182
2026-05-07T01:40:00+00:00,2026-05-07T01:45:00+00:00,SOLUSDT,5m,UP,0.759235,0.5311,0.3406,88.35,88.35,LOSS,-0.759235,92.920946
