ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T02:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.06
2026-05-08T03:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.75
2026-05-08T03:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.9
2026-05-08T03:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.99
2026-05-08T03:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.17
2026-05-08T03:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.19
2026-05-08T03:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.21
2026-05-08T03:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.34
2026-05-08T03:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.33
2026-05-08T03:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.3
2026-05-08T03:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.2
2026-05-08T04:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.33
2026-05-08T04:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-08T05:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-08T05:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.28
2026-05-08T05:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.19
2026-05-08T06:15:00+00:00,75.0,0.283768,88.1,25.03,0.0255,0.0,100.03,88.19
2026-05-08T06:40:00+00:00,75.0,0.283768,88.1,24.98,-0.0199,0.0,99.98,88.03
2026-05-08T07:05:00+00:00,75.0,0.283768,88.1,24.94,-0.0624,0.0,99.94,87.88
2026-05-08T07:30:00+00:00,56.25,0.497128,88.00558,43.69,-0.0624,0.0,99.94,87.88
2026-05-08T07:55:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.22
2026-05-08T08:20:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.05
2026-05-08T08:45:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.52
2026-05-08T09:10:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.55
2026-05-08T09:35:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.53
2026-05-08T10:00:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.58
2026-05-08T10:25:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.46
2026-05-08T10:50:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.71
2026-05-08T11:15:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.65
2026-05-08T11:40:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.52
2026-05-08T12:05:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.58
2026-05-08T12:30:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.66
2026-05-08T12:55:00+00:00,100.13,0.0,0,0.0,0.0,0.1285,100.13,88.46
2026-05-08T13:20:00+00:00,75.1,0.282849,88.5,25.03,0.0,0.1285,100.13,88.5
2026-05-08T13:45:00+00:00,42.24,0.654466,88.448827,57.78,-0.1039,0.1285,100.02,88.29
2026-05-08T14:10:00+00:00,42.24,0.654466,88.448827,58.13,0.2429,0.1285,100.37,88.82
2026-05-08T14:35:00+00:00,100.52,0.0,0,0.0,0.0,0.5219,100.52,89.21
2026-05-08T15:00:00+00:00,100.52,0.0,0,0.0,0.0,0.5219,100.52,88.97
2026-05-08T15:25:00+00:00,100.52,0.0,0,0.0,0.0,0.5219,100.52,88.59
