ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-01-01T00:00:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.6
2026-01-01T00:05:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.6
2026-01-01T00:10:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.6
2026-01-01T00:15:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:20:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.6
2026-01-01T00:25:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:30:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:35:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:40:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:45:00+00:00,1000.0,0.0,0,0.0,0.0,0.0,1000.0,0.61
2026-01-01T00:50:00+00:00,600.0,649.968964,0.615414,400.0,0.0,0.0,1000.0,0.62
2026-01-01T01:15:00+00:00,997.2,0.0,0,0.0,0.0,-2.7995,997.2,0.61
2026-01-01T01:40:00+00:00,995.0,0.0,0,0.0,0.0,-5.0,995.0,0.61
2026-01-01T02:05:00+00:00,994.49,0.0,0,0.0,0.0,-5.5117,994.49,0.6
2026-01-01T02:30:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T02:55:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T03:20:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T03:45:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T04:10:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T04:35:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T05:00:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T05:25:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T05:50:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T06:15:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T06:40:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T07:05:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T07:30:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T07:55:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T08:20:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T08:45:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T09:10:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T09:35:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T10:00:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T10:25:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T10:50:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T11:15:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T11:40:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T12:05:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T12:30:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T12:55:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T13:20:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T13:45:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.58
2026-01-01T14:10:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.58
2026-01-01T14:35:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T15:00:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T15:25:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.59
2026-01-01T15:50:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T16:15:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T16:40:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T17:05:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T17:30:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T17:55:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T18:20:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T18:45:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
2026-01-01T19:10:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.61
2026-01-01T19:35:00+00:00,992.48,0.0,0,0.0,0.0,-7.5177,992.48,0.6
