entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-07T03:35:00+00:00,2026-05-07T03:40:00+00:00,SOLUSDT,5m,UP,1.543542,0.537,0.2828,87.87,87.98,WIN,1.466365,101.466365
2026-05-07T03:40:00+00:00,2026-05-07T03:45:00+00:00,SOLUSDT,5m,UP,5.977212,0.6051,0.0634,87.98,87.98,LOSS,-5.977212,95.489153
2026-05-07T03:50:00+00:00,2026-05-07T03:55:00+00:00,SOLUSDT,5m,DOWN,0.949683,0.5284,0.0168,87.93,87.75,WIN,0.902199,96.391352
2026-05-07T04:35:00+00:00,2026-05-07T04:40:00+00:00,SOLUSDT,5m,DOWN,1.309395,0.5341,0.3248,88.06,87.98,WIN,1.243925,97.635277
2026-05-07T04:40:00+00:00,2026-05-07T04:45:00+00:00,SOLUSDT,5m,DOWN,3.277136,0.5654,0.1844,87.98,88.13,LOSS,-3.277136,94.35814
2026-05-07T05:20:00+00:00,2026-05-07T05:25:00+00:00,SOLUSDT,5m,DOWN,1.438387,0.5367,0.3923,88.5,88.6,LOSS,-1.438387,92.919753
2026-05-07T05:35:00+00:00,2026-05-07T05:40:00+00:00,SOLUSDT,5m,DOWN,0.414002,0.5198,0.4198,88.54,88.47,WIN,0.393302,93.313056
2026-05-07T05:40:00+00:00,2026-05-07T05:45:00+00:00,SOLUSDT,5m,DOWN,1.761994,0.5424,0.3646,88.47,88.57,LOSS,-1.761994,91.551062
2026-05-07T06:05:00+00:00,2026-05-07T06:10:00+00:00,SOLUSDT,5m,DOWN,4.534002,0.5904,0.3369,88.51,88.24,WIN,4.307302,95.858363
2026-05-07T06:10:00+00:00,2026-05-07T06:15:00+00:00,SOLUSDT,5m,DOWN,7.668669,0.704,0.0702,88.24,88.29,LOSS,-7.668669,88.189694
2026-05-07T06:20:00+00:00,2026-05-07T06:25:00+00:00,SOLUSDT,5m,UP,1.349986,0.5368,0.0438,88.33,88.49,WIN,1.282486,89.47218
2026-05-07T07:05:00+00:00,2026-05-07T07:10:00+00:00,SOLUSDT,5m,DOWN,1.992184,0.5477,0.4603,89.18,89.52,LOSS,-1.992184,87.479996
2026-05-07T07:50:00+00:00,2026-05-07T07:55:00+00:00,SOLUSDT,5m,DOWN,5.332001,0.6083,0.4869,90.05,90.16,LOSS,-5.332001,82.147995
2026-05-07T08:10:00+00:00,2026-05-07T08:15:00+00:00,SOLUSDT,5m,DOWN,0.638701,0.525,0.4107,90.14,89.77,WIN,0.606766,82.754761
2026-05-07T08:15:00+00:00,2026-05-07T08:20:00+00:00,SOLUSDT,5m,DOWN,6.620381,0.7395,0.3318,89.77,89.8,LOSS,-6.620381,76.13438
2026-05-07T08:20:00+00:00,2026-05-07T08:25:00+00:00,SOLUSDT,5m,DOWN,3.571234,0.5863,0.1731,89.8,89.85,LOSS,-3.571234,72.563146
2026-05-07T08:30:00+00:00,2026-05-07T08:35:00+00:00,SOLUSDT,5m,DOWN,1.601792,0.5474,0.0518,89.74,89.74,WIN,1.521702,74.084848
2026-05-07T08:35:00+00:00,2026-05-07T08:40:00+00:00,SOLUSDT,5m,DOWN,0.840853,0.5306,0.0306,89.74,89.62,WIN,0.79881,74.883658
2026-05-07T08:50:00+00:00,2026-05-07T08:55:00+00:00,SOLUSDT,5m,UP,0.319302,0.5195,0.2785,89.67,89.58,LOSS,-0.319302,74.564356
2026-05-07T09:05:00+00:00,2026-05-07T09:10:00+00:00,SOLUSDT,5m,UP,1.250891,0.5391,0.3543,89.55,89.54,LOSS,-1.250891,73.313465
2026-05-07T09:10:00+00:00,2026-05-07T09:15:00+00:00,SOLUSDT,5m,UP,1.360949,0.5419,0.368,89.54,89.54,LOSS,-1.360949,71.952516
2026-05-07T09:30:00+00:00,2026-05-07T09:35:00+00:00,SOLUSDT,5m,UP,2.874414,0.5754,0.3509,89.5,89.33,LOSS,-2.874414,69.078101
2026-05-08T00:25:00+00:00,2026-05-08T00:30:00+00:00,SOLUSDT,5m,DOWN,3.548926,0.5933,0.2933,88.41,88.4,WIN,3.37148,72.449581
2026-05-08T00:30:00+00:00,2026-05-08T00:35:00+00:00,SOLUSDT,5m,DOWN,2.02478,0.5566,0.1766,88.4,88.3,WIN,1.923541,74.373123
2026-05-08T00:55:00+00:00,2026-05-08T01:00:00+00:00,SOLUSDT,5m,UP,0.872611,0.5312,0.1843,88.27,88.3,WIN,0.828981,75.202104
2026-05-08T01:00:00+00:00,2026-05-08T01:05:00+00:00,SOLUSDT,5m,UP,1.424813,0.5425,0.2498,88.3,88.21,LOSS,-1.424813,73.777291
2026-05-08T01:15:00+00:00,2026-05-08T01:20:00+00:00,SOLUSDT,5m,UP,0.06497,0.5142,0.3037,88.14,88.09,LOSS,-0.06497,73.712321
2026-05-08T01:25:00+00:00,2026-05-08T01:30:00+00:00,SOLUSDT,5m,UP,1.664804,0.5482,0.2324,88.2,88.26,WIN,1.581563,75.293885
2026-05-08T01:30:00+00:00,2026-05-08T01:35:00+00:00,SOLUSDT,5m,UP,2.512826,0.5651,0.144,88.26,88.21,LOSS,-2.512826,72.781059
