ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T07:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.88
2026-05-08T07:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.96
2026-05-08T07:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.05
2026-05-08T07:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.19
2026-05-08T07:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.18
2026-05-08T07:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.22
2026-05-08T08:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.27
2026-05-08T08:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.22
2026-05-08T08:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.22
2026-05-08T08:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.16
2026-05-08T08:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.05
2026-05-08T08:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.52
2026-05-08T09:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.55
2026-05-08T09:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.53
2026-05-08T10:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.58
2026-05-08T10:25:00+00:00,65.0,0.395704,88.45,35.0,0.004,0.0,100.0,88.46
2026-05-08T10:50:00+00:00,65.0,0.395704,88.45,35.1,0.1029,0.0,100.1,88.71
2026-05-08T11:15:00+00:00,100.07,0.0,0,0.0,0.0,0.0712,100.07,88.65
2026-05-08T11:40:00+00:00,100.07,0.0,0,0.0,0.0,0.0712,100.07,88.52
2026-05-08T12:05:00+00:00,100.07,0.0,0,0.0,0.0,0.0712,100.07,88.58
2026-05-08T12:30:00+00:00,100.07,0.0,0,0.0,0.0,0.0712,100.07,88.66
2026-05-08T12:55:00+00:00,100.07,0.0,0,0.0,0.0,0.0712,100.07,88.46
2026-05-08T13:20:00+00:00,42.28,0.6535,88.433301,57.83,0.0436,0.0712,100.11,88.5
2026-05-08T13:45:00+00:00,17.86,0.929654,88.428504,82.08,-0.1288,0.0712,99.94,88.29
2026-05-08T14:10:00+00:00,7.55,1.046479,88.414563,92.95,0.4243,0.0712,100.5,88.82
2026-05-08T14:35:00+00:00,100.74,0.0,0,0.0,0.0,0.7362,100.74,89.21
2026-05-08T15:00:00+00:00,100.74,0.0,0,0.0,0.0,0.7362,100.74,88.97
2026-05-08T15:25:00+00:00,100.74,0.0,0,0.0,0.0,0.7362,100.74,88.59
2026-05-08T15:50:00+00:00,65.48,0.396956,88.82,35.53,0.2699,0.7362,101.01,89.5
2026-05-08T16:15:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,89.5
2026-05-08T16:40:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,89.71
2026-05-08T17:05:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,89.68
2026-05-08T17:30:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,91.61
2026-05-08T17:55:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,91.65
2026-05-08T18:20:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,92.26
2026-05-08T18:45:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,92.34
2026-05-08T19:10:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,92.4
2026-05-08T19:35:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,92.45
2026-05-08T20:00:00+00:00,100.97,0.0,0,0.0,0.0,0.9704,100.97,92.38
2026-05-08T20:25:00+00:00,65.63,0.382381,92.42,35.36,0.0229,0.9704,100.99,92.48
2026-05-08T20:50:00+00:00,65.63,0.382381,92.42,35.22,-0.1185,0.9704,100.85,92.11
2026-05-08T21:15:00+00:00,27.73,0.793807,92.266043,73.05,-0.1953,0.9704,100.78,92.02
2026-05-08T21:40:00+00:00,18.02,0.899171,92.247758,83.07,0.1189,0.9704,101.09,92.38
2026-05-08T22:05:00+00:00,101.04,0.0,0,0.0,0.0,1.0444,101.04,92.52
2026-05-08T22:30:00+00:00,101.04,0.0,0,0.0,0.0,1.0444,101.04,92.39
2026-05-08T22:55:00+00:00,101.04,0.0,0,0.0,0.0,1.0444,101.04,92.3
2026-05-08T23:20:00+00:00,101.04,0.0,0,0.0,0.0,1.0444,101.04,91.97
2026-05-08T23:45:00+00:00,101.04,0.0,0,0.0,0.0,1.0444,101.04,91.87
2026-05-09T00:10:00+00:00,65.68,0.384074,92.08,35.37,0.0,1.0444,101.04,92.08
2026-05-09T00:35:00+00:00,65.68,0.384074,92.08,35.51,0.1459,1.0444,101.19,92.46
2026-05-09T01:00:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,92.48
2026-05-09T01:25:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,92.49
2026-05-09T01:50:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.72
2026-05-09T02:15:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.54
2026-05-09T02:40:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.48
2026-05-09T03:05:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.58
2026-05-09T03:30:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.58
2026-05-09T03:55:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.64
2026-05-09T04:20:00+00:00,101.16,0.0,0,0.0,0.0,1.1557,101.16,93.68
2026-05-09T04:45:00+00:00,42.74,0.623858,93.639008,58.35,-0.068,1.1557,101.09,93.53
2026-05-09T05:10:00+00:00,27.78,0.784494,93.532734,73.05,-0.3238,1.1557,100.83,93.12
2026-05-09T05:35:00+00:00,11.74,0.956268,93.508011,89.57,0.1549,1.1557,101.31,93.67
2026-05-09T06:00:00+00:00,11.74,0.956268,93.508011,89.8,0.3844,1.1557,101.54,93.91
2026-05-09T06:25:00+00:00,101.57,0.0,0,0.0,0.0,1.5688,101.57,93.55
2026-05-09T06:50:00+00:00,101.57,0.0,0,0.0,0.0,1.5688,101.57,93.48
2026-05-09T07:15:00+00:00,42.91,0.626655,93.601816,58.67,0.0114,1.5688,101.58,93.62
2026-05-09T07:40:00+00:00,101.64,0.0,0,0.0,0.0,1.6429,101.64,93.72
2026-05-09T08:05:00+00:00,101.64,0.0,0,0.0,0.0,1.6429,101.64,93.67
