timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-08T14:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5392,0.888,NEUTRAL,0.0,-0.3488,0.25491002,25.235125,0.0,100.0
2026-05-08T14:45:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4523,0.816,NEUTRAL,0.0,0.3637,0.24813074,24.307639,0.0,100.0
2026-05-08T14:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5364,0.904,NEUTRAL,0.0,-0.3676,0.24540711,23.245905,0.0,100.0
2026-05-08T14:55:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4804,0.832,NEUTRAL,0.0,0.3516,0.24216375,22.260008,0.0,100.0
2026-05-08T15:00:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.3736,0.688,NEUTRAL,0.0,0.3144,0.24915205,20.865671,0.0,100.0
2026-05-08T15:05:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4382,0.672,NEUTRAL,0.0,0.2338,0.24706976,19.680767,0.0,100.0
2026-05-08T15:10:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4663,0.632,NEUTRAL,0.0,0.1657,0.24656478,18.52612,0.0,100.0
2026-05-08T15:15:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.3732,0.472,NEUTRAL,0.0,0.0988,0.24823872,18.308373,0.0,100.0
2026-05-08T15:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3192,0.296,NEUTRAL,0.0,-0.0232,0.25907881,18.953165,0.0,100.0
2026-05-08T15:25:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5,0.287,NEUTRAL,0.0,0.213,0.25200176,19.5873,0.0,100.0
2026-05-08T15:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6604,0.5,NEUTRAL,0.0,0.1604,0.25971592,18.856517,2.0,101.9
