timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-07T21:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6675,0.4,NEUTRAL,0.0,0.2675,0.21717881,22.214237,2.0,98.0
2026-05-07T21:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5369,0.37,NEUTRAL,0.0,0.1669,0.21595175,22.538947,0.484378,98.46
2026-05-07T21:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5425,0.46,NEUTRAL,0.0,0.0825,0.20909805,22.282882,0.59983,99.03
2026-05-07T21:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5482,0.5,NEUTRAL,0.0,0.0482,0.20487676,21.588093,0.0,99.03
2026-05-07T21:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4943,0.47,NEUTRAL,0.0,-0.0243,0.19881414,20.942931,0.0,99.03
2026-05-07T21:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4063,0.32,NEUTRAL,0.0,-0.0863,0.19747027,21.087535,0.0,99.03
2026-05-07T21:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4972,0.4021,NEUTRAL,0.0,-0.0951,0.19193668,21.22181,0.0,99.03
2026-05-07T21:50:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5142,0.4318,NEUTRAL,0.0,0.0824,0.1839412,21.346494,0.028041,99.0
2026-05-07T21:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.446,0.3295,NEUTRAL,0.0,-0.1165,0.18151683,21.759957,0.0,99.0
2026-05-07T22:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3661,0.1136,NEUTRAL,0.0,-0.2525,0.18283706,23.004432,0.0,99.0
2026-05-07T22:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4744,0.1705,NEUTRAL,0.0,-0.3039,0.18263441,24.571882,0.0,99.0
2026-05-07T22:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5824,0.3699,NEUTRAL,0.0,0.2125,0.1895891,24.732488,1.413956,100.35
2026-05-07T22:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6079,0.6897,NEUTRAL,0.0,-0.0818,0.1867613,24.234254,0.0,100.35
2026-05-07T22:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5709,0.7931,NEUTRAL,0.0,-0.2222,0.1841355,22.773224,0.0,100.35
2026-05-07T22:25:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4489,0.5862,NEUTRAL,0.0,0.1373,0.18241153,21.716618,0.0,100.35
2026-05-07T22:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3405,0.24,NEUTRAL,0.0,-0.1005,0.19295357,21.862168,0.0,100.35
2026-05-07T22:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5057,0.48,NEUTRAL,0.0,0.0257,0.18917117,21.997321,0.0,100.35
2026-05-07T22:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5114,0.4,NEUTRAL,0.0,0.1114,0.18351608,21.814453,0.0,100.35
2026-05-07T22:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5511,0.62,NEUTRAL,0.0,-0.0689,0.17897922,21.487349,0.0,100.35
2026-05-07T22:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.588,0.775,NEUTRAL,0.0,-0.187,0.17405213,20.496751,0.0,100.35
2026-05-07T22:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5341,0.8,NEUTRAL,0.0,-0.2659,0.16947698,19.048119,0.0,100.35
2026-05-07T23:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5765,1.0,NEUTRAL,0.0,-0.4235,0.17094291,18.221139,0.0,100.35
2026-05-07T23:05:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.5651,1.0,NEUTRAL,0.0,0.0,0.16587556,17.641746,0.0,100.35
2026-05-07T23:10:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4802,0.88,NEUTRAL,0.0,0.0,0.16188445,17.168814,0.0,100.35
2026-05-07T23:15:00+00:00,SOLUSDT,5m,NO_TRADE,ADX_TOO_LOW,0.4149,0.64,NEUTRAL,0.0,0.0,0.1638927,16.020341,0.0,100.35
