ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-05-06T20:55:00+00:00,SOLUSDT,BUY,0.28030048,89.19,25.0,0.0,SIGNAL_BUY
2026-05-06T21:00:00+00:00,SOLUSDT,BUY,0.21013112,89.23,18.75,0.0,SIGNAL_BUY
2026-05-06T22:05:00+00:00,SOLUSDT,SELL,0.4904316,89.32,43.81,0.0554,SIGNAL_SELL
2026-05-06T22:50:00+00:00,SOLUSDT,BUY,0.28039276,89.21,25.01,0.0,SIGNAL_BUY
2026-05-06T23:05:00+00:00,SOLUSDT,BUY,0.21071974,89.03,18.76,0.0,SIGNAL_BUY
2026-05-06T23:20:00+00:00,SOLUSDT,BUY,0.15782707,89.15,14.07,0.0,SIGNAL_BUY
2026-05-07T00:05:00+00:00,SOLUSDT,SELL,0.64893957,89.03,57.78,-0.0694,SIGNAL_SELL
2026-05-07T01:10:00+00:00,SOLUSDT,BUY,0.28282966,88.38,25.0,0.0,SIGNAL_BUY
2026-05-07T01:25:00+00:00,SOLUSDT,BUY,0.21209825,88.39,18.75,0.0,SIGNAL_BUY
2026-05-07T02:30:00+00:00,SOLUSDT,BUY,0.1596698,88.06,14.06,0.0,SIGNAL_BUY
2026-05-07T02:45:00+00:00,SOLUSDT,SELL,0.65459771,88.03,57.62,-0.1801,MAX_HOLD
2026-05-07T02:50:00+00:00,SOLUSDT,BUY,0.2831531,88.12,24.95,0.0,SIGNAL_BUY
2026-05-07T03:40:00+00:00,SOLUSDT,BUY,0.21270276,87.98,18.71,0.0,SIGNAL_BUY
2026-05-07T04:25:00+00:00,SOLUSDT,SELL,0.49585586,88.11,43.69,0.0248,MAX_HOLD
2026-05-07T09:30:00+00:00,SOLUSDT,BUY,0.27885649,89.5,24.96,0.0,SIGNAL_BUY
2026-05-07T09:45:00+00:00,SOLUSDT,BUY,0.20928267,89.44,18.72,0.0,SIGNAL_BUY
2026-05-07T10:35:00+00:00,SOLUSDT,BUY,0.15770256,89.02,14.04,0.0,SIGNAL_BUY
2026-05-07T10:40:00+00:00,SOLUSDT,BUY,0.11806471,89.18,10.53,0.0,SIGNAL_BUY
2026-05-07T11:05:00+00:00,SOLUSDT,SELL,0.76390644,89.52,68.38,0.1413,MAX_HOLD
