timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-06T19:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,89.15
2026-05-06T19:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.0,0.5,100.0,0.0,0.0,100.0,88.97
2026-05-06T19:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.5056,0.5556,0.05,100.0,0.0,0.0,100.0,89.07
2026-05-06T19:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5281,0.5556,0.0275,100.0,0.0,0.0,100.0,89.07
2026-05-06T19:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.5056,0.6111,0.1055,100.0,0.0,0.0,100.0,89.08
2026-05-06T19:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.4128,0.0,0.4128,100.0,0.0,0.0,100.0,88.92
2026-05-06T19:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.5953,1.0,0.4047,100.0,0.0,0.0,100.0,89.17
2026-05-06T19:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.5477,0.84,0.2923,100.0,0.0,0.0,100.0,89.13
2026-05-06T19:45:00+00:00,SOLUSDT,HOLD,WARMUP,0.4495,0.56,0.1105,100.0,0.0,0.0,100.0,89.06
2026-05-06T19:50:00+00:00,SOLUSDT,HOLD,WARMUP,0.5701,1.0,0.4299,100.0,0.0,0.0,100.0,89.22
2026-05-06T19:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5728,1.0,0.4272,100.0,0.0,0.0,100.0,89.27
2026-05-06T20:00:00+00:00,SOLUSDT,HOLD,HOLD,0.6146,1.0,0.3854,100.0,0.0,0.0,100.0,89.45
2026-05-06T20:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5503,1.0,0.4497,100.0,0.0,0.0,100.0,89.45
2026-05-06T20:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5168,1.0,0.4832,100.0,0.0,0.0,100.0,89.48
2026-05-06T20:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5363,1.0,0.4637,100.0,0.0,0.0,100.0,89.53
2026-05-06T20:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4748,0.8852,0.4104,100.0,0.0,0.0,100.0,89.46
2026-05-06T20:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4525,0.8033,0.3508,100.0,0.0,0.0,100.0,89.41
2026-05-06T20:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4132,0.5902,0.177,100.0,0.0,0.0,100.0,89.28
2026-05-06T20:35:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4019,0.4098,0.0079,100.0,0.0,0.0,100.0,89.17
2026-05-06T20:40:00+00:00,SOLUSDT,HOLD,HOLD,0.3736,0.1311,0.2425,100.0,0.0,0.0,100.0,89.0
2026-05-06T20:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4185,0.0328,0.3857,100.0,0.0,0.0,100.0,88.94
2026-05-06T20:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5225,0.1475,0.375,100.0,0.0,0.0,100.0,89.01
2026-05-06T20:55:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.6205,0.4426,0.1779,75.0,0.2803,25.0,100.0,89.19
2026-05-06T21:00:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5728,0.5082,0.0646,56.25,0.490432,43.76,100.01,89.23
2026-05-06T21:05:00+00:00,SOLUSDT,HOLD,HOLD,0.6063,0.7869,0.1806,56.25,0.490432,43.84,100.09,89.4
2026-05-06T21:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4524,0.5082,0.0558,56.25,0.490432,43.76,100.01,89.23
2026-05-06T21:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4804,0.5763,0.0959,56.25,0.490432,43.79,100.04,89.28
2026-05-06T21:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5699,0.7458,0.1759,56.25,0.490432,43.83,100.08,89.38
2026-05-06T21:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5447,0.7966,0.2519,56.25,0.490432,43.85,100.1,89.41
2026-05-06T21:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5252,0.8475,0.3223,56.25,0.490432,43.86,100.11,89.44
2026-05-06T21:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5809,1.0,0.4191,56.25,0.490432,43.93,100.18,89.57
2026-05-06T21:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.8889,0.3917,56.25,0.490432,43.89,100.14,89.5
2026-05-06T21:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4581,0.8254,0.3673,56.25,0.490432,43.87,100.12,89.46
2026-05-06T21:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5335,0.9524,0.4189,56.25,0.490432,43.91,100.16,89.54
2026-05-06T21:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4832,0.8413,0.3581,56.25,0.490432,43.88,100.13,89.47
2026-05-06T22:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4916,0.873,0.3814,56.25,0.490432,43.89,100.14,89.49
2026-05-06T22:05:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4104,0.6032,0.1928,100.06,0.0,0.0,100.06,89.32
2026-05-06T22:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4636,0.6349,0.1713,100.06,0.0,0.0,100.06,89.34
2026-05-06T22:15:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4496,0.4762,0.0266,100.06,0.0,0.0,100.06,89.24
2026-05-06T22:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4215,0.3333,0.0882,100.06,0.0,0.0,100.06,89.15
2026-05-06T22:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4298,0.2063,0.2235,100.06,0.0,0.0,100.06,89.07
2026-05-06T22:30:00+00:00,SOLUSDT,HOLD,HOLD,0.528,0.2679,0.2601,100.06,0.0,0.0,100.06,89.16
2026-05-06T22:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4916,0.06,0.4316,100.06,0.0,0.0,100.06,89.1
2026-05-06T22:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5,0.12,0.38,100.06,0.0,0.0,100.06,89.13
2026-05-06T22:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4747,0.0,0.4747,100.06,0.0,0.0,100.06,89.07
2026-05-06T22:50:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5617,0.28,0.2817,75.04,0.280393,25.01,100.06,89.21
