timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-07T11:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4776,0.9054,NEUTRAL,0.0,0.4278,0.18068849,37.981288,1.521732,98.48
2026-05-07T11:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5865,1.0,NEUTRAL,0.0,-0.4135,0.18563931,36.999303,0.0,98.48
2026-05-07T11:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4441,0.7831,NEUTRAL,0.0,0.339,0.18666507,36.087461,6.739176,91.74
2026-05-07T11:30:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.4944,0.8795,NEUTRAL,0.0,0.3851,0.18476042,35.15603,0.0,91.74
2026-05-07T11:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5279,0.8916,NEUTRAL,0.0,-0.3637,0.17942039,34.29113,0.0,91.74
2026-05-07T11:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5474,0.988,NEUTRAL,0.0,-0.4406,0.17446179,34.035947,0.0,91.74
2026-05-07T11:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4273,0.7831,NEUTRAL,0.0,0.3558,0.17700024,32.976338,7.339127,84.4
2026-05-07T11:50:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4804,0.8434,NEUTRAL,0.0,0.363,0.17935736,30.829805,0.908939,83.49
2026-05-07T11:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5642,0.9518,NEUTRAL,0.0,-0.3876,0.17797469,29.620391,0.0,83.49
2026-05-07T12:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6365,1.0,NEUTRAL,0.0,-0.3635,0.1859765,29.426304,0.0,83.49
2026-05-07T12:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5446,0.9798,NEUTRAL,0.0,-0.4352,0.1812639,29.246081,0.0,83.49
2026-05-07T12:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6222,1.0,NEUTRAL,0.0,-0.3778,0.18617362,29.925654,0.0,83.49
2026-05-07T12:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.525,0.9271,NEUTRAL,0.0,-0.4021,0.18930407,30.892612,0.0,83.49
2026-05-07T12:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4304,0.8161,NEUTRAL,0.0,0.3857,0.18792521,30.865333,6.679282,76.81
2026-05-07T12:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5361,0.9425,NEUTRAL,0.0,0.0,0.18664484,30.995817,0.0,76.81
2026-05-07T12:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5083,0.8889,NEUTRAL,0.0,0.0,0.18474164,31.2742,0.0,76.81
2026-05-07T12:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4944,0.9012,NEUTRAL,0.0,0.0,0.17797438,31.532699,0.0,76.81
2026-05-07T12:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5083,0.8793,NEUTRAL,0.0,0.0,0.17169049,31.506245,0.0,76.81
2026-05-07T12:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4081,0.5636,NEUTRAL,0.0,0.0,0.18014117,30.128751,0.0,76.81
2026-05-07T12:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4694,0.6182,NEUTRAL,0.0,0.0,0.17655966,28.84965,0.0,76.81
2026-05-07T12:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5084,0.6182,NEUTRAL,0.0,0.0,0.17251968,27.661913,0.0,76.81
2026-05-07T13:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3828,0.2364,NEUTRAL,0.0,0.0,0.17662542,25.913636,0.0,76.81
2026-05-07T13:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.2956,0.0,NEUTRAL,0.0,0.0,0.18400932,25.657429,0.0,76.81
