ts,symbol,side,qty,price,usd_amount,realized_pnl,reason
2026-05-06T18:40:00+00:00,SOLUSDT,BUY,2.8102518,88.96,250.0,0.0,SIGNAL_BUY
2026-05-06T19:10:00+00:00,SOLUSDT,SELL,2.8102518,88.97,250.03,0.0281,SIGNAL_SELL
2026-05-06T20:55:00+00:00,SOLUSDT,BUY,2.80308359,89.19,250.01,0.0,SIGNAL_BUY
2026-05-06T21:00:00+00:00,SOLUSDT,BUY,2.10137027,89.23,187.51,0.0,SIGNAL_BUY
2026-05-06T22:05:00+00:00,SOLUSDT,SELL,4.90445386,89.32,438.07,0.5535,SIGNAL_SELL
2026-05-06T22:50:00+00:00,SOLUSDT,BUY,2.80400635,89.21,250.15,0.0,SIGNAL_BUY
2026-05-06T23:05:00+00:00,SOLUSDT,BUY,2.1072566,89.03,187.61,0.0,SIGNAL_BUY
2026-05-06T23:20:00+00:00,SOLUSDT,BUY,1.5783151,89.15,140.71,0.0,SIGNAL_BUY
2026-05-07T00:05:00+00:00,SOLUSDT,SELL,6.48957805,89.03,577.77,-0.6941,SIGNAL_SELL
2026-05-07T01:10:00+00:00,SOLUSDT,BUY,2.82837607,88.38,249.97,0.0,SIGNAL_BUY
2026-05-07T01:25:00+00:00,SOLUSDT,BUY,2.12104206,88.39,187.48,0.0,SIGNAL_BUY
2026-05-07T02:30:00+00:00,SOLUSDT,BUY,1.59674291,88.06,140.61,0.0,SIGNAL_BUY
2026-05-07T02:45:00+00:00,SOLUSDT,SELL,6.54616104,88.03,576.26,-1.8014,MAX_HOLD
2026-05-07T02:50:00+00:00,SOLUSDT,BUY,2.83161058,88.12,249.52,0.0,SIGNAL_BUY
2026-05-07T03:40:00+00:00,SOLUSDT,BUY,2.12708733,87.98,187.14,0.0,SIGNAL_BUY
2026-05-07T04:25:00+00:00,SOLUSDT,SELL,4.95869792,88.11,436.91,0.2482,MAX_HOLD
2026-05-07T09:30:00+00:00,SOLUSDT,BUY,2.78864331,89.5,249.58,0.0,SIGNAL_BUY
2026-05-07T09:45:00+00:00,SOLUSDT,BUY,2.09288553,89.44,187.19,0.0,SIGNAL_BUY
2026-05-07T10:35:00+00:00,SOLUSDT,BUY,1.57706989,89.02,140.39,0.0,SIGNAL_BUY
2026-05-07T10:40:00+00:00,SOLUSDT,BUY,1.18068032,89.18,105.29,0.0,SIGNAL_BUY
2026-05-07T11:05:00+00:00,SOLUSDT,SELL,7.63927905,89.52,683.87,1.4132,MAX_HOLD
