timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-06T15:45:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,1000.0,0.0,0.0,1000.0,88.95
2026-05-06T15:50:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,1000.0,0.0,0.0,1000.0,89.02
2026-05-06T15:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.4916,0.2857,0.2059,1000.0,0.0,0.0,1000.0,88.97
2026-05-06T16:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.486,0.2857,0.2003,1000.0,0.0,0.0,1000.0,88.97
2026-05-06T16:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.5673,1.0,0.4327,1000.0,0.0,0.0,1000.0,89.09
2026-05-06T16:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.5281,0.9286,0.4005,1000.0,0.0,0.0,1000.0,89.08
2026-05-06T16:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.4297,0.0714,0.3583,1000.0,0.0,0.0,1000.0,88.96
2026-05-06T16:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.3931,0.0,0.3931,1000.0,0.0,0.0,1000.0,88.83
2026-05-06T16:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.3957,0.0,0.3957,1000.0,0.0,0.0,1000.0,88.71
2026-05-06T16:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5563,0.4211,0.1352,1000.0,0.0,0.0,1000.0,88.87
2026-05-06T16:35:00+00:00,SOLUSDT,HOLD,HOLD,0.6516,0.9211,0.2695,1000.0,0.0,0.0,1000.0,89.06
2026-05-06T16:40:00+00:00,SOLUSDT,HOLD,HOLD,0.6541,1.0,0.3459,1000.0,0.0,0.0,1000.0,89.24
2026-05-06T16:45:00+00:00,SOLUSDT,HOLD,HOLD,0.6231,1.0,0.3769,1000.0,0.0,0.0,1000.0,89.37
2026-05-06T16:50:00+00:00,SOLUSDT,HOLD,HOLD,0.486,0.8636,0.3776,1000.0,0.0,0.0,1000.0,89.28
2026-05-06T16:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4187,0.7121,0.2934,1000.0,0.0,0.0,1000.0,89.18
2026-05-06T17:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5839,1.0,0.4161,1000.0,0.0,0.0,1000.0,89.38
2026-05-06T17:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4608,0.7463,0.2855,1000.0,0.0,0.0,1000.0,89.21
2026-05-06T17:10:00+00:00,SOLUSDT,HOLD,HOLD,0.458,0.7612,0.3032,1000.0,0.0,0.0,1000.0,89.22
2026-05-06T17:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3848,0.4478,0.063,1000.0,0.0,0.0,1000.0,89.01
2026-05-06T17:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5252,0.6716,0.1464,1000.0,0.0,0.0,1000.0,89.16
