ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T00:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.27
2026-05-08T01:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.3
2026-05-08T01:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.21
2026-05-08T01:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.02
2026-05-08T01:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.14
2026-05-08T01:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.09
2026-05-08T01:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.2
2026-05-08T01:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.26
2026-05-08T01:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.21
2026-05-08T01:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.2
2026-05-08T01:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.16
2026-05-08T02:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.94
2026-05-08T02:35:00+00:00,75.0,0.284414,87.9,25.05,0.0455,0.0,100.05,88.06
2026-05-08T03:00:00+00:00,100.05,0.0,0,0.0,0.0,0.0455,100.05,87.75
2026-05-08T03:25:00+00:00,75.03,0.284252,87.99,25.07,0.0625,0.0455,100.11,88.21
2026-05-08T03:50:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.29
2026-05-08T04:15:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.36
2026-05-08T04:40:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.12
2026-05-08T05:05:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.19
2026-05-08T05:30:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.35
2026-05-08T05:55:00+00:00,100.11,0.0,0,0.0,0.0,0.1052,100.11,88.05
2026-05-08T06:20:00+00:00,75.08,0.284067,88.1,25.04,0.0142,0.1052,100.12,88.15
2026-05-08T06:45:00+00:00,75.08,0.284067,88.1,24.98,-0.0426,0.1052,100.06,87.95
2026-05-08T07:10:00+00:00,75.08,0.284067,88.1,24.94,-0.0909,0.1052,100.01,87.78
2026-05-08T07:35:00+00:00,42.23,0.657693,87.994488,57.85,-0.0227,0.1052,100.08,87.96
