timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T00:55:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,0.5,0.0,100.0,0.0,0.0,100.0,88.27
2026-05-08T01:00:00+00:00,SOLUSDT,HOLD,WARMUP,0.5,1.0,0.5,100.0,0.0,0.0,100.0,88.3
2026-05-08T01:05:00+00:00,SOLUSDT,HOLD,WARMUP,0.4575,0.0,0.4575,100.0,0.0,0.0,100.0,88.21
2026-05-08T01:10:00+00:00,SOLUSDT,HOLD,WARMUP,0.3665,0.0,0.3665,100.0,0.0,0.0,100.0,88.02
2026-05-08T01:15:00+00:00,SOLUSDT,HOLD,WARMUP,0.5142,0.4286,0.0856,100.0,0.0,0.0,100.0,88.14
2026-05-08T01:20:00+00:00,SOLUSDT,HOLD,WARMUP,0.5057,0.25,0.2557,100.0,0.0,0.0,100.0,88.09
2026-05-08T01:25:00+00:00,SOLUSDT,HOLD,WARMUP,0.5482,0.6429,0.0947,100.0,0.0,0.0,100.0,88.2
2026-05-08T01:30:00+00:00,SOLUSDT,HOLD,WARMUP,0.5651,0.8571,0.292,100.0,0.0,0.0,100.0,88.26
2026-05-08T01:35:00+00:00,SOLUSDT,HOLD,WARMUP,0.4887,0.6786,0.1899,100.0,0.0,0.0,100.0,88.21
2026-05-08T01:40:00+00:00,SOLUSDT,HOLD,WARMUP,0.4802,0.6429,0.1627,100.0,0.0,0.0,100.0,88.2
2026-05-08T01:45:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4745,0.5,0.0255,100.0,0.0,0.0,100.0,88.16
2026-05-08T01:50:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.483,0.4643,0.0187,100.0,0.0,0.0,100.0,88.15
2026-05-08T01:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.3929,0.0929,100.0,0.0,0.0,100.0,88.13
2026-05-08T02:00:00+00:00,SOLUSDT,HOLD,HOLD,0.3692,0.0,0.3692,100.0,0.0,0.0,100.0,87.91
2026-05-08T02:05:00+00:00,SOLUSDT,HOLD,HOLD,0.426,0.0,0.426,100.0,0.0,0.0,100.0,87.89
2026-05-08T02:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5227,0.122,0.4007,100.0,0.0,0.0,100.0,87.94
2026-05-08T02:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3546,0.0,0.3546,100.0,0.0,0.0,100.0,87.66
2026-05-08T02:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5171,0.2656,0.2515,100.0,0.0,0.0,100.0,87.83
2026-05-08T02:25:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5882,0.375,0.2132,75.0,0.284414,25.0,100.0,87.9
2026-05-08T02:30:00+00:00,SOLUSDT,HOLD,HOLD,0.7068,0.8906,0.1838,75.0,0.284414,25.09,100.09,88.23
2026-05-08T02:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.625,0.1278,75.0,0.284414,25.05,100.05,88.06
2026-05-08T02:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.7344,0.2429,75.0,0.284414,25.07,100.07,88.13
2026-05-08T02:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5822,0.9667,0.3845,75.0,0.284414,25.1,100.1,88.24
2026-05-08T02:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4745,0.8,0.3255,75.0,0.284414,25.07,100.07,88.14
2026-05-08T02:55:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4262,0.6667,0.2405,100.05,0.0,0.0,100.05,88.06
2026-05-08T03:00:00+00:00,SOLUSDT,HOLD,HOLD,0.3006,0.15,0.1506,100.05,0.0,0.0,100.05,87.75
2026-05-08T03:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.4,0.0972,100.05,0.0,0.0,100.05,87.9
2026-05-08T03:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5938,0.55,0.0438,75.03,0.284252,25.01,100.05,87.99
2026-05-08T03:15:00+00:00,SOLUSDT,HOLD,HOLD,0.6276,0.8793,0.2517,75.03,0.284252,25.06,100.1,88.17
2026-05-08T03:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5624,0.9138,0.3514,75.03,0.284252,25.07,100.1,88.19
2026-05-08T03:25:00+00:00,SOLUSDT,HOLD,HOLD,0.517,0.9483,0.4313,75.03,0.284252,25.07,100.11,88.21
2026-05-08T03:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5792,1.0,0.4208,75.03,0.284252,25.11,100.14,88.34
2026-05-08T03:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.9853,0.4542,75.03,0.284252,25.11,100.14,88.33
2026-05-08T03:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.9412,0.461,75.03,0.284252,25.1,100.13,88.3
2026-05-08T03:45:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4348,0.7941,0.3593,100.11,0.0,0.0,100.11,88.2
2026-05-08T03:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5227,0.9265,0.4038,100.11,0.0,0.0,100.11,88.29
2026-05-08T03:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.8235,0.3377,100.11,0.0,0.0,100.11,88.22
2026-05-08T04:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5085,0.8814,0.3729,100.11,0.0,0.0,100.11,88.27
2026-05-08T04:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5198,0.8983,0.3785,100.11,0.0,0.0,100.11,88.28
2026-05-08T04:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.9831,0.452,100.11,0.0,0.0,100.11,88.33
2026-05-08T04:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,1.0,0.4689,100.11,0.0,0.0,100.11,88.36
2026-05-08T04:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.9672,0.47,100.11,0.0,0.0,100.11,88.34
2026-05-08T04:25:00+00:00,SOLUSDT,HOLD,HOLD,0.483,0.9344,0.4514,100.11,0.0,0.0,100.11,88.32
2026-05-08T04:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4093,0.6885,0.2792,100.11,0.0,0.0,100.11,88.17
2026-05-08T04:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4461,0.6557,0.2096,100.11,0.0,0.0,100.11,88.15
2026-05-08T04:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4773,0.6066,0.1293,100.11,0.0,0.0,100.11,88.12
2026-05-08T04:45:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4915,0.4783,0.0132,100.11,0.0,0.0,100.11,88.12
2026-05-08T04:50:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5454,0.5676,0.0222,100.11,0.0,0.0,100.11,88.2
2026-05-08T04:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.25,0.2613,100.11,0.0,0.0,100.11,88.18
2026-05-08T05:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4773,0.125,0.3523,100.11,0.0,0.0,100.11,88.15
2026-05-08T05:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5142,0.2917,0.2225,100.11,0.0,0.0,100.11,88.19
2026-05-08T05:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5283,0.4167,0.1116,100.11,0.0,0.0,100.11,88.22
2026-05-08T05:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5028,0.375,0.1278,100.11,0.0,0.0,100.11,88.21
2026-05-08T05:20:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5142,0.5,0.0142,100.11,0.0,0.0,100.11,88.24
2026-05-08T05:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5312,0.6667,0.1355,100.11,0.0,0.0,100.11,88.28
2026-05-08T05:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5509,0.9583,0.4074,100.11,0.0,0.0,100.11,88.35
2026-05-08T05:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.9167,0.4026,100.11,0.0,0.0,100.11,88.34
