ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-08T06:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-08T06:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.05
2026-05-08T06:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.91
2026-05-08T06:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.04
2026-05-08T06:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.03
2026-05-08T06:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.95
2026-05-08T06:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.03
2026-05-08T06:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.05
2026-05-08T07:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.94
2026-05-08T07:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.88
2026-05-08T07:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.78
2026-05-08T07:35:00+00:00,42.25,0.656911,87.911498,57.78,0.0319,0.0,100.03,87.96
2026-05-08T08:00:00+00:00,42.25,0.656911,87.911498,57.99,0.2355,0.0,100.24,88.27
2026-05-08T08:25:00+00:00,100.16,0.0,0,0.0,0.0,0.1632,100.16,88.2
2026-05-08T08:50:00+00:00,100.16,0.0,0,0.0,0.0,0.1632,100.16,88.51
2026-05-08T09:15:00+00:00,100.16,0.0,0,0.0,0.0,0.1632,100.16,88.57
2026-05-08T09:40:00+00:00,100.16,0.0,0,0.0,0.0,0.1632,100.16,88.47
2026-05-08T10:05:00+00:00,100.16,0.0,0,0.0,0.0,0.1632,100.16,88.33
2026-05-08T10:30:00+00:00,65.11,0.39635,88.45,35.11,0.0555,0.1632,100.22,88.59
2026-05-08T10:55:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.63
2026-05-08T11:20:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.68
2026-05-08T11:45:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.64
2026-05-08T12:10:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.62
2026-05-08T12:35:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.61
2026-05-08T13:00:00+00:00,100.23,0.0,0,0.0,0.0,0.2346,100.23,88.51
2026-05-08T13:25:00+00:00,42.35,0.654566,88.433301,57.79,-0.0938,0.2346,100.14,88.29
2026-05-08T13:50:00+00:00,11.63,1.002109,88.417992,88.47,-0.1383,0.2346,100.1,88.28
2026-05-08T14:15:00+00:00,7.56,1.048187,88.414563,93.6,0.9281,0.2346,101.16,89.3
2026-05-08T14:40:00+00:00,100.9,0.0,0,0.0,0.0,0.9006,100.9,89.22
2026-05-08T15:05:00+00:00,100.9,0.0,0,0.0,0.0,0.9006,100.9,88.95
2026-05-08T15:30:00+00:00,65.59,0.397604,88.82,35.32,0.0,0.9006,100.9,88.82
2026-05-08T15:55:00+00:00,65.59,0.397604,88.82,35.62,0.3062,0.9006,101.21,89.59
2026-05-08T16:20:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,89.72
2026-05-08T16:45:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,89.58
2026-05-08T17:10:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,89.79
2026-05-08T17:35:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,91.88
2026-05-08T18:00:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,91.77
2026-05-08T18:25:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,92.3
2026-05-08T18:50:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,92.46
2026-05-08T19:15:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,92.69
2026-05-08T19:40:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,92.48
2026-05-08T20:05:00+00:00,101.14,0.0,0,0.0,0.0,1.1352,101.14,92.34
2026-05-08T20:30:00+00:00,65.74,0.383005,92.42,35.42,0.0192,1.1352,101.15,92.47
2026-05-08T20:55:00+00:00,65.74,0.383005,92.42,35.28,-0.1187,1.1352,101.02,92.11
2026-05-08T21:20:00+00:00,65.74,0.383005,92.42,35.24,-0.1609,1.1352,100.97,92.0
2026-05-08T21:45:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,92.33
2026-05-08T22:10:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,92.65
2026-05-08T22:35:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,92.34
2026-05-08T23:00:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,92.24
2026-05-08T23:25:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,91.95
2026-05-08T23:50:00+00:00,101.1,0.0,0,0.0,0.0,1.1008,101.1,91.88
2026-05-09T00:15:00+00:00,65.72,0.384288,92.08,35.41,0.0269,1.1008,101.13,92.15
2026-05-09T00:40:00+00:00,101.21,0.0,0,0.0,0.0,1.2122,101.21,92.37
2026-05-09T01:05:00+00:00,101.21,0.0,0,0.0,0.0,1.2122,101.21,92.67
2026-05-09T01:30:00+00:00,101.21,0.0,0,0.0,0.0,1.2122,101.21,92.64
