entry_timestamp_utc,exit_timestamp_utc,instrument,timeframe,side,stake,p_side_model,edge,entry_price,exit_price,result,pnl,equity_after
2026-05-06T18:15:00+00:00,2026-05-06T18:20:00+00:00,SOLUSDT,5m,UP,20.050026,0.5394,0.3856,88.83,88.75,LOSS,-20.050026,979.949974
2026-05-06T18:25:00+00:00,2026-05-06T18:30:00+00:00,SOLUSDT,5m,UP,19.648023,0.5394,0.3394,88.86,88.76,LOSS,-19.648023,960.301951
2026-05-06T18:40:00+00:00,2026-05-06T18:45:00+00:00,SOLUSDT,5m,UP,74.163311,0.6152,0.2614,88.96,88.89,LOSS,-74.163311,886.13864
2026-05-06T18:45:00+00:00,2026-05-06T18:50:00+00:00,SOLUSDT,5m,UP,4.598605,0.5197,0.1932,88.89,89.0,WIN,4.368675,890.507315
2026-05-06T19:10:00+00:00,2026-05-06T19:15:00+00:00,SOLUSDT,5m,DOWN,53.658819,0.5927,0.1641,88.97,89.07,LOSS,-53.658819,836.848496
2026-05-06T19:30:00+00:00,2026-05-06T19:35:00+00:00,SOLUSDT,5m,DOWN,46.953543,0.5872,0.0122,88.92,89.17,LOSS,-46.953543,789.894953
2026-05-06T19:45:00+00:00,2026-05-06T19:50:00+00:00,SOLUSDT,5m,DOWN,22.451361,0.5505,0.2886,89.06,89.22,LOSS,-22.451361,767.443592
2026-05-06T20:20:00+00:00,2026-05-06T20:25:00+00:00,SOLUSDT,5m,DOWN,7.166671,0.5252,0.4158,89.46,89.41,WIN,6.808337,774.251929
2026-05-06T20:25:00+00:00,2026-05-06T20:30:00+00:00,SOLUSDT,5m,DOWN,20.254583,0.5475,0.36,89.41,89.28,WIN,19.241854,793.493783
2026-05-06T20:30:00+00:00,2026-05-06T20:35:00+00:00,SOLUSDT,5m,DOWN,44.281589,0.5868,0.177,89.28,89.17,WIN,42.067509,835.561293
2026-05-06T20:50:00+00:00,2026-05-06T20:55:00+00:00,SOLUSDT,5m,UP,6.100972,0.5225,0.375,89.01,89.19,WIN,5.795923,841.357216
2026-05-06T20:55:00+00:00,2026-05-06T21:00:00+00:00,SOLUSDT,5m,UP,67.308577,0.6205,0.1779,89.19,89.23,WIN,63.943148,905.300364
2026-05-06T21:00:00+00:00,2026-05-06T21:05:00+00:00,SOLUSDT,5m,UP,40.960363,0.5728,0.0646,89.23,89.4,WIN,38.912344,944.212709
2026-05-06T21:10:00+00:00,2026-05-06T21:15:00+00:00,SOLUSDT,5m,DOWN,24.772017,0.5476,0.0558,89.23,89.28,LOSS,-24.772017,919.440692
2026-05-06T21:15:00+00:00,2026-05-06T21:20:00+00:00,SOLUSDT,5m,DOWN,4.702068,0.5196,0.0959,89.28,89.38,LOSS,-4.702068,914.738624
2026-05-06T21:45:00+00:00,2026-05-06T21:50:00+00:00,SOLUSDT,5m,DOWN,20.065598,0.5419,0.3673,89.46,89.54,LOSS,-20.065598,894.673026
2026-05-06T21:55:00+00:00,2026-05-06T22:00:00+00:00,SOLUSDT,5m,DOWN,2.685714,0.5168,0.3581,89.47,89.49,LOSS,-2.685714,891.987311
2026-05-06T22:05:00+00:00,2026-05-06T22:10:00+00:00,SOLUSDT,5m,DOWN,51.662121,0.5896,0.1928,89.32,89.34,LOSS,-51.662121,840.32519
2026-05-07T10:35:00+00:00,2026-05-07T10:40:00+00:00,SOLUSDT,5m,UP,54.184821,0.5983,0.2983,89.02,89.18,WIN,51.47558,891.80077
2026-05-07T10:40:00+00:00,2026-05-07T10:45:00+00:00,SOLUSDT,5m,UP,71.344062,0.6205,0.101,89.18,89.11,LOSS,-71.344062,820.456708
2026-05-07T11:15:00+00:00,2026-05-07T11:20:00+00:00,SOLUSDT,5m,DOWN,5.928793,0.5224,0.4278,89.45,89.61,LOSS,-5.928793,814.527915
2026-05-07T11:25:00+00:00,2026-05-07T11:30:00+00:00,SOLUSDT,5m,DOWN,26.469446,0.5559,0.339,89.43,89.51,LOSS,-26.469446,788.05847
2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00,SOLUSDT,5m,DOWN,35.5963,0.5727,0.3558,89.43,89.48,LOSS,-35.5963,752.462169
2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00,SOLUSDT,5m,DOWN,3.848131,0.5196,0.363,89.48,89.57,LOSS,-3.848131,748.614038
