timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-06T18:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4775,0.0746,NEUTRAL,0.0,-0.4029,0.19413544,14.470162,0.0,1000.0
2026-05-06T18:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4972,0.0462,NEUTRAL,0.0,-0.451,0.20026862,15.826587,0.0,1000.0
2026-05-06T18:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5394,0.1538,NEUTRAL,0.0,0.3856,0.20167801,15.953267,20.050026,979.95
2026-05-06T18:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4746,0.0308,NEUTRAL,0.0,-0.4438,0.19512958,16.070899,0.0,979.95
2026-05-06T18:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5394,0.2,NEUTRAL,0.0,0.3394,0.19476318,15.752809,19.648023,960.3
2026-05-06T18:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4747,0.0462,NEUTRAL,0.0,-0.4285,0.20299438,16.080845,0.0,960.3
2026-05-06T18:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4662,0.0308,NEUTRAL,0.0,-0.4354,0.19563764,16.38545,0.0,960.3
2026-05-06T18:40:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6152,0.3538,NEUTRAL,0.0,0.2614,0.20023495,15.408081,74.163311,886.14
2026-05-06T18:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5197,0.3265,NEUTRAL,0.0,0.1932,0.20093246,14.530668,4.598605,890.51
2026-05-06T18:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5421,0.551,NEUTRAL,0.0,-0.0089,0.19943728,13.497578,0.0,890.51
2026-05-06T18:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5253,0.6047,NEUTRAL,0.0,-0.0794,0.19733462,13.20924,0.0,890.51
2026-05-06T19:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5701,0.907,NEUTRAL,0.0,-0.3369,0.20038214,13.183852,0.0,890.51
2026-05-06T19:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5533,1.0,NEUTRAL,0.0,-0.4467,0.19606913,13.160277,0.0,890.51
2026-05-06T19:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4073,0.5714,NEUTRAL,0.0,0.1641,0.19563562,12.614276,53.658819,836.85
2026-05-06T19:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.8095,NEUTRAL,0.0,-0.3039,0.19237594,11.791275,0.0,836.85
2026-05-06T19:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5281,0.8095,NEUTRAL,0.0,-0.2814,0.1936348,12.10784,0.0,836.85
2026-05-06T19:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5056,0.8333,NEUTRAL,0.0,-0.3277,0.18766088,12.010812,0.0,836.85
2026-05-06T19:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4128,0.425,NEUTRAL,0.0,0.0122,0.18639939,11.419635,46.953543,789.89
2026-05-06T19:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5953,1.0,NEUTRAL,0.0,-0.4047,0.19308515,11.36076,0.0,789.89
2026-05-06T19:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5477,0.9048,NEUTRAL,0.0,-0.3571,0.19000764,11.413188,0.0,789.89
2026-05-06T19:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4495,0.7381,NEUTRAL,0.0,0.2886,0.18572138,11.461872,22.451361,767.44
2026-05-06T19:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5701,1.0,NEUTRAL,0.0,-0.4299,0.18459842,11.742181,0.0,767.44
2026-05-06T19:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5728,1.0,NEUTRAL,0.0,-0.4272,0.18355568,12.555944,0.0,767.44
2026-05-06T20:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6146,1.0,NEUTRAL,0.0,-0.3854,0.18687313,13.935498,0.0,767.44
2026-05-06T20:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5503,1.0,NEUTRAL,0.0,-0.4497,0.18209648,15.435274,0.0,767.44
2026-05-06T20:10:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5168,1.0,NEUTRAL,0.0,-0.4832,0.17694673,17.001212,0.0,767.44
