ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-06T20:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.19
2026-05-06T21:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.23
2026-05-06T21:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.4
2026-05-06T21:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.23
2026-05-06T21:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.28
2026-05-06T21:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.38
2026-05-06T21:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.41
2026-05-06T21:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.44
2026-05-06T21:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.57
2026-05-06T21:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.5
2026-05-06T21:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.46
2026-05-06T22:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.34
2026-05-06T22:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.1
2026-05-06T23:00:00+00:00,75.0,0.280238,89.21,24.87,-0.1261,0.0,99.87,88.76
2026-05-06T23:25:00+00:00,42.19,0.648581,89.136959,57.82,0.0085,0.0,100.01,89.15
2026-05-06T23:50:00+00:00,42.19,0.648581,89.136959,57.82,0.0085,0.0,100.01,89.15
2026-05-07T00:15:00+00:00,99.93,0.0,0,0.0,0.0,-0.0694,99.93,88.99
2026-05-07T00:40:00+00:00,99.93,0.0,0,0.0,0.0,-0.0694,99.93,88.3
2026-05-07T01:05:00+00:00,99.93,0.0,0,0.0,0.0,-0.0694,99.93,88.25
2026-05-07T01:30:00+00:00,56.21,0.494654,88.384285,43.65,-0.0714,-0.0694,99.86,88.24
2026-05-07T01:55:00+00:00,56.21,0.494654,88.384285,43.68,-0.0367,-0.0694,99.89,88.31
2026-05-07T02:20:00+00:00,56.21,0.494654,88.384285,43.49,-0.2247,-0.0694,99.71,87.93
2026-05-07T02:45:00+00:00,99.75,0.0,0,0.0,0.0,-0.2494,99.75,88.03
2026-05-07T03:10:00+00:00,74.81,0.282996,88.12,24.9,-0.0424,-0.2494,99.71,87.97
2026-05-07T03:35:00+00:00,74.81,0.282996,88.12,24.87,-0.0707,-0.2494,99.68,87.87
2026-05-07T04:00:00+00:00,56.11,0.495582,88.059945,43.49,-0.1486,-0.2494,99.6,87.76
