ts,balance,position_qty,avg_entry,position_value,unrealized_pnl,realized_pnl,total_equity,price
2026-05-07T02:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.15
2026-05-07T03:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.06
2026-05-07T03:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.03
2026-05-07T03:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.97
2026-05-07T03:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.01
2026-05-07T03:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.73
2026-05-07T03:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.89
2026-05-07T03:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.72
2026-05-07T03:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.87
2026-05-07T03:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.98
2026-05-07T03:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,87.98
2026-05-07T04:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.01
2026-05-07T04:35:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.06
2026-05-07T05:00:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.63
2026-05-07T05:25:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.6
2026-05-07T05:50:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.59
2026-05-07T06:15:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,88.29
2026-05-07T06:40:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.16
2026-05-07T07:05:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.18
2026-05-07T07:30:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,90.03
2026-05-07T07:55:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,90.16
2026-05-07T08:20:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.8
2026-05-07T08:45:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.65
2026-05-07T09:10:00+00:00,100.0,0.0,0,0.0,0.0,0.0,100.0,89.54
2026-05-07T09:35:00+00:00,75.0,0.27933,89.5,24.95,-0.0475,0.0,99.95,89.33
2026-05-07T10:00:00+00:00,56.25,0.488967,89.474276,43.75,0.0028,0.0,100.0,89.48
2026-05-07T10:25:00+00:00,56.25,0.488967,89.474276,43.41,-0.3395,0.0,99.66,88.78
2026-05-07T10:50:00+00:00,31.64,0.765202,89.335013,68.25,-0.111,0.0,99.89,89.19
2026-05-07T11:15:00+00:00,100.14,0.0,0,0.0,0.0,0.1416,100.14,89.45
2026-05-07T11:40:00+00:00,100.14,0.0,0,0.0,0.0,0.1416,100.14,89.6
2026-05-07T12:05:00+00:00,100.14,0.0,0,0.0,0.0,0.1416,100.14,89.75
2026-05-07T12:30:00+00:00,100.14,0.0,0,0.0,0.0,0.1416,100.14,89.89
2026-05-07T12:55:00+00:00,100.14,0.0,0,0.0,0.0,0.1416,100.14,89.77
2026-05-07T13:20:00+00:00,56.33,0.490027,89.407138,43.82,0.0112,0.1416,100.15,89.43
2026-05-07T13:45:00+00:00,56.33,0.490027,89.407138,43.41,-0.4053,0.1416,99.74,88.58
2026-05-07T14:10:00+00:00,42.25,0.64847,89.278341,57.64,-0.2583,0.1416,99.88,88.88
2026-05-07T14:35:00+00:00,42.25,0.64847,89.278341,57.07,-0.829,0.1416,99.31,88.0
2026-05-07T15:00:00+00:00,99.49,0.0,0,0.0,0.0,-0.515,99.49,88.27
2026-05-07T15:25:00+00:00,74.61,0.281095,88.48,24.75,-0.1181,-0.515,99.37,88.06
2026-05-07T15:50:00+00:00,74.61,0.281095,88.48,24.86,-0.0084,-0.515,99.48,88.45
2026-05-07T16:15:00+00:00,74.61,0.281095,88.48,24.78,-0.0928,-0.515,99.39,88.15
2026-05-07T16:40:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.52
2026-05-07T17:05:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.47
2026-05-07T17:30:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.4
2026-05-07T17:55:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.8
2026-05-07T18:20:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.88
2026-05-07T18:45:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.44
2026-05-07T19:10:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.55
2026-05-07T19:35:00+00:00,99.5,0.0,0,0.0,0.0,-0.5038,99.5,88.62
