timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-06T21:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5252,0.8475,NEUTRAL,0.0,-0.3223,0.17602581,17.808701,0.0,100.0
2026-05-06T21:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5809,1.0,NEUTRAL,0.0,-0.4191,0.17416682,18.685087,0.0,100.0
2026-05-06T21:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.4972,0.8889,NEUTRAL,0.0,0.3917,0.17101205,19.54887,0.0,100.0
2026-05-06T21:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4581,0.8254,NEUTRAL,0.0,0.3673,0.16808262,19.609283,1.074411,98.93
2026-05-06T21:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5335,0.9524,NEUTRAL,0.0,-0.4189,0.16536243,20.008047,0.0,98.93
2026-05-06T21:55:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4832,0.8413,NEUTRAL,0.0,0.3581,0.16355083,20.282638,0.145452,98.78
2026-05-06T22:00:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.4916,0.873,NEUTRAL,0.0,0.3814,0.16686863,19.790875,0.0,98.78
2026-05-06T22:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4104,0.6032,NEUTRAL,0.0,0.1928,0.1720923,18.89879,2.802195,95.98
2026-05-06T22:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4636,0.6349,NEUTRAL,0.0,0.1713,0.1690857,17.601978,0.83616,96.77
2026-05-06T22:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4496,0.4762,NEUTRAL,0.0,0.0266,0.16629387,16.397795,1.343648,98.05
