timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-01-01T00:00:00+00:00,BTC,HOLD,WARMUP,0.6881,0.5314,0.1567,1000.0,0.0,0.0,1000.0,43016.5
2026-01-01T00:05:00+00:00,BTC,HOLD,WARMUP,0.4805,0.4761,0.0044,1000.0,0.0,0.0,1000.0,43015.71
2026-01-01T00:10:00+00:00,BTC,HOLD,WARMUP,0.6807,0.4713,0.2094,1000.0,0.0,0.0,1000.0,43031.45
2026-01-01T00:15:00+00:00,BTC,HOLD,WARMUP,0.7621,0.5126,0.2495,1000.0,0.0,0.0,1000.0,43055.61
2026-01-01T00:20:00+00:00,BTC,HOLD,WARMUP,0.396,0.4712,0.0752,1000.0,0.0,0.0,1000.0,43044.24
2026-01-01T00:25:00+00:00,BTC,HOLD,WARMUP,0.6649,0.5202,0.1447,1000.0,0.0,0.0,1000.0,43059.69
2026-01-01T00:30:00+00:00,BTC,HOLD,WARMUP,0.5737,0.4685,0.1052,1000.0,0.0,0.0,1000.0,43066.11
2026-01-01T00:35:00+00:00,BTC,HOLD,WARMUP,0.6834,0.4606,0.2228,1000.0,0.0,0.0,1000.0,43084.9
2026-01-01T00:40:00+00:00,BTC,HOLD,WARMUP,0.7181,0.4804,0.2377,1000.0,0.0,0.0,1000.0,43103.16
2026-01-01T00:45:00+00:00,BTC,HOLD,WARMUP,0.7023,0.4702,0.2321,1000.0,0.0,0.0,1000.0,43121.52
2026-01-01T00:50:00+00:00,BTC,BUY,BUY_EXECUTED,0.5495,0.5186,0.0309,500.0,0.011594,500.0,1000.0,43125.99
2026-01-01T00:55:00+00:00,BTC,SELL,SELL_EXECUTED,0.358,0.4643,0.1063,999.84,0.0,0.0,999.84,43112.38
2026-01-01T01:00:00+00:00,BTC,HOLD,HOLD,0.2622,0.4744,0.2122,999.84,0.0,0.0,999.84,43090.34
2026-01-01T01:05:00+00:00,BTC,BUY,BUY_EXECUTED,0.6453,0.4993,0.146,499.92,0.011598,499.92,999.84,43104.05
2026-01-01T01:10:00+00:00,BTC,SELL,SELL_EXECUTED,0.3393,0.5265,0.1872,999.65,0.0,0.0,999.65,43087.46
2026-01-01T01:15:00+00:00,BTC,HOLD,HOLD,0.2144,0.5269,0.3125,999.65,0.0,0.0,999.65,43063.47
2026-01-01T01:20:00+00:00,BTC,HOLD,HOLD,0.4168,0.5345,0.1177,999.65,0.0,0.0,999.65,43054.44
2026-01-01T01:25:00+00:00,BTC,BUY,BUY_EXECUTED,0.7071,0.5317,0.1754,499.82,0.011605,499.82,999.65,43071.36
2026-01-01T01:30:00+00:00,BTC,BUY,BUY_EXECUTED,0.5391,0.5052,0.0339,249.91,0.017406,749.8,999.71,43076.62
2026-01-01T01:35:00+00:00,BTC,HOLD,HOLD,0.5153,0.4718,0.0435,249.91,0.017406,749.81,999.72,43077.32
2026-01-01T01:40:00+00:00,BTC,SELL,SELL_EXECUTED,0.3168,0.5082,0.1914,999.4,0.0,0.0,999.4,43058.5
2026-01-01T01:45:00+00:00,BTC,HOLD,HOLD,0.3342,0.5021,0.1679,999.4,0.0,0.0,999.4,43041.66
2026-01-01T01:50:00+00:00,BTC,HOLD,HOLD,0.236,0.5322,0.2962,999.4,0.0,0.0,999.4,43017.33
2026-01-01T01:55:00+00:00,BTC,BUY,BUY_EXECUTED,0.5752,0.4698,0.1054,499.7,0.011614,499.7,999.4,43025.33
