timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-06T21:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5447,0.7966,NEUTRAL,0.0,-0.2519,0.17197428,16.082134,0.0,100.0
2026-05-06T21:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5252,0.8475,NEUTRAL,0.0,-0.3223,0.17540469,16.464884,0.0,100.0
2026-05-06T21:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5809,1.0,NEUTRAL,0.0,-0.4191,0.17359007,17.187815,0.0,100.0
2026-05-06T21:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.4972,0.8889,NEUTRAL,0.0,0.3917,0.17047649,17.911418,0.0,100.0
2026-05-06T21:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4581,0.8254,NEUTRAL,0.0,0.3673,0.16758531,17.863601,1.074411,98.93
2026-05-06T21:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5335,0.9524,NEUTRAL,0.0,-0.4189,0.16490065,18.174363,0.0,98.93
2026-05-06T21:55:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4832,0.8413,NEUTRAL,0.0,0.3581,0.16312203,18.369792,0.145452,98.78
2026-05-06T22:00:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.4916,0.873,NEUTRAL,0.0,0.3814,0.16647046,17.824251,0.0,98.78
2026-05-06T22:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4104,0.6032,NEUTRAL,0.0,0.1928,0.17172257,16.893565,2.802195,95.98
2026-05-06T22:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4636,0.6349,NEUTRAL,0.0,0.1713,0.16874238,15.904288,0.83616,96.77
2026-05-06T22:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4496,0.4762,NEUTRAL,0.0,0.0266,0.16597507,14.985674,1.343648,98.05
2026-05-06T22:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4215,0.3333,NEUTRAL,0.0,-0.0882,0.16340542,15.093574,0.0,98.05
2026-05-06T22:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4298,0.2063,NEUTRAL,0.0,-0.2235,0.15959075,15.51792,0.0,98.05
2026-05-06T22:30:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.528,0.2679,NEUTRAL,0.0,0.2601,0.1589057,15.433946,0.549899,97.5
2026-05-06T22:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4916,0.06,NEUTRAL,0.0,-0.4316,0.15398386,15.35597,0.0,97.5
2026-05-06T22:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5,0.12,NEUTRAL,0.0,0.38,0.14655644,15.283565,0.0,97.5
2026-05-06T22:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4747,0.0,NEUTRAL,0.0,-0.4747,0.14965955,15.825099,0.0,97.5
2026-05-06T22:50:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5617,0.28,NEUTRAL,0.0,0.2817,0.15182673,15.777111,1.760799,95.74
2026-05-06T22:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4607,0.0,NEUTRAL,0.0,-0.4607,0.15169625,15.732551,0.0,95.74
2026-05-06T23:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.2859,0.0,NEUTRAL,0.0,-0.2859,0.17157509,17.990815,0.0,95.74
2026-05-06T23:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5646,0.3333,NEUTRAL,0.0,0.2313,0.18003401,20.087774,1.83158,93.91
2026-05-06T23:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5309,0.2346,NEUTRAL,0.0,0.2963,0.17788872,21.511008,0.627285,94.5
2026-05-06T23:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5225,0.3333,NEUTRAL,0.0,0.1892,0.17303953,22.832583,0.33797,94.82
2026-05-06T23:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5897,0.5,NEUTRAL,0.0,0.0897,0.16996528,23.11828,2.693456,92.13
2026-05-06T23:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5337,0.5,NEUTRAL,0.0,0.0337,0.16211061,23.183967,0.71073,91.42
2026-05-06T23:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4944,0.4872,NEUTRAL,0.0,-0.0072,0.15767414,23.490781,0.0,91.42
2026-05-06T23:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4354,0.3699,NEUTRAL,0.0,-0.0655,0.15498313,24.073438,0.0,91.42
2026-05-06T23:40:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5084,0.4658,NEUTRAL,0.0,0.0426,0.15319862,24.732447,0.0,91.42
2026-05-06T23:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4916,0.5,NEUTRAL,0.0,0.0084,0.15225586,25.102905,0.0,91.42
2026-05-06T23:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5421,0.6724,NEUTRAL,0.0,-0.1303,0.15209473,25.321878,0.0,91.42
2026-05-06T23:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5336,0.8333,NEUTRAL,0.0,-0.2997,0.14551654,25.26705,0.0,91.42
2026-05-07T00:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5252,0.9778,NEUTRAL,0.0,-0.4526,0.14369393,24.146507,0.0,91.42
2026-05-07T00:05:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4158,0.6,NEUTRAL,0.0,0.1842,0.14771579,24.123586,2.410986,93.71
2026-05-07T00:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4466,0.5778,NEUTRAL,0.0,0.1312,0.14716466,24.172403,1.404995,95.04
2026-05-07T00:15:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.4803,0.5111,NEUTRAL,0.0,0.0308,0.1466529,25.038461,0.241583,95.27
2026-05-07T00:20:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3959,0.1333,NEUTRAL,0.0,-0.2626,0.15260626,26.398813,0.0,95.27
2026-05-07T00:25:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3618,0.0,NEUTRAL,0.0,-0.3618,0.15384867,28.163509,0.0,95.27
2026-05-07T00:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.421,0.0,NEUTRAL,0.0,-0.421,0.15500234,30.218171,0.0,95.27
2026-05-07T00:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4492,0.0,NEUTRAL,0.0,-0.4492,0.15535931,32.126072,0.0,95.27
2026-05-07T00:40:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.3471,0.0,NEUTRAL,0.0,-0.3471,0.16711936,34.667724,0.0,95.27
2026-05-07T00:45:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5339,0.2,NEUTRAL,0.0,0.3339,0.17518227,37.027829,0.742024,94.53
2026-05-07T00:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.432,0.0,NEUTRAL,0.0,-0.432,0.1848121,39.32929,0.0,94.53
2026-05-07T00:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4689,0.0538,NEUTRAL,0.0,-0.4151,0.18946838,41.46636,0.0,94.53
2026-05-07T01:00:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4178,0.0,NEUTRAL,0.0,-0.4178,0.19593493,43.629269,0.0,94.53
2026-05-07T01:05:00+00:00,SOLUSDT,5m,NO_TRADE,STAKE_ZERO,0.5085,0.0952,NEUTRAL,0.0,0.4133,0.20908243,46.043343,0.0,94.53
2026-05-07T01:10:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.6018,0.219,NEUTRAL,0.0,0.3828,0.2077194,46.998866,3.107793,91.42
2026-05-07T01:15:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.4235,0.0286,NEUTRAL,0.0,-0.3949,0.2128823,48.082981,0.0,91.42
2026-05-07T01:20:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5283,0.1714,NEUTRAL,0.0,0.3569,0.23053357,49.54204,0.522879,91.92
2026-05-07T01:25:00+00:00,SOLUSDT,5m,TRADE_EXECUTED,EDGE_AND_FILTERS_OK,0.5764,0.2286,NEUTRAL,0.0,0.3478,0.2233526,50.423014,2.159309,89.76
